OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.027,0.003,0.004,0.031,0.003,0.006,0.004159731807489343
0.067,0.122,0.0815,0.069,0.129,0.0645,0.11644932182635553
0.593,0.013,0.016,0.355,0.013,0.027,0.017523240026315844
0.4005,0.6555,0.4865,0.497,0.7305,0.381,0.6636317242207286
0.2675,0.064,0.074,0.2715,0.062,0.083,0.058339285720713854
0.086,0.089,0.1005,0.093,0.087,0.117,0.08238529669758493
0.3565,0.005,0.013,0.2245,0.005,0.016,0.0037787958612805063
0.3175,0.062,0.068,0.391,0.061,0.071,0.058076040314462084
0.1705,0.0185,0.022,0.169,0.017,0.033,0.018820648770970623
0.015,0.033,0.047,0.018,0.031,0.039,0.034032848250794646
0.05,0.006,0.021,0.049,0.006,0.026,0.0057206114062198585
0.735,0.156,0.2715,0.6235,0.169,0.2815,0.1595083704058134
0.3435,0.4605,0.5125,0.312,0.4695,0.4855,0.44998192162888684
0.9065,0.3595,0.399,0.918,0.3545,0.4725,0.33957985151599057
0.034,0.037,0.028,0.036,0.037,0.029,0.036868132892188585
0.055,0.003,0.006,0.064,0.003,0.008,0.0019193663285994
0.324,0.3645,0.3085,0.381,0.36,0.265,0.36403005852286696
0.053,0.0575,0.05,0.059,0.056,0.048,0.07029528793740168
0.206,0.1675,0.1395,0.26,0.1535,0.123,0.14415916109654342
0.821,0.028,0.045,0.844,0.025,0.081,0.027880367828119847
0.073,0.024,0.049,0.074,0.024,0.048,0.023752302690492992
0.015,0.002,0.003,0.019,0.002,0.005,0.0020390532187361974
0.005,0.01,0.012,0.006,0.009,0.01,0.006040557986035098
0.057,0.006,0.015,0.059,0.006,0.021,0.007808588071178524
0.015,0.006,0.006,0.016,0.006,0.007,0.0050917967666812974
0.006,0.019,0.014,0.006,0.019,0.016,0.017105280967232905
0.018,0.008,0.008,0.024,0.006,0.008,0.0035370688547217474
0.15,0.133,0.214,0.1765,0.129,0.2145,0.13597899170980526
0.3955,0.041,0.077,0.35,0.049,0.105,0.03762378509843081
