OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.119,0.098,0.087,0.07,0.14,0.065,0.04839596446921443
0.016,0.021,0.02,0.017,0.026,0.015,0.001180180750450908
0.15,0.125,0.113,0.1255,0.166,0.1,0.08480549322149603
0.012,0.015,0.004,0.003,0.011,0.002,0.00021864071360668612
0.03,0.023,0.01,0.006,0.027,0.006,0.004720663418789455
0.25,0.261,0.1575,0.1015,0.522,0.092,0.21928312583591703
0.001,0.005,0.001,0.001,0.003,0.001,0.00033725762548624915
0.072,0.073,0.06,0.066,0.096,0.054,0.022690936032234977
0.011,0.002,0.001,0.003,0.003,0.002,3.0114049419448383e-06
0.058,0.089,0.041,0.032,0.148,0.019,0.034453581658919055
0.084,0.2055,0.1,0.045,0.325,0.037,0.15744311025540828
0.096,0.229,0.0675,0.029,0.289,0.028,0.14427515412001415
0.123,0.1995,0.12,0.095,0.263,0.089,0.16253554197863995
0.128,0.063,0.067,0.079,0.09,0.062,0.008537828988213923
0.05,0.0835,0.042,0.022,0.098,0.02,0.031080450629641293
0.145,0.2185,0.117,0.115,0.273,0.096,0.15148764116031724
0.044,0.053,0.04,0.028,0.068,0.025,0.0015250278356551113
0.114,0.062,0.051,0.047,0.08,0.027,0.027101729659920012
0.6565,0.6335,0.664,0.092,0.903,0.096,0.9503598785158984
0.135,0.115,0.116,0.109,0.1335,0.108,0.03947328520932104
0.5515,0.53,0.4005,0.555,0.3965,0.5185,0.502374113560434
0.025,0.03,0.02,0.004,0.019,0.004,0.0032226912360529417
0.6415,0.199,0.31,0.3775,0.277,0.266,0.25282783751741694
0.868,0.204,0.9075,0.483,0.8735,0.5235,0.1292529811882318
0.035,0.08,0.037,0.012,0.115,0.013,0.03136666460093463
0.022,0.057,0.018,0.006,0.047,0.009,0.03242325342369026
0.072,0.062,0.061,0.066,0.064,0.055,0.00802191183861997
0.014,0.0365,0.008,0.005,0.071,0.005,0.009877913748640832
0.004,0.037,0.002,0.003,0.037,0.001,0.0027639775463517862
0.035,0.047,0.02,0.004,0.086,0.004,0.01438417086975852
0.019,0.006,0.009,0.015,0.024,0.006,0.0003744102626232819
0.146,0.2135,0.15,0.097,0.269,0.083,0.14150725587372665
0.254,0.494,0.298,0.126,0.69,0.131,0.522866754340292
0.109,0.083,0.079,0.057,0.091,0.067,0.012175570745287485
0.1345,0.125,0.106,0.174,0.138,0.109,0.05810321620661667
0.136,0.1,0.131,0.068,0.11,0.074,0.08545844259384339
0.2,0.1475,0.085,0.083,0.1795,0.046,0.09445544748683077
0.126,0.096,0.048,0.052,0.2215,0.026,0.03279677961267758
0.092,0.0615,0.071,0.075,0.091,0.074,0.013382491031535345
0.106,0.119,0.09,0.048,0.232,0.047,0.07770513861575944
0.011,0.031,0.006,0.001,0.049,0.004,0.003977781924988835
0.006,0.03,0.005,0.001,0.041,0.001,0.004724218182305951
0.5945,0.7115,0.6,0.255,0.8855,0.268,0.982351974182825
0.1165,0.452,0.112,0.006,0.574,0.013,0.5178956610923928
0.031,0.017,0.018,0.024,0.019,0.019,0.00034901992348869746
0.001,0.001,0.001,0.001,0.001,0.001,1.7769698680471618e-05
0.052,0.09,0.036,0.017,0.086,0.017,0.059396086917049916
0.0825,0.156,0.07,0.021,0.305,0.016,0.0982554400014239
0.038,0.2085,0.024,0.002,0.703,0.003,0.12688815813375165
0.198,0.183,0.112,0.2675,0.179,0.122,0.1640239393472915
0.03,0.063,0.022,0.009,0.0815,0.012,0.04197871085462119
0.085,0.312,0.103,0.01,0.5445,0.016,0.3255765371296869
0.832,0.456,0.836,0.312,0.883,0.359,0.5267072546433454
0.002,0.053,0.002,0.002,0.099,0.002,0.02276880122023358
0.013,0.03,0.011,0.004,0.03,0.005,0.0020087276180172134
0.072,0.065,0.061,0.064,0.082,0.056,0.015557753617574036
0.07,0.047,0.046,0.05,0.069,0.038,0.007831197290824536
0.3925,0.657,0.3845,0.053,0.8155,0.048,0.7586878699133206
0.193,0.1155,0.125,0.149,0.178,0.121,0.0652700361911115
0.2395,0.5485,0.198,0.032,0.7605,0.011,0.7683970285643823
0.602,0.5025,0.721,0.408,0.7345,0.489,0.549002595940717
0.006,0.016,0.003,0.002,0.02,0.003,0.0008191975905132321
0.1,0.2495,0.094,0.0645,0.2785,0.05,0.2529635442069352
0.071,0.148,0.067,0.037,0.1535,0.0365,0.18988572815386795
0.262,0.079,0.105,0.148,0.102,0.109,0.00965171782006217
0.089,0.0825,0.034,0.027,0.159,0.013,0.07166530390532344
0.082,0.125,0.086,0.064,0.147,0.064,0.019197011307923766
0.074,0.246,0.051,0.011,0.3835,0.006,0.22422523603134853
0.066,0.066,0.056,0.057,0.076,0.051,0.022312642842130987
0.01,0.01,0.004,0.004,0.007,0.004,0.00019938641801048673
0.231,0.328,0.1445,0.0605,0.5145,0.048,0.2536012219527851
0.002,0.027,0.002,0.001,0.15,0.001,0.004387788429631938
0.047,0.065,0.019,0.027,0.081,0.0155,0.0266294030264256
0.075,0.107,0.026,0.017,0.151,0.014,0.048493879801068916
0.066,0.046,0.0525,0.058,0.053,0.053,5.442218809500769e-06
0.067,0.043,0.05,0.052,0.058,0.0545,3.772513496240406e-05
0.072,0.06,0.051,0.062,0.078,0.044,0.011206533574281249
0.079,0.118,0.0675,0.055,0.142,0.041,0.09176604946082798
0.098,0.077,0.064,0.053,0.109,0.036,0.021194162487043675
0.04,0.112,0.049,0.026,0.2665,0.023,0.04779748979373582
0.126,0.074,0.079,0.046,0.082,0.05,0.010148965343479536
0.098,0.0455,0.081,0.08,0.06,0.065,0.011669198118682066
0.2165,0.304,0.1175,0.147,0.242,0.114,0.31554013565008215
0.0765,0.2785,0.093,0.014,0.362,0.017,0.28862545812580453
0.6355,0.6815,0.715,0.13,0.965,0.137,0.9978036378701272
0.079,0.2235,0.073,0.013,0.335,0.01,0.22353232973002615
0.091,0.016,0.013,0.047,0.06,0.009,0.0031431653957037986
0.0575,0.028,0.035,0.052,0.051,0.033,0.0027775968403554786
0.038,0.021,0.024,0.036,0.034,0.022,4.6204966038042766e-05
0.394,0.347,0.26,0.278,0.422,0.2055,0.3502558336579342
0.004,0.011,0.002,0.001,0.016,0.001,0.0017494504978582948
0.146,0.2005,0.102,0.101,0.186,0.1,0.24174250160181246
0.198,0.106,0.094,0.057,0.13,0.062,0.04819569763372847
0.04,0.0745,0.055,0.028,0.0835,0.025,0.014880232522014055
0.029,0.048,0.033,0.024,0.071,0.018,0.0027670638621405262
0.2775,0.358,0.23,0.237,0.4105,0.186,0.34491474898321994
0.206,0.256,0.18,0.1965,0.289,0.135,0.20070473956098892
0.116,0.1355,0.085,0.017,0.2535,0.017,0.10730070669225082
0.459,0.3675,0.327,0.3915,0.4415,0.3085,0.3360980193840992
0.067,0.031,0.047,0.061,0.051,0.053,0.002142070005363941
0.04,0.108,0.008,0.01,0.133,0.005,0.06968169698906647
0.016,0.012,0.007,0.003,0.012,0.002,0.00017276542593980742
0.212,0.1195,0.1175,0.131,0.1585,0.103,0.05475444458065052
0.057,0.06,0.046,0.027,0.089,0.023,0.00895270396009862
0.029,0.034,0.025,0.027,0.041,0.023,4.113001343929562e-08
0.019,0.052,0.009,0.009,0.05,0.002,0.005930458774749647
0.002,0.008,0.001,0.001,0.01,0.001,0.00047071261885714286
0.059,0.137,0.0485,0.006,0.114,0.004,0.07995523628401226
