OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.142,0.003,0.004,0.182,0.003,0.005,0.0023844335977759473
0.004,0.012,0.011,0.005,0.01,0.009,0.010303756781062342
0.583,0.3705,0.408,0.551,0.357,0.4145,0.38774854401983627
0.496,0.645,0.591,0.572,0.585,0.659,0.6216961409050854
0.07,0.152,0.09,0.067,0.135,0.095,0.15915433728352846
0.042,0.04,0.023,0.047,0.041,0.021,0.025607012690023644
0.007,0.009,0.011,0.008,0.009,0.009,0.013360784297451614
0.024,0.013,0.018,0.025,0.011,0.018,0.012194584114548365
0.827,0.433,0.4605,0.8075,0.419,0.523,0.44886062881422695
0.041,0.014,0.015,0.043,0.018,0.019,0.010826805369444902
0.139,0.085,0.062,0.115,0.0995,0.06,0.06544068312606434
0.087,0.018,0.022,0.097,0.018,0.028,0.013701951277120082
0.032,0.066,0.089,0.04,0.061,0.0885,0.08503060828490812
0.001,0.007,0.004,0.001,0.007,0.003,0.009723331272779398
0.275,0.1865,0.172,0.322,0.1635,0.192,0.2010516203190166
0.222,0.046,0.033,0.352,0.047,0.035,0.036910258368532185
0.093,0.026,0.026,0.105,0.023,0.029,0.019901775328447845
0.776,0.1615,0.4105,0.749,0.176,0.4045,0.18152707101585974
0.049,0.102,0.113,0.051,0.0975,0.112,0.10899249042295768
0.843,0.2215,0.465,0.6825,0.236,0.4445,0.20544396205592216
0.321,0.1565,0.165,0.342,0.147,0.2005,0.14778539535545007
0.677,0.3405,0.5555,0.6945,0.361,0.594,0.34718729905856127
0.684,0.9365,0.8185,0.53,0.913,0.739,0.9606414193356847
0.038,0.006,0.009,0.041,0.006,0.012,0.008342686748089908
0.1165,0.217,0.156,0.106,0.246,0.121,0.22773956731534964
0.067,0.1105,0.065,0.068,0.121,0.056,0.1287966549849901
0.969,0.036,0.075,0.96,0.039,0.084,0.0326984227087056
0.0695,0.025,0.02,0.051,0.027,0.025,0.02089017818728646
0.041,0.043,0.039,0.037,0.044,0.036,0.0446845601859486
0.017,0.029,0.027,0.019,0.03,0.026,0.03610935445299967
0.003,0.01,0.007,0.009,0.01,0.007,0.010194083590939283
0.016,0.007,0.006,0.018,0.006,0.007,0.0038394062215746836
0.8935,0.016,0.04,0.7175,0.017,0.058,0.01286614472959598
0.0915,0.1,0.096,0.0915,0.099,0.102,0.08703552929287449
0.314,0.015,0.024,0.29,0.017,0.033,0.010894756207747465
0.355,0.093,0.227,0.307,0.101,0.249,0.09450284405947011
0.5025,0.291,0.2855,0.534,0.274,0.287,0.28476318281083585
0.498,0.142,0.318,0.46,0.1565,0.3465,0.13016201829518798
0.087,0.065,0.1255,0.1135,0.065,0.132,0.06299158894566098
0.064,0.112,0.11,0.078,0.11,0.1115,0.11372526458886982
0.045,0.052,0.047,0.067,0.052,0.04,0.04944836954389655
0.083,0.138,0.13,0.098,0.136,0.132,0.1261614685091335
0.145,0.064,0.103,0.103,0.067,0.098,0.05240829176569192
0.971,0.053,0.141,0.809,0.057,0.19,0.049440219190353296
0.316,0.5965,0.4315,0.288,0.59,0.3665,0.581690947816063
0.693,0.077,0.078,0.7355,0.09,0.0655,0.07173575093515915
0.175,0.1175,0.162,0.21,0.119,0.173,0.11734428260926566
0.075,0.012,0.013,0.0845,0.009,0.018,0.006670936174819034
0.002,0.002,0.002,0.002,0.002,0.002,0.00024283545937523731
0.074,0.073,0.053,0.076,0.073,0.049,0.04665054408068893
0.769,0.9175,0.8025,0.88,0.874,0.788,0.9333157505847792
0.058,0.004,0.012,0.0515,0.004,0.016,0.0025764230907906658
0.054,0.12,0.108,0.055,0.119,0.103,0.101508127814362
0.8965,0.4125,0.5645,0.897,0.4285,0.6565,0.4201060592793249
0.067,0.06,0.089,0.0725,0.061,0.085,0.047618462915012885
0.1525,0.0955,0.1615,0.111,0.11,0.163,0.08003165687427603
0.001,0.007,0.004,0.001,0.009,0.002,0.0066498725950839025
0.1165,0.108,0.07,0.121,0.115,0.058,0.1135482248986671
0.002,0.001,0.001,0.003,0.001,0.001,0.0005707096492404167
0.032,0.001,0.001,0.033,0.001,0.001,0.0007848286751161866
0.4375,0.023,0.035,0.4255,0.023,0.045,0.026216581596129822
0.6755,0.8355,0.925,0.7325,0.925,0.8715,0.8430310497302483
0.787,0.9375,0.9245,0.75,0.865,0.947,0.9484675056861649
0.005,0.002,0.003,0.004,0.002,0.003,0.00046336970879453705
0.002,0.007,0.005,0.002,0.007,0.004,0.0052586678310785374
0.009,0.012,0.007,0.008,0.009,0.005,0.007984880369876785
0.1515,0.2405,0.18,0.1535,0.275,0.141,0.22471258003892136
0.012,0.001,0.002,0.009,0.001,0.002,0.0018735292493422503
0.061,0.161,0.123,0.082,0.1585,0.1025,0.15051118264797805
0.0525,0.036,0.029,0.0505,0.037,0.029,0.02610086611240572
0.237,0.056,0.04,0.269,0.055,0.054,0.060593691029124715
0.141,0.078,0.0915,0.114,0.0865,0.094,0.07198737968153762
0.141,0.085,0.103,0.1525,0.085,0.109,0.0882774110257085
0.2555,0.2125,0.314,0.247,0.217,0.326,0.20078576259297667
0.6475,0.7095,0.5625,0.7595,0.683,0.578,0.7160679840026378
0.948,0.416,0.7135,0.8575,0.463,0.7025,0.39527366279562803
0.13,0.005,0.007,0.136,0.005,0.008,0.007791521449197
0.378,0.5595,0.514,0.428,0.523,0.557,0.5555979519626966
0.01,0.001,0.005,0.011,0.001,0.004,0.0015503187648230954
0.115,0.103,0.085,0.126,0.111,0.073,0.09387147505059021
0.193,0.282,0.252,0.209,0.274,0.238,0.2722110504783177
0.007,0.003,0.009,0.009,0.003,0.009,0.00166920432249433
0.3015,0.12,0.086,0.3595,0.113,0.08,0.1167066698958462
0.313,0.182,0.347,0.3485,0.208,0.356,0.17521981592231387
0.629,0.801,0.715,0.648,0.749,0.7365,0.8088220250639175
0.905,0.033,0.082,0.805,0.036,0.094,0.035756833491917155
0.004,0.002,0.001,0.005,0.002,0.001,0.0004683782890913978
0.131,0.158,0.188,0.1425,0.1505,0.19,0.14496063656572641
0.603,0.075,0.173,0.4565,0.084,0.241,0.06818064819446358
0.1925,0.066,0.067,0.2235,0.067,0.06,0.05387955849162917
0.068,0.1585,0.109,0.06,0.161,0.089,0.15383966071513788
0.018,0.053,0.054,0.016,0.054,0.054,0.036436995333482484
0.07,0.071,0.076,0.072,0.07,0.075,0.0699023067187694
0.532,0.635,0.6035,0.5735,0.5995,0.676,0.6284032619990172
0.043,0.022,0.016,0.047,0.021,0.02,0.024757970698957958
0.298,0.089,0.079,0.303,0.0865,0.076,0.0819938388764152
0.093,0.1345,0.129,0.154,0.1355,0.129,0.1472697052159056
0.844,0.346,0.519,0.727,0.3485,0.548,0.34024009904914154
0.001,0.001,0.001,0.001,0.001,0.001,2.876507799478132e-05
0.1725,0.161,0.145,0.201,0.155,0.1745,0.17752437013619174
0.767,0.7175,0.8755,0.75,0.7325,0.9145,0.7097593624965585
0.011,0.012,0.013,0.012,0.012,0.017,0.007320805933389775
0.332,0.458,0.351,0.5035,0.468,0.3145,0.4437177415537983
0.076,0.0595,0.062,0.086,0.0585,0.075,0.05535509041093663
0.07,0.046,0.035,0.066,0.049,0.035,0.038018108402353264
0.0835,0.033,0.041,0.125,0.032,0.056,0.021439438810027436
0.149,0.109,0.153,0.1585,0.105,0.1795,0.1041625744964531
