OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.002,0.008,0.001,0.001,0.008,0.001,7.100814413194975e-06
0.027,0.027,0.029,0.026,0.028,0.026,2.5523257344711302e-09
0.354,0.016,0.106,0.006,0.019,0.005,3.5497614120676234e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.0663151484791683e-09
0.019,0.013,0.011,0.005,0.02,0.006,4.519173623666207e-06
0.001,0.002,0.001,0.001,0.002,0.001,7.192871961005578e-07
0.001,0.004,0.001,0.002,0.005,0.001,1.9499205747690496e-05
0.026,0.006,0.009,0.006,0.02,0.006,1.171639319492201e-08
0.021,0.042,0.016,0.003,0.08,0.003,0.006110582576010488
0.001,0.001,0.001,0.001,0.002,0.001,9.160012277869948e-08
0.034,0.031,0.021,0.014,0.107,0.009,0.0021252683527031757
0.065,0.154,0.054,0.04,0.1225,0.037,0.12426100233313064
0.725,0.473,0.6335,0.212,0.874,0.243,0.5512298987467479
0.004,0.004,0.001,0.002,0.006,0.001,6.769604993105962e-10
0.002,0.003,0.002,0.001,0.027,0.001,2.0469335383196204e-06
0.003,0.006,0.001,0.002,0.014,0.001,0.0009085939757708731
0.001,0.003,0.001,0.001,0.007,0.001,3.513960406295052e-05
0.014,0.009,0.007,0.003,0.022,0.004,1.1159633084747382e-07
0.001,0.001,0.001,0.001,0.003,0.001,3.843033801461697e-08
0.003,0.002,0.002,0.001,0.005,0.001,7.541363444198254e-05
0.001,0.001,0.001,0.001,0.002,0.001,6.531770533873675e-08
0.034,0.021,0.023,0.038,0.026,0.028,1.3940212159749139e-05
0.009,0.037,0.01,0.006,0.032,0.006,0.0036685628184460785
0.028,0.02,0.008,0.01,0.024,0.01,0.0005746946053781832
0.001,0.001,0.001,0.001,0.001,0.001,7.453790814073172e-11
0.029,0.027,0.026,0.014,0.037,0.017,4.5544714978543114e-08
0.001,0.024,0.001,0.001,0.122,0.001,0.0036470462911874085
0.001,0.001,0.001,0.001,0.001,0.001,5.3987202161933704e-11
0.001,0.003,0.001,0.001,0.003,0.001,7.963449657489542e-09
0.005,0.024,0.002,0.001,0.028,0.001,0.0009715867882695047
0.011,0.013,0.008,0.002,0.023,0.001,0.00022858644506574483
0.005,0.024,0.009,0.001,0.048,0.001,0.0009388929791619454
0.009,0.01,0.004,0.004,0.011,0.003,1.376017161085217e-06
0.001,0.001,0.001,0.001,0.001,0.001,2.139259025472083e-11
0.014,0.034,0.018,0.003,0.06,0.004,0.012030978741668428
0.007,0.038,0.006,0.001,0.118,0.001,0.01299866796852301
0.015,0.024,0.015,0.01,0.035,0.007,0.0020554740317709624
0.009,0.007,0.004,0.007,0.009,0.003,0.0005828467748294503
0.006,0.011,0.002,0.002,0.006,0.002,7.570951693191567e-05
0.006,0.035,0.003,0.001,0.02,0.001,0.0003174124514082302
0.001,0.001,0.001,0.001,0.001,0.001,5.657755466998902e-09
0.019,0.003,0.003,0.002,0.004,0.001,3.5145291644744054e-08
0.021,0.023,0.0125,0.017,0.028,0.008,0.0009373893879416795
0.01,0.003,0.005,0.009,0.004,0.007,1.3973637355224101e-14
0.001,0.003,0.001,0.001,0.003,0.001,2.4695045011408485e-10
0.053,0.039,0.039,0.041,0.051,0.035,0.0004789045556800638
0.004,0.011,0.004,0.001,0.018,0.001,6.132654175712735e-05
0.001,0.017,0.001,0.001,0.02,0.001,0.0005916054396420694
0.001,0.001,0.001,0.001,0.001,0.001,1.294219540703928e-09
0.001,0.002,0.001,0.001,0.003,0.001,3.3457236944099444e-07
0.004,0.006,0.001,0.001,0.01,0.001,5.23607696834216e-06
0.001,0.006,0.001,0.001,0.01,0.001,0.00011790116240907831
0.001,0.003,0.001,0.001,0.001,0.001,1.1761822158991668e-08
0.073,0.047,0.061,0.056,0.084,0.053,2.8516473128174798e-05
0.002,0.006,0.001,0.001,0.008,0.001,1.0917889958821478e-07
0.044,0.0385,0.034,0.034,0.043,0.033,5.714089987327293e-05
0.001,0.001,0.001,0.001,0.001,0.001,7.430652922974539e-12
0.003,0.002,0.001,0.001,0.002,0.001,7.592670788468147e-07
0.001,0.003,0.001,0.001,0.002,0.001,6.878585929607389e-06
0.012,0.015,0.013,0.006,0.015,0.007,1.667702499121794e-10
0.002,0.003,0.002,0.001,0.008,0.001,1.7253695680965724e-05
0.01,0.006,0.006,0.01,0.006,0.008,8.593626255019919e-11
0.037,0.013,0.015,0.018,0.014,0.015,7.272226785046131e-08
0.014,0.009,0.008,0.007,0.018,0.004,8.570933773545045e-08
0.152,0.045,0.015,0.014,0.041,0.011,0.00538365958707353
0.001,0.005,0.001,0.001,0.007,0.001,1.313700601336684e-05
0.029,0.015,0.021,0.031,0.015,0.018,1.5147373218924153e-06
0.042,0.066,0.04,0.024,0.169,0.018,0.01753619973462225
0.049,0.041,0.042,0.043,0.059,0.039,0.00014637192918291186
0.001,0.001,0.001,0.001,0.001,0.001,2.8621926931105807e-08
0.004,0.004,0.005,0.003,0.006,0.003,5.1611306697723126e-06
0.001,0.003,0.001,0.001,0.003,0.001,1.7679847336295651e-06
0.017,0.003,0.004,0.011,0.008,0.004,8.608936036521745e-08
0.036,0.062,0.027,0.018,0.063,0.02,0.025666746828378825
0.001,0.001,0.001,0.001,0.001,0.001,7.356623718249592e-10
0.041,0.057,0.044,0.009,0.127,0.011,0.002979679613623961
0.004,0.002,0.002,0.002,0.003,0.002,3.328407024482504e-06
0.016,0.023,0.015,0.003,0.034,0.007,6.737535956480078e-06
0.29,0.645,0.2965,0.001,0.959,0.002,0.6101436441556363
0.067,0.083,0.064,0.027,0.12,0.028,0.09230378973970091
0.001,0.001,0.001,0.001,0.001,0.001,3.773020316552427e-12
0.007,0.0075,0.007,0.009,0.01,0.004,3.0194114986508487e-05
0.039,0.038,0.026,0.017,0.049,0.016,0.0026014456877971577
0.129,0.128,0.066,0.159,0.202,0.056,0.06578380771921245
0.008,0.009,0.012,0.002,0.026,0.003,2.013068316944525e-05
0.011,0.042,0.003,0.001,0.098,0.001,0.009049884774788321
0.162,0.1895,0.147,0.051,0.684,0.048,0.08183153842856102
0.048,0.112,0.04,0.002,0.5965,0.006,0.06606953145910323
0.019,0.011,0.017,0.017,0.014,0.015,2.394427036687437e-09
0.018,0.014,0.018,0.014,0.018,0.011,2.9102520938719232e-09
0.0085,0.026,0.005,0.005,0.024,0.003,0.00044373657631928274
0.001,0.003,0.001,0.001,0.004,0.001,8.318123135653589e-06
0.001,0.009,0.001,0.001,0.011,0.001,0.00010008670006169473
0.001,0.003,0.001,0.001,0.005,0.001,5.577444910877516e-06
0.001,0.002,0.002,0.001,0.005,0.001,1.7762251326036126e-06
0.003,0.01,0.003,0.001,0.014,0.002,2.0947391744799797e-06
0.048,0.027,0.031,0.034,0.038,0.027,2.6060633843083523e-05
0.001,0.002,0.001,0.001,0.001,0.001,4.161741461617158e-09
0.004,0.004,0.002,0.001,0.003,0.001,1.1827625578855536e-07
0.037,0.023,0.025,0.009,0.038,0.01,0.0003013890794789752
0.001,0.003,0.001,0.001,0.001,0.001,3.3669203919917653e-06
0.001,0.004,0.001,0.001,0.007,0.001,6.181892344120432e-06
0.002,0.002,0.002,0.001,0.006,0.001,8.167318871880309e-08
0.013,0.013,0.008,0.004,0.016,0.002,3.439044151953113e-08
0.001,0.006,0.001,0.003,0.008,0.001,3.6763140052978423e-06
0.027,0.055,0.022,0.001,0.074,0.001,0.014552996728600274
0.003,0.006,0.002,0.001,0.009,0.001,3.165023556979599e-05
0.002,0.002,0.001,0.001,0.003,0.001,5.176375797201718e-07
0.003,0.076,0.002,0.001,0.062,0.001,0.026408113516128085
0.001,0.009,0.001,0.001,0.025,0.001,0.0006813922152316279
0.001,0.012,0.001,0.001,0.02,0.001,9.271605861744732e-05
0.035,0.023,0.024,0.034,0.029,0.024,1.7964002590875403e-06
0.001,0.004,0.001,0.001,0.008,0.001,9.57871865600949e-07
0.001,0.001,0.001,0.001,0.002,0.001,2.4412930751374216e-06
0.106,0.1,0.104,0.0955,0.134,0.0805,0.0054873658308909
0.008,0.006,0.004,0.004,0.008,0.004,3.36793325810559e-05
0.003,0.003,0.001,0.002,0.005,0.001,2.492202053357626e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.9211277506943043e-10
0.003,0.015,0.003,0.001,0.066,0.001,0.002967524839107734
0.015,0.022,0.013,0.004,0.037,0.004,0.0010885705867271346
0.006,0.008,0.007,0.005,0.009,0.006,3.153275453529979e-08
0.008,0.02,0.008,0.006,0.032,0.004,3.6798196403176255e-06
0.002,0.002,0.001,0.001,0.003,0.001,4.5470447069400465e-06
0.108,0.102,0.099,0.079,0.1515,0.072,0.04949275768557563
0.003,0.008,0.003,0.001,0.014,0.001,3.0009136904785057e-06
0.022,0.021,0.012,0.006,0.023,0.004,0.00012281564860502743
0.02,0.005,0.005,0.013,0.008,0.005,4.41646751617743e-06
0.001,0.001,0.001,0.001,0.001,0.001,3.096939096783388e-08
0.275,0.263,0.137,0.103,0.416,0.065,0.2072612211486355
0.001,0.001,0.001,0.002,0.002,0.001,1.5586869921257305e-09
0.001,0.001,0.001,0.001,0.003,0.001,5.549843790796279e-06
0.001,0.001,0.001,0.001,0.001,0.001,9.479207061127182e-16
0.008,0.005,0.003,0.002,0.01,0.002,6.290829720998173e-07
0.002,0.001,0.001,0.001,0.002,0.001,9.079600198258081e-09
