OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.001,0.001,0.001,0.001,0.001,0.001,2.475743885619523e-22
0.001,0.001,0.001,0.001,0.001,0.001,5.805964676820509e-35
0.002,0.002,0.002,0.001,0.002,0.001,2.601424162329498e-47
0.001,0.001,0.001,0.001,0.001,0.001,1.0159308781068483e-48
0.001,0.001,0.001,0.001,0.001,0.001,2.406106859358123e-78
0.0035,0.003,0.003,0.005,0.006,0.005,2.0257629511582975e-31
0.001,0.001,0.001,0.001,0.001,0.001,3.984533043056088e-82
0.001,0.001,0.001,0.001,0.001,0.001,1.858977386708613e-80
0.001,0.001,0.001,0.001,0.001,0.001,8.67994355671275e-27
0.001,0.036,0.001,0.001,0.017,0.001,0.017832431519750072
0.001,0.001,0.001,0.001,0.001,0.001,1.1603541449138843e-16
0.001,0.002,0.002,0.001,0.002,0.001,2.0022331806403565e-22
0.001,0.001,0.001,0.001,0.001,0.001,4.911433754447003e-76
0.001,0.001,0.001,0.001,0.001,0.001,1.4134017864488222e-17
0.001,0.001,0.001,0.001,0.001,0.001,6.651857944858127e-71
0.001,0.001,0.001,0.001,0.001,0.001,1.0692331634468593e-61
0.001,0.001,0.001,0.001,0.001,0.001,2.9181289216680892e-49
0.002,0.027,0.001,0.001,0.006,0.001,0.015589653941870313
0.001,0.001,0.001,0.001,0.001,0.001,8.434519652300516e-39
0.015,0.018,0.015,0.001,0.019,0.001,0.0019077316986618172
0.001,0.001,0.001,0.001,0.001,0.001,6.50924022788224e-85
0.001,0.001,0.001,0.001,0.001,0.001,1.0017668807638133e-69
0.001,0.001,0.001,0.001,0.001,0.001,7.037110052155619e-61
0.001,0.004,0.001,0.001,0.005,0.001,3.1019374596034747e-41
0.001,0.001,0.001,0.001,0.001,0.001,1.5030078160693037e-23
0.013,0.018,0.015,0.001,0.014,0.001,0.007005872375469337
0.001,0.001,0.001,0.001,0.001,0.001,3.822593740668554e-52
0.001,0.001,0.001,0.001,0.001,0.001,1.5914151233246086e-28
0.001,0.001,0.001,0.001,0.001,0.001,5.065930483140862e-31
0.001,0.001,0.001,0.001,0.001,0.001,4.821505689004754e-22
0.001,0.001,0.001,0.001,0.001,0.001,2.739922714593965e-23
0.001,0.001,0.001,0.001,0.001,0.001,2.438641894082851e-63
0.001,0.001,0.001,0.001,0.001,0.001,5.003074037498932e-73
0.001,0.001,0.001,0.001,0.001,0.001,8.263301545414514e-15
0.001,0.001,0.001,0.001,0.001,0.001,1.2700455751665359e-83
0.001,0.001,0.001,0.001,0.001,0.001,1.8731842086154083e-25
0.001,0.001,0.001,0.001,0.001,0.001,7.637247275011079e-36
0.001,0.001,0.001,0.001,0.001,0.001,5.859264420463027e-38
0.001,0.001,0.001,0.001,0.001,0.001,2.030011597145232e-43
0.001,0.001,0.001,0.001,0.001,0.001,2.3005350643916413e-15
0.001,0.002,0.001,0.001,0.003,0.001,3.89757857733306e-29
0.001,0.001,0.001,0.001,0.001,0.001,2.3255817898429946e-32
0.001,0.001,0.001,0.001,0.001,0.001,3.392561758172892e-26
0.001,0.001,0.001,0.001,0.001,0.001,5.9233101830423035e-86
0.001,0.001,0.001,0.001,0.001,0.001,1.0827494155717599e-72
0.002,0.001,0.002,0.001,0.002,0.001,2.424642464144636e-29
0.001,0.001,0.001,0.001,0.001,0.001,1.8145536530209655e-13
0.001,0.001,0.001,0.001,0.001,0.001,2.616868358648244e-22
0.002,0.008,0.006,0.001,0.008,0.001,1.6705571557201482e-42
0.001,0.011,0.001,0.001,0.011,0.001,9.762480822644172e-10
0.001,0.001,0.001,0.001,0.001,0.001,7.774780812033417e-66
0.001,0.03,0.001,0.001,0.008,0.001,0.00023247232434674513
0.001,0.005,0.001,0.001,0.008,0.001,4.552485478736632e-37
0.001,0.001,0.001,0.001,0.001,0.001,1.0615580788516115e-64
0.002,0.014,0.001,0.001,0.005,0.001,3.259505095998596e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.2632871605545878e-65
0.001,0.001,0.001,0.001,0.001,0.001,6.350898966152558e-66
0.005,0.01,0.003,0.002,0.015,0.002,1.0210579429382739e-10
0.001,0.001,0.001,0.001,0.001,0.001,1.0463028315532526e-77
0.001,0.001,0.001,0.001,0.001,0.001,3.78547628356968e-48
0.018,0.007,0.002,0.001,0.011,0.001,2.622356204546358e-09
0.001,0.001,0.001,0.001,0.001,0.001,9.507079710129748e-47
0.005,0.001,0.001,0.001,0.005,0.001,1.0773946316403535e-15
0.001,0.001,0.001,0.001,0.001,0.001,2.3454646479827055e-24
0.001,0.001,0.001,0.001,0.001,0.001,3.000151769403146e-69
0.002,0.015,0.001,0.001,0.002,0.001,4.837675294588216e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.4587047434611132e-57
0.015,0.084,0.004,0.001,0.014,0.001,0.1594498111504325
0.003,0.034,0.001,0.001,0.01,0.001,0.07243265378760773
0.001,0.001,0.001,0.001,0.001,0.001,6.456705381681817e-53
0.001,0.001,0.001,0.001,0.001,0.001,2.501013024137086e-88
0.001,0.001,0.001,0.001,0.001,0.001,5.084256410044207e-77
0.001,0.001,0.001,0.001,0.001,0.001,1.1856736533812546e-23
0.001,0.001,0.001,0.001,0.001,0.001,4.311541907086075e-53
0.001,0.001,0.001,0.001,0.001,0.001,1.0300035256092751e-13
0.001,0.001,0.001,0.001,0.001,0.001,5.277788184124263e-41
0.001,0.026,0.001,0.001,0.048,0.001,0.008362612389797344
0.001,0.001,0.001,0.001,0.001,0.001,1.3237863617740072e-42
0.001,0.001,0.001,0.001,0.001,0.001,9.821917594128504e-65
0.001,0.001,0.001,0.001,0.001,0.001,5.691886619711709e-69
0.001,0.003,0.002,0.001,0.002,0.001,2.3380339186662977e-27
0.001,0.001,0.001,0.001,0.001,0.001,1.5138463024096473e-69
0.051,0.0845,0.053,0.011,0.0415,0.011,0.5565977319987925
0.001,0.001,0.001,0.001,0.001,0.001,1.3842258447454456e-38
0.001,0.004,0.001,0.001,0.001,0.001,1.783119729185502e-12
0.001,0.001,0.001,0.001,0.001,0.001,6.2373549772320316e-30
0.001,0.001,0.001,0.001,0.001,0.001,6.548754898359785e-63
0.029,0.3155,0.015,0.001,0.081,0.001,0.615304068076723
0.003,0.01,0.005,0.002,0.01,0.002,1.2913461994137197e-56
0.001,0.001,0.001,0.001,0.001,0.001,4.328314961472364e-21
0.001,0.001,0.001,0.001,0.001,0.001,3.6462436142742294e-82
0.001,0.001,0.001,0.001,0.001,0.001,1.3090101984511768e-48
0.001,0.001,0.001,0.001,0.001,0.001,6.251459880780743e-15
0.001,0.001,0.001,0.001,0.001,0.001,1.6520756851892585e-90
0.014,0.0785,0.009,0.001,0.017,0.001,0.3033175007711868
0.001,0.001,0.001,0.001,0.001,0.001,9.282392711683374e-78
0.001,0.001,0.001,0.001,0.001,0.001,3.8150974805115595e-20
0.002,0.002,0.002,0.001,0.002,0.001,4.269736045109602e-34
0.001,0.039,0.001,0.001,0.009,0.001,0.00895639196580159
0.001,0.001,0.001,0.001,0.001,0.001,9.921965834650399e-21
0.001,0.001,0.001,0.001,0.001,0.001,4.4036736781197517e-44
0.001,0.001,0.001,0.001,0.001,0.001,3.2145175370525592e-12
0.001,0.001,0.001,0.001,0.001,0.001,4.2816909915021675e-66
0.001,0.001,0.001,0.001,0.001,0.001,3.443463351768329e-90
0.001,0.001,0.001,0.001,0.001,0.001,1.4611352837085602e-74
0.001,0.014,0.001,0.001,0.004,0.001,2.1129465435168917e-07
0.001,0.001,0.001,0.001,0.001,0.001,1.966782622990063e-28
0.001,0.001,0.001,0.001,0.001,0.001,1.0842230650621658e-49
0.001,0.001,0.001,0.001,0.001,0.001,1.571509350284767e-37
0.001,0.001,0.001,0.001,0.001,0.001,2.1509871476238347e-64
0.001,0.001,0.001,0.001,0.001,0.001,4.092914798276136e-42
0.001,0.001,0.001,0.001,0.001,0.001,2.2085786257342822e-58
0.001,0.001,0.001,0.001,0.001,0.001,1.4337015508850603e-32
0.005,0.0055,0.005,0.001,0.014,0.001,5.006938800448591e-43
0.001,0.001,0.001,0.001,0.001,0.001,1.1928550771155577e-76
0.001,0.001,0.001,0.001,0.001,0.001,1.1884990179006952e-29
0.001,0.001,0.001,0.001,0.001,0.001,5.9985512023071735e-68
0.001,0.001,0.001,0.001,0.001,0.001,1.1849351784089805e-33
0.001,0.001,0.001,0.001,0.002,0.001,3.148681193254703e-15
0.001,0.001,0.001,0.001,0.001,0.001,6.127768690880552e-86
0.001,0.012,0.001,0.001,0.049,0.001,0.00017682722507285275
0.001,0.001,0.001,0.001,0.001,0.001,1.4021865822728706e-15
0.001,0.001,0.001,0.001,0.001,0.001,1.8215839934400834e-37
0.001,0.001,0.001,0.001,0.001,0.001,3.0352687139616533e-21
0.001,0.001,0.001,0.001,0.001,0.001,8.653316285871648e-47
0.001,0.001,0.001,0.001,0.001,0.001,2.768815864503234e-44
0.001,0.001,0.001,0.001,0.001,0.001,3.881516242996129e-27
0.001,0.001,0.001,0.001,0.001,0.001,3.815310795952768e-52
0.001,0.001,0.001,0.001,0.001,0.001,3.7667265121067344e-58
0.001,0.001,0.001,0.001,0.001,0.001,3.026999141228211e-31
0.001,0.002,0.001,0.001,0.001,0.001,4.470683644149084e-19
