OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.011,0.083,0.002,0.003,0.047,0.001,0.06339665500514419
0.023,0.034,0.003,0.009,0.044,0.002,0.03610327790013829
0.014,0.148,0.003,0.001,0.057,0.001,0.10936322552333898
0.778,0.508,0.993,0.046,1.0,0.024,0.4579947387182425
0.746,0.088,0.541,0.567,0.119,0.192,0.07279251201087247
0.062,0.001,0.003,0.003,0.003,0.002,0.00014715244989233622
0.2425,0.028,0.006,0.008,0.022,0.005,0.015216161534530523
0.3165,0.027,0.173,0.066,0.025,0.046,0.01950605162252723
0.3375,0.637,0.259,0.1105,0.8995,0.105,0.623439863103548
0.307,0.253,0.0845,0.384,0.182,0.1215,0.22601457642864592
0.083,0.117,0.017,0.034,0.081,0.011,0.07955743868862147
0.262,0.041,0.019,0.275,0.038,0.017,0.019810114668283304
0.1885,0.228,0.062,0.034,0.3095,0.04,0.20840591536306627
0.4335,0.8475,0.496,0.4395,0.876,0.228,0.9203838100378909
0.223,0.7145,0.2995,0.069,0.7875,0.111,0.710473638426804
0.2875,0.001,0.008,0.007,0.001,0.002,0.0013137101323204615
0.007,0.005,0.002,0.002,0.004,0.002,0.0026335752134717793
0.078,0.274,0.032,0.014,0.434,0.006,0.24992199389111508
0.009,0.022,0.004,0.001,0.056,0.001,0.015706765340550047
0.129,0.037,0.012,0.025,0.044,0.006,0.03353651557412209
0.043,0.2045,0.041,0.001,0.2505,0.002,0.2010705046900538
0.004,0.002,0.002,0.005,0.002,0.002,0.0001425505540089908
0.485,0.018,0.039,0.154,0.019,0.031,0.014153960363798141
0.247,0.558,0.211,0.4005,0.466,0.2045,0.5350372570985203
0.182,0.028,0.058,0.014,0.019,0.008,0.013116616601475499
0.016,0.064,0.0035,0.002,0.041,0.001,0.042739648508690296
0.2245,0.5955,0.075,0.01,0.913,0.005,0.5892083715586638
0.1105,0.012,0.016,0.009,0.016,0.002,0.007242144910152063
0.5045,0.175,0.063,0.403,0.1215,0.117,0.15799492938375345
0.001,0.003,0.001,0.001,0.018,0.001,0.0035326385846890357
0.014,0.14,0.014,0.006,0.165,0.003,0.09953239866358488
0.049,0.004,0.007,0.013,0.008,0.003,0.001131153723954571
0.003,0.011,0.003,0.001,0.008,0.001,0.004550443831740475
0.039,0.191,0.013,0.002,0.108,0.004,0.17449099167354065
0.0495,0.415,0.025,0.004,0.79,0.004,0.36723033627699564
0.4145,0.162,0.072,0.081,0.1705,0.032,0.12010194636914175
0.3,0.1665,0.06,0.1195,0.2345,0.047,0.11811246999443238
0.2215,0.1015,0.085,0.114,0.094,0.066,0.07369948670283613
0.015,0.108,0.026,0.001,0.235,0.002,0.09434069616136406
0.355,0.193,0.2555,0.113,0.1915,0.074,0.17723499830809442
0.06,0.006,0.003,0.024,0.007,0.003,0.0033323376509166677
0.065,0.3475,0.059,0.017,0.3905,0.015,0.31400733082838383
0.0195,0.018,0.006,0.014,0.02,0.005,0.010917515838445552
0.005,0.043,0.006,0.001,0.059,0.001,0.033655736146741125
0.491,0.6975,0.32,0.282,0.823,0.151,0.7082843059175209
0.0125,0.034,0.008,0.009,0.037,0.002,0.023559668840744494
0.281,0.0345,0.013,0.063,0.021,0.01,0.018191677098801838
0.009,0.012,0.0045,0.003,0.012,0.002,0.008976930219145368
0.001,0.002,0.002,0.001,0.002,0.002,0.0005983987330213156
0.285,0.5575,0.263,0.115,0.7295,0.0595,0.5467603370472892
0.007,0.007,0.001,0.001,0.014,0.001,0.002448151698850286
0.3405,0.466,0.2015,0.4605,0.5675,0.161,0.44221318760918793
0.1435,0.318,0.158,0.067,0.328,0.056,0.2889660020269069
0.819,0.247,0.891,0.163,1.0,0.032,0.1550708345927643
0.055,0.062,0.025,0.012,0.099,0.008,0.05868258288590572
0.12,0.2615,0.074,0.007,0.255,0.012,0.23347464255568334
0.002,0.009,0.002,0.001,0.004,0.001,0.0044892414977202215
0.153,0.5215,0.12,0.0245,0.9285,0.008,0.5218042355521587
0.014,0.024,0.012,0.006,0.028,0.006,0.0210024567623024
0.184,0.282,0.138,0.032,0.3285,0.042,0.26595884099489214
0.4415,0.122,0.0905,0.4655,0.119,0.071,0.10074645676856926
0.1645,0.02,0.005,0.088,0.008,0.007,0.012748111291308876
0.097,0.4765,0.062,0.007,0.74,0.005,0.4404172276546905
0.002,0.002,0.001,0.001,0.002,0.001,0.00011269694178796873
0.442,0.068,0.059,0.244,0.089,0.082,0.05392006643371623
0.002,0.001,0.001,0.002,0.001,0.002,2.8131860012302938e-05
0.127,0.158,0.034,0.025,0.166,0.008,0.15677599351765453
0.213,0.568,0.088,0.01,0.9465,0.012,0.5245842105574212
0.253,0.347,0.117,0.2695,0.3575,0.082,0.327219295016675
0.1635,0.167,0.051,0.1725,0.153,0.035,0.13226690088870707
0.011,0.009,0.004,0.002,0.013,0.002,0.005904362591271967
0.111,0.533,0.078,0.039,0.595,0.028,0.5115166839158207
0.108,0.1195,0.022,0.02,0.083,0.008,0.08743554500595126
0.051,0.138,0.017,0.024,0.1355,0.01,0.1272428949838197
0.007,0.1135,0.005,0.001,0.196,0.001,0.08605094529833955
0.238,0.039,0.041,0.098,0.062,0.031,0.02479337597616483
0.016,0.002,0.002,0.015,0.002,0.002,0.0004834469455861268
0.014,0.011,0.003,0.004,0.0145,0.002,0.006605818896446737
0.128,0.129,0.024,0.015,0.055,0.005,0.0925397327894095
0.647,0.859,0.768,0.522,0.997,0.291,0.9716873184832692
0.015,0.109,0.005,0.003,0.061,0.001,0.10947798047697377
0.002,0.005,0.001,0.002,0.006,0.001,0.003051670559784825
0.1515,0.362,0.14,0.037,0.7785,0.044,0.31969735191290155
0.4745,0.84,0.4345,0.097,0.9445,0.0745,0.940077899290575
0.101,0.032,0.091,0.008,0.018,0.007,0.020539932895352615
0.001,0.002,0.001,0.001,0.004,0.001,0.0022952242075395543
0.4,0.7995,0.3135,0.4585,0.943,0.063,0.865089432889024
0.273,0.4525,0.1795,0.092,0.878,0.077,0.4434173037307968
0.023,0.037,0.01,0.003,0.0205,0.002,0.028150411458593823
0.2555,0.032,0.029,0.168,0.034,0.03,0.024079419445941344
