OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.154,0.246,0.2695,0.205,0.239,0.29,0.2350408719527763
0.833,0.8,0.7515,0.4095,0.8585,0.826,0.8066144943968961
0.714,0.8745,0.852,0.222,0.993,0.236,0.8880497251507542
0.603,0.8855,0.781,0.742,0.757,0.929,0.8905433389391947
0.4015,0.8605,0.7115,0.776,0.741,0.905,0.8741457162153092
0.3225,0.123,0.093,0.4855,0.1115,0.14,0.1358235924522477
0.872,0.6255,0.9005,0.5335,0.9015,0.7755,0.6297803316756262
0.7355,0.2405,0.195,0.902,0.202,0.222,0.2278211379159567
0.044,0.005,0.001,0.013,0.005,0.001,0.0013778105849087843
0.865,0.007,0.6805,0.681,0.01,0.086,0.006623457688261404
0.31,0.6065,0.611,0.5805,0.4625,0.667,0.5712757559942837
0.417,0.6645,0.595,0.694,0.5925,0.678,0.6474164650016614
0.6955,0.778,0.8715,0.7295,0.7275,0.9325,0.7876556106437206
0.227,0.4805,0.411,0.5515,0.338,0.471,0.5061956093184988
0.23,0.255,0.294,0.3055,0.251,0.291,0.2620222375737613
0.814,0.6785,0.975,0.5005,0.993,0.543,0.6565651948811783
0.339,0.5095,0.3385,0.3915,0.464,0.367,0.503576342160277
0.7715,0.519,0.4505,0.6015,0.4945,0.4785,0.47310131020948953
0.246,0.1555,0.0675,0.0695,0.0885,0.074,0.15004489461835369
0.886,0.64,0.6595,0.879,0.5975,0.761,0.6060203105445936
0.093,0.221,0.196,0.119,0.1835,0.214,0.17919131281409248
0.7745,0.6085,0.7415,0.496,0.84,0.76,0.5931891229247794
0.2275,0.534,0.355,0.2405,0.5015,0.3375,0.5158177735087124
0.1595,0.041,0.061,0.086,0.029,0.063,0.05203804053688194
0.496,0.552,0.546,0.5615,0.5075,0.647,0.5539385590133512
0.0965,0.265,0.116,0.13,0.231,0.151,0.25228835935889266
0.4945,0.8375,0.5565,0.808,0.864,0.5315,0.8286899655727775
0.5215,0.033,0.4705,0.1625,0.075,0.201,0.030251068979842647
