OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.006,0.029,0.002,0.001,0.1875,0.001,0.011961565928325157
0.032,0.033,0.006,0.003,0.039,0.005,0.01113109789645107
0.02,0.039,0.002,0.005,0.024,0.001,0.010639899165197418
0.2085,0.344,0.158,0.105,0.6555,0.041,0.24412425909937535
0.07,0.054,0.038,0.033,0.114,0.021,0.020765784608010016
0.003,0.002,0.001,0.001,0.003,0.001,2.521848444736385e-05
0.406,0.241,0.213,0.176,0.2525,0.102,0.177558735241357
0.084,0.0305,0.011,0.027,0.033,0.007,0.007340321644471683
0.3835,0.58,0.378,0.144,0.911,0.135,0.5292405870252122
0.2195,0.113,0.071,0.125,0.166,0.06,0.0670721280481113
0.645,0.665,0.7965,0.145,0.969,0.146,0.7124179579734362
0.413,0.509,0.376,0.379,0.645,0.3245,0.4677745691915127
0.105,0.074,0.031,0.028,0.128,0.02,0.03620494849280175
0.046,0.027,0.012,0.006,0.069,0.005,0.005992859287021282
0.028,0.035,0.004,0.001,0.0415,0.001,0.013392197813701831
0.033,0.083,0.031,0.023,0.248,0.007,0.03960561831805098
0.064,0.091,0.036,0.018,0.3005,0.008,0.03857921947966795
0.017,0.019,0.008,0.008,0.022,0.007,0.0010445538450801655
0.214,0.3595,0.1905,0.082,0.587,0.073,0.27398598042418
0.001,0.008,0.001,0.001,0.024,0.001,0.00155251611916546
0.3615,0.627,0.371,0.102,0.936,0.088,0.617626065579296
0.1215,0.37,0.098,0.005,0.63,0.002,0.296328117127615
0.029,0.039,0.016,0.009,0.07,0.006,0.013792383039958478
0.022,0.012,0.005,0.009,0.017,0.003,0.0020349855410850414
0.259,0.62,0.245,0.008,0.7815,0.01,0.5560886182875343
0.104,0.047,0.053,0.045,0.093,0.038,0.018757327583555666
0.022,0.086,0.006,0.006,0.104,0.002,0.04404595906544718
0.0995,0.2555,0.075,0.085,0.325,0.044,0.19823672399003192
0.121,0.27,0.106,0.034,0.539,0.031,0.19645373377923434
0.016,0.014,0.006,0.002,0.048,0.001,0.004280356570567529
