OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.2795,0.021,0.053,0.1045,0.039,0.053,0.013471853411261303
0.004,0.014,0.013,0.005,0.013,0.011,0.006229245319993127
0.1185,0.087,0.0525,0.1635,0.0715,0.055,0.06921891455815209
0.0435,0.2025,0.047,0.009,0.266,0.018,0.20129538681575698
0.005,0.019,0.002,0.004,0.019,0.002,0.010706866241688965
0.0775,0.055,0.051,0.051,0.054,0.049,0.03658738126842782
0.02,0.068,0.018,0.051,0.038,0.021,0.05271290685518289
0.057,0.3975,0.069,0.006,0.54,0.016,0.400590547424429
0.47,0.214,0.26,0.4915,0.207,0.303,0.1971073163187877
0.4075,0.771,0.549,0.3895,0.797,0.422,0.7844855733340244
0.048,0.191,0.072,0.057,0.256,0.056,0.18083324208266274
0.003,0.014,0.003,0.003,0.011,0.002,0.006907783700775956
0.1525,0.2585,0.127,0.249,0.228,0.118,0.24109329568697507
0.1655,0.3445,0.249,0.113,0.361,0.206,0.3449330154161957
0.43,0.418,0.4295,0.5005,0.3715,0.4255,0.4258558050640988
0.04,0.062,0.021,0.055,0.07,0.018,0.04771923143475872
0.3515,0.4385,0.323,0.2645,0.495,0.266,0.40636278899225675
0.138,0.3725,0.2075,0.138,0.3915,0.1595,0.34147124928541006
0.031,0.041,0.035,0.022,0.045,0.03,0.027414716283005073
0.5295,0.257,0.322,0.432,0.2475,0.312,0.2624044830669693
0.059,0.053,0.037,0.063,0.08,0.02,0.05025492424284884
0.0705,0.074,0.076,0.0875,0.074,0.066,0.04702852616023308
0.012,0.003,0.002,0.002,0.003,0.001,0.0011460400806826724
0.286,0.519,0.2195,0.1445,0.5685,0.1905,0.5291030583102108
0.042,0.061,0.034,0.025,0.076,0.021,0.04779084138097714
0.659,0.506,0.956,0.7,0.7485,0.807,0.4935095711390307
0.196,0.038,0.057,0.1285,0.034,0.073,0.026246064051828315
0.042,0.034,0.02,0.044,0.027,0.026,0.0334085439020164
0.3415,0.7715,0.383,0.157,0.823,0.226,0.784915294651457
0.266,0.4465,0.196,0.406,0.3465,0.262,0.47549796767020536
0.028,0.02,0.013,0.029,0.02,0.012,0.024276793587459426
0.588,0.876,0.7095,0.2615,0.9115,0.419,0.9848041565783776
0.054,0.107,0.064,0.06,0.138,0.06,0.08568787893854958
0.405,0.6255,0.5465,0.3045,0.808,0.3985,0.615442040776504
0.004,0.003,0.001,0.004,0.002,0.001,0.0007301302413885806
0.068,0.046,0.032,0.038,0.049,0.019,0.02118403498228869
0.304,0.3365,0.2495,0.262,0.3105,0.251,0.3265889103850761
0.041,0.056,0.039,0.045,0.0615,0.039,0.03616466376093407
0.238,0.1345,0.097,0.206,0.123,0.106,0.11562588637650303
0.057,0.011,0.005,0.062,0.012,0.012,0.009142991005125395
0.066,0.2225,0.066,0.026,0.259,0.03,0.21094560251165295
0.5435,0.152,0.215,0.528,0.1785,0.3115,0.13455013952591816
0.182,0.3635,0.2465,0.1435,0.3305,0.237,0.37787150410307224
0.046,0.1175,0.027,0.043,0.098,0.013,0.10014819482911769
0.3155,0.7735,0.407,0.501,0.6155,0.423,0.796331142783923
0.043,0.001,0.005,0.012,0.001,0.008,0.00023548891616737485
0.4825,0.8175,0.6125,0.7255,0.708,0.836,0.8571012087417417
0.001,0.018,0.005,0.001,0.017,0.002,0.00838937576458424
0.084,0.081,0.028,0.094,0.08,0.038,0.0641125966735788
0.009,0.093,0.002,0.002,0.042,0.002,0.0618225206785225
0.3275,0.205,0.1875,0.2685,0.216,0.192,0.17154300274513742
0.1065,0.014,0.007,0.064,0.012,0.011,0.005496279225240369
0.194,0.302,0.12,0.293,0.322,0.11,0.2922283699341314
