OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.502,0.5775,0.5455,0.448,0.6255,0.4915,0.5589725420718537
0.007,0.039,0.017,0.005,0.04,0.01,0.013270304531650136
0.673,0.735,0.7245,0.6655,0.6915,0.718,0.8546323910338598
0.034,0.022,0.024,0.044,0.022,0.027,0.0012013419106989376
0.118,0.1105,0.1,0.101,0.118,0.0885,0.0616024384645664
0.4455,0.1725,0.224,0.579,0.197,0.3375,0.09473070570768724
0.348,0.39,0.407,0.3485,0.4025,0.383,0.2963477328662102
0.174,0.193,0.199,0.171,0.245,0.186,0.11526581422218493
0.25,0.262,0.234,0.279,0.242,0.24,0.15838059696471138
0.32,0.3675,0.32,0.343,0.35,0.3195,0.2769545801251259
0.065,0.039,0.034,0.078,0.037,0.038,0.008984568435113544
0.4315,0.25,0.2775,0.423,0.2795,0.339,0.17166364691094785
0.041,0.005,0.008,0.048,0.008,0.019,0.002135561998659134
0.194,0.18,0.188,0.193,0.196,0.188,0.10668329369428955
0.027,0.011,0.015,0.037,0.011,0.0215,0.0007990956434071741
0.3365,0.348,0.308,0.276,0.3925,0.2655,0.2916755920374748
0.8205,0.425,0.8615,0.5675,0.847,0.5795,0.42408317077590973
0.194,0.254,0.234,0.216,0.2495,0.218,0.17830515531606625
0.505,0.5365,0.461,0.4175,0.6295,0.4045,0.5910824510483962
0.435,0.2685,0.2745,0.441,0.277,0.306,0.15720828063146447
0.057,0.063,0.056,0.052,0.0815,0.048,0.01115615478150806
0.2105,0.1305,0.15,0.278,0.131,0.17,0.05173629800108352
0.089,0.106,0.108,0.115,0.101,0.105,0.06560978855664193
0.051,0.037,0.034,0.065,0.033,0.036,0.007522573110591744
0.167,0.131,0.165,0.184,0.141,0.1835,0.06792507621093594
0.3435,0.2425,0.281,0.3395,0.241,0.298,0.1403601962155984
0.145,0.177,0.166,0.159,0.1915,0.157,0.09182485613942384
0.215,0.154,0.168,0.226,0.1575,0.185,0.0730350231145445
0.142,0.105,0.097,0.1575,0.101,0.104,0.059351088739903905
0.3025,0.2915,0.304,0.3685,0.296,0.34,0.20679700696936698
0.005,0.003,0.003,0.011,0.002,0.004,0.000397046537448113
0.068,0.022,0.026,0.084,0.021,0.037,0.007133757251814543
0.7245,0.717,0.723,0.7085,0.6915,0.7495,0.7529531124521229
0.194,0.138,0.1475,0.193,0.14,0.154,0.0753128032521057
0.016,0.012,0.011,0.0215,0.011,0.012,0.0007129095736280581
0.062,0.0445,0.04,0.05,0.067,0.036,0.018533508923817648
0.089,0.07,0.075,0.101,0.068,0.082,0.0195505384702016
0.096,0.133,0.103,0.104,0.152,0.083,0.08120960721772473
0.115,0.143,0.127,0.128,0.1465,0.111,0.08069116485433774
0.008,0.008,0.009,0.012,0.008,0.011,0.00198207714104555
0.2645,0.1195,0.1455,0.342,0.116,0.212,0.05161350053843126
0.058,0.012,0.02,0.059,0.015,0.031,0.00017567952834665173
0.7585,0.619,0.6555,0.7475,0.5935,0.7045,0.6212376251407369
0.454,0.413,0.4,0.4465,0.401,0.4165,0.3642552658964585
0.664,0.368,0.425,0.6915,0.401,0.5515,0.33060273259999173
0.101,0.08,0.085,0.121,0.089,0.087,0.022621767606614922
0.065,0.113,0.103,0.06,0.147,0.08,0.04980058201165087
0.0705,0.027,0.039,0.083,0.023,0.052,0.0015643604934659522
0.117,0.087,0.103,0.143,0.084,0.116,0.020314620478312714
0.0925,0.081,0.084,0.0975,0.09,0.083,0.012581000801395204
0.421,0.274,0.289,0.4105,0.28,0.314,0.21734737873248916
0.102,0.049,0.047,0.1235,0.047,0.068,0.013619923726044491
0.185,0.1405,0.134,0.19,0.134,0.147,0.05394116464821861
0.124,0.143,0.1285,0.152,0.158,0.1355,0.06500813347692315
0.033,0.026,0.03,0.0385,0.026,0.034,0.000828532635734944
0.6005,0.111,0.305,0.612,0.1545,0.4075,0.013765920719213398
0.3675,0.115,0.1605,0.388,0.127,0.212,0.05999595388607127
0.639,0.601,0.599,0.6735,0.6005,0.6605,0.6127067895899732
0.34,0.1995,0.215,0.352,0.214,0.2405,0.15639923872834294
0.244,0.229,0.177,0.2675,0.2205,0.177,0.1495420271156408
0.703,0.673,0.6585,0.7285,0.6525,0.6955,0.6928906963392945
0.054,0.065,0.047,0.052,0.067,0.048,0.019373592008528114
0.0445,0.044,0.036,0.044,0.051,0.029,0.007956066942763252
0.4785,0.5245,0.523,0.523,0.4945,0.547,0.49877673513619003
0.0575,0.045,0.04,0.063,0.059,0.039,0.010420147077041683
0.3465,0.355,0.3555,0.354,0.3495,0.3585,0.27557665027342876
0.1195,0.089,0.091,0.129,0.0875,0.103,0.0321878357721895
0.523,0.241,0.364,0.489,0.2665,0.434,0.1573866266278181
0.539,0.423,0.487,0.475,0.4425,0.519,0.367946639180078
0.3245,0.2415,0.26,0.315,0.251,0.258,0.15254430682284792
0.064,0.117,0.104,0.072,0.117,0.094,0.04858205950237662
0.008,0.009,0.01,0.008,0.011,0.01,0.000765004351314994
0.103,0.085,0.0875,0.09,0.0935,0.089,0.017615395826197422
0.384,0.271,0.237,0.373,0.263,0.259,0.19378665145275806
0.123,0.087,0.0905,0.151,0.084,0.099,0.04034471248680138
0.019,0.002,0.005,0.025,0.005,0.01,0.0005361801155455069
0.169,0.102,0.117,0.196,0.105,0.133,0.028477372910137886
0.249,0.158,0.183,0.315,0.164,0.212,0.06008798853518227
0.338,0.154,0.2,0.329,0.1705,0.245,0.07519970769318715
0.183,0.086,0.1265,0.189,0.104,0.132,0.027472253631574035
0.14,0.092,0.108,0.145,0.091,0.122,0.017139356260205674
