OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.3875,0.599,0.685,0.4235,0.548,0.599,0.5351615160598608
0.614,0.781,0.6975,0.4725,0.8855,0.3145,0.7849463862587152
0.0735,0.3815,0.019,0.07,0.129,0.025,0.357601956703841
0.67,0.515,0.744,0.7245,0.548,0.759,0.4638977250751696
0.6385,0.6545,0.558,0.7295,0.5985,0.624,0.6646950914985392
0.619,0.644,0.799,0.7275,0.7065,0.8145,0.6591710183451214
0.1215,0.14,0.093,0.094,0.1405,0.0805,0.13024597797780962
0.7645,0.435,0.78,0.6785,0.4525,0.6845,0.4353928704096305
0.072,0.2815,0.115,0.042,0.508,0.045,0.2539883021256449
0.9225,0.023,0.996,0.371,0.985,0.435,0.016760272107480788
0.39,0.73,0.337,0.723,0.506,0.5305,0.7347940794239489
0.174,0.005,0.137,0.084,0.009,0.0695,0.002836323918519069
0.756,0.6595,0.973,0.5895,0.9205,0.7295,0.6611777824398599
0.649,0.733,0.5825,0.751,0.633,0.764,0.7460151593504702
0.5545,0.8565,0.655,0.3245,0.9475,0.3335,0.9992819388582503
0.569,0.7295,0.6505,0.7425,0.6705,0.838,0.7079617161170608
0.62,0.827,0.704,0.685,0.7415,0.751,0.876375919488467
0.217,0.527,0.2175,0.2045,0.5305,0.1785,0.4900321352332182
0.662,0.186,0.221,0.4285,0.1775,0.4045,0.17007905395818762
0.595,0.4265,0.3885,0.435,0.398,0.495,0.38815478903665424
0.3325,0.14,0.123,0.354,0.123,0.163,0.12128032305658083
0.214,0.078,0.039,0.182,0.067,0.044,0.062480228804531655
0.827,0.3665,0.3805,0.8745,0.355,0.481,0.3306634689396539
0.801,0.6665,0.927,0.6055,0.924,0.675,0.6765504833436791
0.5615,0.74,0.5345,0.7625,0.6315,0.614,0.7672693715397186
0.065,0.289,0.081,0.044,0.28,0.063,0.27206917550376936
0.555,0.8095,0.6465,0.691,0.753,0.661,0.8503196761624032
0.3475,0.2075,0.286,0.277,0.2085,0.295,0.1762065454181215
0.645,0.851,0.7495,0.704,0.7395,0.8275,0.9152136631759643
0.292,0.204,0.125,0.448,0.173,0.146,0.16593012201939472
0.5525,0.8505,0.6795,0.5565,0.6935,0.7745,0.9373527075351662
0.421,0.307,0.586,0.5435,0.366,0.6665,0.27952112003792795
0.479,0.8095,0.663,0.6935,0.6655,0.8125,0.8911473646737585
0.5245,0.8345,0.669,0.3745,0.8305,0.5825,0.8761282159749015
0.4905,0.751,0.7215,0.5195,0.5845,0.763,0.7521714864564277
0.213,0.3565,0.098,0.383,0.218,0.2095,0.3480634933925604
0.634,0.303,0.7925,0.7105,0.377,0.6345,0.26459037434669336
0.6045,0.8475,0.703,0.613,0.779,0.7375,0.9162779693821752
0.496,0.4745,0.5215,0.374,0.4115,0.42,0.4484987927777654
0.2345,0.076,0.106,0.2555,0.0705,0.132,0.07417036272919653
0.131,0.187,0.199,0.3545,0.131,0.232,0.16912604035523343
0.287,0.4115,0.253,0.4765,0.368,0.2585,0.3851842833763256
0.286,0.2535,0.259,0.358,0.231,0.3415,0.2348802333564043
0.579,0.8405,0.8125,0.6965,0.79,0.8405,0.8927433073240321
0.588,0.6255,0.568,0.6615,0.594,0.6865,0.6133700624163053
0.786,0.154,0.5625,0.6445,0.23,0.461,0.1297612361816852
0.5695,0.7695,0.648,0.6345,0.6995,0.6895,0.7652262547987556
0.687,0.2545,0.275,0.854,0.213,0.38,0.22994633444044338
0.553,0.5615,0.638,0.59,0.532,0.644,0.5796085300609587
0.4495,0.4375,0.331,0.469,0.3585,0.4355,0.41500013408379033
0.376,0.117,0.173,0.425,0.112,0.185,0.08806056782221917
0.509,0.7995,0.7005,0.4565,0.7725,0.649,0.8330093756329626
0.6775,0.8505,0.879,0.6195,0.992,0.4705,0.904003537162414
0.078,0.305,0.0915,0.047,0.355,0.0485,0.2756962566531319
0.6365,0.56,0.8085,0.6705,0.6235,0.8435,0.5477298455143715
0.2015,0.653,0.1495,0.108,0.419,0.1425,0.6036444476785754
0.306,0.4435,0.3695,0.4315,0.342,0.4375,0.4037015856934779
0.5215,0.8405,0.6935,0.388,0.918,0.4905,0.8842038624125643
0.5835,0.7615,0.604,0.699,0.718,0.591,0.7721347835721553
0.505,0.723,0.5725,0.519,0.669,0.6945,0.7380682412453257
0.6015,0.166,0.292,0.5165,0.184,0.32,0.1417804404580106
0.62,0.4355,0.24,0.7895,0.383,0.486,0.4029067146720695
0.129,0.071,0.148,0.184,0.0775,0.155,0.06228938144332357
0.209,0.5675,0.2485,0.2555,0.51,0.223,0.5302102957082397
0.576,0.699,0.644,0.673,0.6725,0.686,0.6889203185602637
0.561,0.8695,0.6095,0.602,0.6845,0.781,0.9956720733372104
0.612,0.7965,0.621,0.6875,0.7015,0.681,0.8370951584736888
0.5105,0.5825,0.3525,0.652,0.643,0.3695,0.5670507104826217
0.458,0.638,0.373,0.5,0.536,0.524,0.6171386979422061
0.414,0.746,0.757,0.444,0.6555,0.674,0.7431087844382454
0.873,0.056,0.668,0.663,0.117,0.4155,0.05426200364561752
0.4575,0.5975,0.4365,0.496,0.5255,0.687,0.5826647666891707
0.144,0.2385,0.2265,0.137,0.163,0.1865,0.2333590303587816
0.328,0.04,0.122,0.169,0.045,0.089,0.02882086221262697
0.619,0.069,0.109,0.455,0.0705,0.216,0.057202342440620495
0.633,0.231,0.6455,0.5375,0.301,0.585,0.19928997824780678
0.576,0.8495,0.787,0.6975,0.748,0.84,0.8972560335111404
0.572,0.6605,0.5425,0.6275,0.571,0.643,0.6580995639479639
0.19,0.279,0.111,0.165,0.147,0.135,0.24237552581066632
0.643,0.8075,0.6975,0.6425,0.688,0.752,0.8492588874485045
0.3305,0.2665,0.233,0.2305,0.2205,0.285,0.22078929277691395
0.442,0.45,0.332,0.4235,0.474,0.348,0.4191309216840877
0.606,0.855,0.7925,0.647,0.745,0.841,0.9379176759037928
0.755,0.6505,0.857,0.5305,0.8555,0.773,0.6358978246926372
0.664,0.8505,0.762,0.697,0.753,0.825,0.9518866869823911
0.61,0.7435,0.667,0.641,0.814,0.7035,0.753869979563635
0.657,0.8405,0.7895,0.6935,0.7235,0.818,0.935940274882326
0.338,0.3115,0.388,0.364,0.3005,0.419,0.2840452105632547
0.462,0.2395,0.4905,0.4635,0.3075,0.534,0.2255437853287865
0.4945,0.7355,0.6835,0.5425,0.6815,0.7085,0.7464863349549344
0.3155,0.617,0.265,0.529,0.566,0.2835,0.5860589409284078
0.82,0.651,0.7435,0.713,0.7325,0.8465,0.6019938335817834
0.5495,0.74,0.877,0.784,0.7915,0.8195,0.7888063074507019
0.477,0.1775,0.3945,0.463,0.2105,0.4395,0.18173642334304263
0.3885,0.673,0.388,0.269,0.934,0.203,0.6945319895570659
0.674,0.792,0.888,0.69,0.828,0.797,0.801425354025085
0.6215,0.833,0.7135,0.69,0.718,0.812,0.8870637625722297
