OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.406,0.2185,0.0875,0.195,0.18,0.077,0.21965457710381356
0.544,0.7835,0.7125,0.568,0.92,0.3385,0.7919902352837791
0.468,0.8475,0.573,0.509,0.9325,0.311,0.8945316798438732
0.78,0.3295,0.795,0.689,0.726,0.796,0.32213709920593453
0.084,0.124,0.05,0.011,0.1445,0.01,0.11308990827671468
0.4415,0.4175,0.226,0.312,0.4695,0.206,0.41437594283672063
0.723,0.251,0.714,0.574,0.3175,0.6165,0.24032558844178215
0.033,0.031,0.003,0.054,0.02,0.004,0.01855428245974747
0.365,0.762,0.3805,0.4805,0.7425,0.216,0.7827022630427146
0.5525,0.705,0.771,0.6685,0.7625,0.805,0.6953161079207759
0.748,0.4905,0.941,0.5625,0.946,0.5985,0.4710752563518461
0.259,0.072,0.056,0.161,0.066,0.035,0.06228758473910682
0.4115,0.0755,0.2345,0.095,0.094,0.08,0.06225006202973624
0.8285,0.204,0.268,0.759,0.2225,0.3395,0.19810114247956576
0.2215,0.205,0.084,0.063,0.178,0.06,0.19459485705375018
0.3455,0.772,0.2635,0.077,0.943,0.033,0.7854647837606352
0.033,0.007,0.004,0.0265,0.006,0.005,0.0030334725856617185
0.711,0.387,0.3865,0.489,0.362,0.3155,0.35520636550781093
0.1195,0.1195,0.025,0.016,0.106,0.008,0.09136760751525846
0.374,0.246,0.463,0.456,0.327,0.565,0.2214303963462254
0.5115,0.42,0.285,0.3925,0.6145,0.24,0.399368928064083
0.122,0.265,0.085,0.225,0.19,0.029,0.24762877682936765
0.141,0.5095,0.134,0.017,0.7835,0.018,0.4808476042939891
0.118,0.1065,0.046,0.04,0.14,0.024,0.09053954797546776
0.039,0.039,0.014,0.002,0.09,0.005,0.02414974825174466
0.226,0.4875,0.12,0.007,0.9615,0.011,0.4596887461269641
0.712,0.04,0.574,0.6675,0.063,0.2395,0.03741026576167839
0.079,0.492,0.09,0.007,0.7585,0.005,0.4685902695896602
0.022,0.035,0.021,0.031,0.014,0.016,0.028981134262748565
0.4455,0.7975,0.483,0.2755,0.9275,0.3425,0.8107848300812657
0.1985,0.006,0.0085,0.1695,0.007,0.009,0.004660344944933778
0.354,0.085,0.1915,0.018,0.025,0.017,0.06476656039246069
0.275,0.208,0.052,0.019,0.236,0.012,0.19567010229745382
0.043,0.306,0.016,0.01,0.166,0.005,0.29984749729014165
0.131,0.164,0.02,0.012,0.239,0.007,0.15711731995335224
0.031,0.081,0.044,0.019,0.0595,0.009,0.061360985620088224
0.2745,0.712,0.335,0.021,0.9925,0.035,0.7067230114287091
0.588,0.2365,0.2505,0.177,0.3185,0.151,0.2233107485827805
0.016,0.014,0.009,0.007,0.017,0.007,0.006574639049291853
0.739,0.291,0.3725,0.323,0.3355,0.267,0.24395579019288233
0.078,0.003,0.006,0.028,0.004,0.008,0.004045856986550992
0.038,0.113,0.009,0.006,0.072,0.003,0.09853239487245573
0.615,0.7185,0.5015,0.393,0.825,0.336,0.7084403102715189
0.242,0.2585,0.172,0.213,0.2645,0.159,0.24740289388465786
0.497,0.5275,0.222,0.705,0.521,0.179,0.5005080628283224
0.103,0.064,0.076,0.032,0.082,0.046,0.05108173215242117
0.006,0.002,0.001,0.002,0.001,0.001,0.0005497499829070617
0.171,0.0735,0.055,0.053,0.086,0.04,0.061894170484201434
0.228,0.482,0.132,0.241,0.441,0.094,0.44195543174425156
0.303,0.165,0.1165,0.084,0.069,0.045,0.11418950337129188
0.622,0.263,0.347,0.8625,0.2805,0.448,0.22622105235609802
0.648,0.355,0.692,0.758,0.42,0.72,0.3249901395245376
0.376,0.8205,0.377,0.2065,0.7095,0.161,0.8551328561898142
0.0715,0.3165,0.043,0.007,0.5535,0.006,0.31205516388249765
0.009,0.055,0.006,0.006,0.032,0.004,0.037236877040873875
0.61,0.869,0.6385,0.4025,0.975,0.2755,0.9924592022455669
0.698,0.777,0.727,0.5175,0.93,0.471,0.8246625687551141
0.4225,0.695,0.457,0.37,0.7825,0.2845,0.6662932241811388
0.309,0.205,0.074,0.039,0.11,0.027,0.17294908741761741
0.2855,0.057,0.1915,0.198,0.076,0.1385,0.04290533867010759
0.6395,0.862,0.727,0.216,0.984,0.1985,0.9333759243608417
0.012,0.022,0.007,0.007,0.019,0.005,0.015454818161570535
0.6815,0.686,0.89,0.244,0.995,0.188,0.6710980261433297
0.4025,0.806,0.4015,0.2845,0.8595,0.227,0.8236847194114602
0.4995,0.188,0.0675,0.344,0.157,0.101,0.17234193038268525
0.281,0.33,0.1425,0.551,0.319,0.108,0.30803561707786803
0.254,0.6,0.179,0.033,0.902,0.011,0.604746974231356
0.351,0.64,0.267,0.21,0.796,0.071,0.6269516959546284
0.3035,0.5445,0.174,0.1295,0.753,0.1165,0.5104646174450939
0.245,0.0325,0.251,0.0255,0.031,0.037,0.02708902636025991
0.8525,0.3125,0.961,0.283,0.996,0.3595,0.28947929536097666
0.1815,0.377,0.1545,0.1245,0.393,0.131,0.36186645468220213
0.709,0.2275,0.833,0.6975,0.5515,0.839,0.19039991225261282
0.146,0.404,0.0315,0.1565,0.281,0.028,0.38370128034324724
0.269,0.202,0.069,0.2885,0.1785,0.059,0.17008823424386524
0.049,0.028,0.011,0.006,0.018,0.002,0.022017094240085
0.3375,0.8,0.367,0.041,0.954,0.05,0.8249336331477557
