OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.56,0.151,0.518,0.001,0.0105,0.001,0.20661113660535707
0.001,0.212,0.001,0.001,0.033,0.001,0.24189395737861533
0.001,0.006,0.001,0.001,0.001,0.001,0.0033526267595842614
0.213,0.9365,0.2575,0.001,1.0,0.001,0.9572093818676667
0.728,0.7235,0.746,0.001,0.989,0.002,0.7652860685606484
0.002,0.3835,0.002,0.001,0.147,0.001,0.4490947869013744
0.013,0.149,0.001,0.001,0.009,0.001,0.1277699664809008
0.001,0.001,0.001,0.001,0.001,0.001,0.0016567336574942958
0.564,0.898,0.6995,0.001,1.0,0.002,0.9117559592561101
0.822,0.4495,0.79,0.005,0.999,0.011,0.5360574152336011
0.851,0.2285,0.8455,0.001,1.0,0.001,0.29274035660029296
0.921,0.0365,0.94,0.001,0.002,0.001,0.029052447570245218
0.016,0.802,0.03,0.002,0.8165,0.001,0.8170212703227688
0.7085,0.7735,0.7935,0.001,0.999,0.004,0.8220628729300735
0.008,0.081,0.005,0.001,0.014,0.001,0.1219014775870663
0.163,0.928,0.175,0.013,0.558,0.045,0.9526940332463525
0.002,0.4745,0.011,0.001,0.985,0.001,0.5322289884987892
0.013,0.2285,0.01,0.001,0.051,0.002,0.23875707728672368
0.292,0.2105,0.036,0.001,0.022,0.001,0.2653286729157135
0.004,0.3815,0.1645,0.001,0.179,0.004,0.4039106510486139
0.038,0.6765,0.01,0.002,0.1935,0.002,0.7434706774415587
0.005,0.464,0.05,0.001,0.94,0.002,0.4752391843510295
0.001,0.147,0.002,0.001,0.027,0.001,0.24677683399442193
0.017,0.1665,0.007,0.001,0.0275,0.001,0.2488936227759334
0.001,0.036,0.001,0.001,0.012,0.001,0.025903641158486687
0.001,0.363,0.01,0.001,0.1265,0.001,0.3731465627701306
0.004,0.029,0.001,0.001,0.001,0.001,0.02422802902739848
0.968,0.003,0.921,0.001,0.001,0.001,0.00012313889452134535
0.001,0.004,0.001,0.001,0.001,0.001,0.0017148687890349112
0.3665,0.734,0.3865,0.001,0.857,0.027,0.775329095968563
0.141,0.0475,0.01,0.001,0.005,0.001,0.0426091894436995
0.003,0.1345,0.004,0.001,0.029,0.001,0.17014343408479415
0.045,0.782,0.093,0.001,0.942,0.002,0.849123850642056
0.001,0.109,0.001,0.001,0.038,0.001,0.09532677676706793
0.013,0.3135,0.067,0.006,0.4725,0.013,0.3239314606230854
0.002,0.501,0.011,0.001,0.167,0.001,0.5475388977596525
0.8135,0.393,0.785,0.001,1.0,0.001,0.4153681429150411
0.001,0.055,0.001,0.001,0.006,0.001,0.044257958854118706
0.001,0.089,0.002,0.001,0.022,0.001,0.12820997400295275
0.3435,0.331,0.415,0.001,0.045,0.001,0.4308996025049505
0.001,0.059,0.003,0.001,0.055,0.001,0.06564576583529849
0.467,0.4865,0.498,0.003,0.0695,0.013,0.5055349745857849
0.001,0.007,0.001,0.001,0.001,0.001,0.0011821557673785444
0.839,0.153,0.816,0.047,0.04,0.045,0.23751653581341284
0.007,0.029,0.002,0.001,0.008,0.001,0.034259736806458184
0.268,0.004,0.017,0.001,0.003,0.001,0.0038397920500194828
0.943,0.3575,0.96,0.001,1.0,0.001,0.41061964064400025
0.839,0.116,0.83,0.001,0.004,0.001,0.14193486786465728
0.005,0.446,0.011,0.001,0.113,0.001,0.5892553284570488
0.004,0.609,0.003,0.001,0.936,0.001,0.6619715551310796
0.2815,0.176,0.533,0.001,0.011,0.001,0.24098334175757896
0.009,0.683,0.018,0.001,0.503,0.001,0.7610376335866573
0.028,0.5645,0.006,0.001,0.8825,0.001,0.5833241980986481
0.214,0.447,0.006,0.001,0.051,0.001,0.4820828245695371
0.018,0.035,0.008,0.002,0.005,0.011,0.01941339026737118
0.542,0.8595,0.6065,0.001,0.996,0.005,0.8795557300815801
0.021,0.185,0.02,0.001,0.02,0.001,0.21249663157453927
0.001,0.023,0.001,0.001,0.008,0.001,0.02480064185779815
