OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.363,0.611,0.4165,0.3615,0.5145,0.4085,0.944991473565541
0.742,0.2985,0.732,0.611,0.51,0.7415,0.7805583031175103
0.479,0.47,0.505,0.5195,0.5115,0.41,0.9024302016758612
0.2925,0.4845,0.522,0.13,0.508,0.174,0.7876067775913442
0.581,0.485,0.4955,0.619,0.5025,0.7615,0.8427312429902107
0.42,0.536,0.473,0.7625,0.505,0.7825,0.898151801012542
0.7935,0.233,0.813,0.4965,0.5115,0.5255,0.5844260401226979
0.786,0.007,0.791,0.986,0.015,0.648,2.5380652444519964e-26
0.461,0.717,0.345,0.4815,0.524,0.683,0.928783746928627
0.77,0.159,0.833,0.709,0.638,0.778,0.24857964580744726
0.4005,0.519,0.463,0.528,0.505,0.614,0.8654478411296329
0.969,0.021,0.973,0.2435,0.0105,0.1075,3.0442787038822616e-06
0.699,0.3245,0.671,0.7635,0.503,0.7945,0.8162530169122878
0.67,0.418,0.6455,0.629,0.5425,0.477,0.8045267293792167
0.825,0.2,0.812,0.921,0.4895,0.7505,0.4120713301146499
0.507,0.516,0.517,0.264,0.513,0.326,0.929271950614265
0.562,0.6685,0.531,0.83,0.5065,0.787,0.9584589903459262
0.487,0.546,0.4405,0.1565,0.5095,0.213,0.900952493964646
0.945,0.034,0.956,0.2275,0.028,0.183,0.00913448139580824
0.321,0.708,0.29,0.2535,0.511,0.3875,0.922517356643841
0.282,0.816,0.1925,0.798,0.5065,0.726,0.990255613677594
0.31,0.75,0.2685,0.769,0.5215,0.7155,0.8877752539391082
0.208,0.2645,0.703,0.2875,0.693,0.2015,0.6032614884224313
0.3765,0.759,0.1955,0.682,0.514,0.703,0.9842497795331968
0.3815,0.843,0.2015,0.9085,0.5265,0.5415,0.9758219634699392
0.696,0.2985,0.702,0.0625,0.219,0.02,0.6038794213216461
0.5525,0.561,0.4845,0.275,0.5175,0.2725,0.9285001118073657
0.8605,0.18,0.855,0.1165,0.653,0.0975,0.599689051124508
0.3925,0.525,0.4875,0.2945,0.5145,0.279,0.8989118159823803
0.386,0.6295,0.3675,0.4115,0.532,0.365,0.9016594242055768
0.422,0.5635,0.4105,0.6655,0.5165,0.7855,0.9020300161373809
0.4025,0.77,0.242,0.196,0.516,0.13,0.9605399189348756
0.273,0.7245,0.236,0.884,0.519,0.77,0.914576771394302
0.5465,0.3665,0.628,0.6935,0.5025,0.7585,0.9124445246628955
0.721,0.394,0.6295,0.73,0.511,0.728,0.8445025991983974
0.426,0.7275,0.2565,0.126,0.5015,0.094,0.9167187639289837
0.2475,0.8505,0.1395,0.851,0.505,0.783,0.9898007301611615
0.4275,0.6095,0.262,0.129,0.5215,0.1655,0.9234830862808299
0.2765,0.6805,0.2915,0.4785,0.499,0.326,0.9015089650535926
0.2495,0.7965,0.461,0.571,0.562,0.6795,0.9257874121511606
0.77,0.033,0.735,0.3205,0.028,0.237,1.8085430093448414e-08
0.3525,0.618,0.406,0.4345,0.512,0.3895,0.9287145843865287
0.4175,0.5935,0.4045,0.8055,0.5015,0.7985,0.8995932693693387
0.258,0.659,0.34,0.6745,0.5235,0.698,0.9082853880085419
0.4465,0.6385,0.386,0.719,0.544,0.6285,0.8636242252142701
0.895,0.1485,0.862,0.501,0.534,0.604,0.642821912613259
0.3925,0.425,0.6,0.6055,0.4975,0.6585,0.9289528778005003
0.7555,0.4085,0.611,0.174,0.498,0.1785,0.9004168492547393
0.3665,0.6595,0.364,0.3065,0.516,0.295,0.9203426616818144
0.3155,0.5475,0.4565,0.9105,0.505,0.795,0.9259628904901853
0.367,0.6925,0.404,0.3345,0.553,0.4025,0.9105683699111375
0.429,0.423,0.602,0.43,0.51,0.3355,0.9289987702244189
0.3315,0.7225,0.282,0.509,0.5045,0.7245,0.9533072648169371
0.229,0.783,0.4325,0.1885,0.5245,0.1915,0.8701411577782603
0.19,0.768,0.2485,0.7065,0.52,0.7635,0.9037906177575483
0.3405,0.778,0.314,0.7165,0.523,0.4295,0.9867888734005122
0.2965,0.7325,0.2545,0.053,0.523,0.039,0.9588796798460164
0.394,0.523,0.474,0.6305,0.5065,0.7205,0.9245009156615857
0.226,0.785,0.215,0.236,0.52,0.18,0.8920307022995468
0.316,0.3245,0.665,0.814,0.5025,0.766,0.8939443459787862
0.47,0.48,0.5205,0.356,0.5075,0.4795,0.7742597691491622
0.163,0.8105,0.226,0.545,0.5475,0.32,0.9082330531345435
0.4475,0.7775,0.252,0.8565,0.516,0.7325,0.9840212200585639
0.4215,0.5605,0.4415,0.3715,0.498,0.428,0.8638496339207283
0.428,0.6555,0.3685,0.445,0.5315,0.592,0.8945712296439378
0.72,0.674,0.353,0.126,0.504,0.107,0.9510750926186771
0.961,0.0705,0.944,0.661,0.4795,0.397,0.6905596902543363
0.305,0.3085,0.465,0.251,0.5085,0.24,0.9028241203140167
0.764,0.273,0.7,0.266,0.462,0.3625,0.6202600267322274
0.2665,0.8415,0.2895,0.2775,0.546,0.233,0.965906141989022
0.411,0.6705,0.334,0.5615,0.55,0.5975,0.8013187996781675
0.738,0.2275,0.7675,0.703,0.523,0.751,0.4739040263258013
0.211,0.4545,0.5535,0.2235,0.5425,0.2445,0.8055956889462507
0.823,0.1335,0.885,0.084,0.8945,0.0975,0.49718407390083663
0.418,0.5365,0.4465,0.146,0.5085,0.155,0.9307680879782924
0.379,0.523,0.474,0.826,0.506,0.8275,0.9346346400398752
0.753,0.371,0.734,0.705,0.512,0.74,0.8573421680808093
0.424,0.496,0.5025,0.2115,0.51,0.244,0.8771365079961773
0.541,0.5315,0.4535,0.2435,0.5025,0.085,0.8888691091355256
0.648,0.344,0.642,0.3315,0.493,0.4895,0.669694636593096
0.287,0.7855,0.2035,0.842,0.5105,0.773,0.9557033047813379
0.544,0.144,0.856,0.6525,0.547,0.6085,0.5427819746727474
0.3855,0.651,0.3535,0.245,0.517,0.307,0.8831128481489651
0.37,0.7345,0.4165,0.708,0.515,0.758,0.9605939113623163
0.4965,0.6405,0.3175,0.469,0.4985,0.4735,0.9526055366374823
0.4085,0.542,0.4465,0.4845,0.514,0.298,0.9257546352385141
0.3485,0.4655,0.61,0.554,0.517,0.6805,0.8860619527058757
0.3635,0.746,0.323,0.598,0.502,0.68,0.9730970059515072
0.4495,0.5355,0.533,0.2325,0.5345,0.244,0.8829872030637689
0.966,0.024,0.973,0.7655,0.5185,0.78,0.03123076904080085
0.794,0.236,0.763,0.751,0.514,0.804,0.4891003191716212
0.907,0.058,0.945,0.06,0.032,0.0235,0.17313406194302652
0.4245,0.777,0.188,0.6565,0.4965,0.7285,0.9783811149581003
0.424,0.499,0.465,0.7885,0.506,0.76,0.8596515940744843
0.839,0.116,0.8745,0.211,0.311,0.311,0.32756421676422964
0.4805,0.289,0.7145,0.842,0.505,0.705,0.7741581136886432
