OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.2675,0.324,0.3015,0.274,0.343,0.261,0.3223578948264435
0.478,0.3655,0.382,0.4665,0.3825,0.4,0.31015080263654415
0.3525,0.442,0.361,0.422,0.3955,0.3985,0.4139252570037266
0.2415,0.0935,0.126,0.276,0.107,0.21,0.048142642423328184
0.6935,0.7885,0.759,0.6865,0.724,0.7575,0.9630128840012825
0.576,0.7525,0.6875,0.6345,0.6445,0.7025,0.9177232102775859
0.6225,0.7625,0.7175,0.6685,0.6925,0.7155,0.8466115547230364
0.6905,0.458,0.509,0.649,0.489,0.596,0.4702601498058291
0.4805,0.4265,0.436,0.545,0.405,0.47,0.4781602716544565
0.701,0.701,0.711,0.712,0.6385,0.729,0.8618639915587345
0.3915,0.5175,0.498,0.454,0.4535,0.5415,0.5983741878666952
0.545,0.5365,0.534,0.657,0.491,0.5995,0.5501648709751976
0.182,0.191,0.18,0.1545,0.203,0.165,0.12994504287257588
0.587,0.66,0.629,0.6175,0.606,0.645,0.7564177517163562
0.289,0.2475,0.1865,0.2825,0.275,0.198,0.1441561985085859
0.54,0.752,0.61,0.66,0.6295,0.6885,0.8568411627326833
0.5525,0.4775,0.545,0.552,0.425,0.6075,0.6072760097506127
0.418,0.3945,0.406,0.4275,0.406,0.401,0.4347429417689964
0.6325,0.655,0.604,0.649,0.667,0.5915,0.6630399655998469
0.369,0.3975,0.345,0.351,0.4305,0.348,0.39169136616351097
0.719,0.6035,0.588,0.6555,0.647,0.6115,0.671617619561818
0.739,0.7475,0.7555,0.736,0.704,0.761,0.9489969815514245
0.434,0.5815,0.4035,0.4485,0.613,0.4175,0.643692706937274
0.3775,0.5,0.457,0.383,0.4915,0.4515,0.5080748408760893
0.5855,0.6475,0.562,0.5455,0.777,0.5275,0.8033775839304746
0.656,0.742,0.7085,0.7035,0.6735,0.702,0.9228104471271802
0.54,0.4265,0.3885,0.3775,0.381,0.348,0.4954323608953849
0.818,0.1895,0.582,0.7685,0.415,0.679,0.10494779488769543
