OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.584,0.5295,0.532,0.6195,0.519,0.61,0.5373628878458445
0.542,0.593,0.509,0.586,0.5165,0.5875,0.6646392520494298
0.158,0.132,0.139,0.213,0.14,0.172,0.07503451505381475
0.5855,0.66,0.666,0.5795,0.594,0.6445,0.7557664268481629
0.455,0.655,0.5085,0.4485,0.576,0.4305,0.7025186410641231
0.5885,0.7365,0.6605,0.608,0.622,0.702,0.9611295055472888
0.503,0.172,0.378,0.486,0.244,0.434,0.09200930006353865
0.059,0.016,0.029,0.5215,0.114,0.423,0.0014775536637406902
0.44,0.541,0.435,0.4635,0.494,0.411,0.5090121656620855
0.6065,0.6515,0.632,0.604,0.5725,0.6405,0.7385328133683237
0.613,0.7105,0.674,0.54,0.542,0.5825,0.878458543273968
0.53,0.6595,0.5885,0.551,0.574,0.576,0.7357689061619295
0.696,0.438,0.5995,0.642,0.5635,0.699,0.39617659853765896
0.473,0.454,0.338,0.605,0.3975,0.4565,0.4091820127819811
0.4725,0.4835,0.4115,0.4775,0.471,0.416,0.4186870866507941
0.574,0.4045,0.4665,0.602,0.4145,0.552,0.322553609861307
0.4195,0.65,0.5005,0.249,0.594,0.273,0.7790887934564412
0.645,0.698,0.7595,0.626,0.7415,0.629,0.842775598575863
0.092,0.186,0.1,0.065,0.183,0.047,0.0983474223804272
0.6215,0.638,0.5725,0.633,0.5755,0.699,0.7217317816263766
0.6345,0.566,0.6175,0.616,0.552,0.653,0.5355892761953172
0.4745,0.6465,0.5275,0.4665,0.564,0.4575,0.6850688379306622
0.592,0.663,0.604,0.62,0.583,0.663,0.8022256388822608
0.5945,0.739,0.6535,0.649,0.6545,0.665,0.9363281833751101
0.5805,0.6525,0.633,0.565,0.6055,0.6485,0.9924461634373329
0.255,0.2395,0.155,0.267,0.2435,0.155,0.16813663164668854
0.634,0.718,0.659,0.662,0.614,0.6925,0.8644171375047045
0.185,0.195,0.191,0.171,0.1655,0.16,0.08901073914939141
0.187,0.144,0.14,0.2515,0.1515,0.2395,0.06672543435540157
0.438,0.3795,0.342,0.526,0.3585,0.465,0.2969807704224667
0.456,0.489,0.372,0.536,0.465,0.453,0.4124617378410018
0.34,0.4695,0.329,0.219,0.489,0.209,0.4399896620054088
0.576,0.6955,0.6285,0.658,0.5985,0.7035,0.9876254220144971
0.5065,0.67,0.5605,0.516,0.5955,0.5275,0.6872686576784099
0.5855,0.6895,0.5975,0.6785,0.5815,0.6685,0.7468799377100845
0.54,0.704,0.6295,0.605,0.5945,0.674,0.8694181888777671
0.4455,0.6085,0.489,0.3855,0.5595,0.389,0.5725332068748684
0.417,0.6225,0.456,0.216,0.9075,0.175,0.6450532879359014
0.411,0.455,0.3375,0.357,0.444,0.32,0.4139593570679032
0.562,0.6145,0.5345,0.68,0.532,0.657,0.7578173191322323
0.5125,0.652,0.609,0.4595,0.6485,0.5375,0.704726184484693
0.098,0.155,0.0735,0.06,0.1945,0.039,0.07426390827553982
0.603,0.5505,0.5785,0.601,0.524,0.6275,0.5280702738056372
