OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.565,0.91,0.6805,0.848,0.6015,0.7145,0.9256129241198658
0.032,0.051,0.033,0.028,0.05,0.023,0.03429742285166038
0.087,0.11,0.095,0.085,0.106,0.094,0.1822447511753171
0.943,0.647,0.7055,0.8195,0.761,0.956,0.6626395240007454
0.119,0.079,0.063,0.03,0.082,0.031,0.0884568145952153
0.962,0.078,0.96,0.4665,0.9855,0.6485,0.05729380487545373
0.137,0.1395,0.02,0.0945,0.0965,0.009,0.12938515497029246
0.3405,0.628,0.4205,0.206,0.695,0.208,0.6443701610717603
0.766,0.8545,0.6835,0.403,0.7815,0.717,0.8560676897415271
0.396,0.087,0.061,0.383,0.146,0.046,0.08552543128599405
0.0815,0.123,0.037,0.071,0.085,0.036,0.3822997060537118
0.142,0.0935,0.111,0.107,0.116,0.116,0.12440826223864901
0.1965,0.2935,0.191,0.081,0.3195,0.127,0.535314720163747
0.021,0.037,0.013,0.019,0.029,0.009,0.0260258734961772
0.097,0.052,0.028,0.0655,0.053,0.032,0.047150922256164254
0.337,0.479,0.317,0.156,0.501,0.251,0.5583766554523718
0.125,0.057,0.078,0.113,0.0735,0.0855,0.09469900800007298
0.106,0.3015,0.135,0.09,0.2745,0.0945,0.46857149503982254
0.5305,0.8795,0.553,0.508,0.8155,0.621,0.92487693201126
0.07,0.0305,0.017,0.06,0.032,0.015,0.0271934901979054
0.921,0.51,0.967,0.224,0.9915,0.2705,0.6025137038253647
0.4295,0.458,0.198,0.049,0.9405,0.083,0.4599652080689366
0.07,0.1425,0.041,0.0065,0.1415,0.013,0.2190663676533454
0.05,0.043,0.0535,0.05,0.048,0.053,0.014390179400657751
0.4515,0.726,0.4075,0.191,0.8835,0.257,0.7826644077525053
0.4625,0.797,0.4245,0.2905,0.88,0.259,0.8614529359674585
0.057,0.054,0.027,0.039,0.051,0.018,0.06879919149660846
