OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.002,0.003,0.002,0.001,0.007,0.001,1.1249408605732678e-05
0.002,0.071,0.001,0.001,0.099,0.001,0.015399999354500813
0.001,0.066,0.001,0.001,0.132,0.001,0.011717908022533415
0.003,0.057,0.002,0.001,0.028,0.001,0.005983143367209216
0.001,0.001,0.001,0.001,0.001,0.001,2.3399619228411554e-25
0.001,0.001,0.001,0.001,0.001,0.001,8.305149076770023e-14
0.562,0.614,0.628,0.001,1.0,0.001,0.8048727721863859
0.001,0.001,0.001,0.001,0.001,0.001,1.9217510397009514e-16
0.001,0.009,0.001,0.001,0.019,0.001,0.00010525756803288325
0.001,0.001,0.001,0.001,0.001,0.001,1.0044635690528778e-29
0.001,0.001,0.001,0.001,0.001,0.001,6.996433512010319e-12
0.001,0.002,0.001,0.001,0.008,0.001,5.390946317098891e-06
0.001,0.001,0.001,0.001,0.001,0.001,8.436578272408495e-11
0.001,0.001,0.001,0.002,0.001,0.002,4.2312178308431966e-08
0.002,0.041,0.001,0.001,0.046,0.001,0.007370373212834982
0.22,0.3985,0.1415,0.001,0.159,0.001,0.5760199906508723
0.001,0.001,0.001,0.001,0.001,0.001,1.3921366788827404e-20
0.001,0.001,0.001,0.001,0.001,0.001,1.1488908363455648e-18
0.001,0.002,0.001,0.001,0.002,0.001,3.493476362885827e-05
0.001,0.001,0.001,0.001,0.007,0.001,5.087068860045375e-07
0.001,0.008,0.001,0.001,0.033,0.001,0.00016265731325315621
0.001,0.004,0.001,0.001,0.01,0.001,3.080482113489903e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.9334493387993114e-18
0.011,0.1245,0.008,0.001,0.995,0.001,0.057882510765858555
0.23,0.457,0.1685,0.001,0.9645,0.001,0.5908269551590246
0.001,0.001,0.001,0.001,0.001,0.001,2.9154757003655926e-09
0.008,0.084,0.006,0.001,0.066,0.001,0.022170965134001956
0.001,0.001,0.001,0.001,0.001,0.001,6.624736228706417e-09
0.001,0.001,0.001,0.001,0.014,0.001,6.561000881535408e-06
0.001,0.001,0.001,0.001,0.001,0.001,2.694701642013984e-10
0.012,0.1435,0.01,0.001,0.041,0.001,0.1059653624754039
0.302,0.428,0.243,0.001,0.262,0.001,0.6564599147697342
0.001,0.001,0.001,0.001,0.027,0.001,2.8145091778341616e-05
0.001,0.001,0.001,0.001,0.009,0.001,1.976919636607239e-06
0.014,0.152,0.007,0.001,0.048,0.001,0.10699754368021742
0.3655,0.4805,0.3095,0.001,0.4375,0.001,0.7696300884862918
0.088,0.337,0.074,0.001,0.25,0.001,0.3287521312097289
0.013,0.196,0.021,0.001,0.301,0.001,0.11743636248149453
0.001,0.001,0.001,0.001,0.001,0.001,1.5433447973399234e-11
0.001,0.025,0.002,0.001,0.074,0.001,0.002353294732474802
0.004,0.079,0.005,0.001,0.052,0.001,0.025620252033419885
0.001,0.001,0.001,0.001,0.001,0.001,2.9292070027187743e-21
0.479,0.536,0.4605,0.001,0.505,0.001,0.9049476209801717
0.001,0.001,0.001,0.001,0.002,0.001,8.134652423554517e-08
0.001,0.001,0.001,0.001,0.015,0.001,1.7498370259470196e-05
0.002,0.006,0.002,0.001,0.031,0.001,0.00022487160518003341
0.001,0.001,0.001,0.001,0.001,0.001,1.0543830417326445e-14
0.001,0.001,0.001,0.001,0.001,0.001,1.242299678270939e-18
0.001,0.006,0.001,0.001,0.021,0.001,6.068322677715593e-05
0.009,0.1515,0.01,0.001,0.0805,0.001,0.0859195575047288
0.401,0.5165,0.343,0.001,0.367,0.001,0.7783816584209213
0.001,0.008,0.001,0.001,0.023,0.001,0.0005899400923644103
0.002,0.011,0.002,0.001,0.04,0.001,0.0005752221488940508
0.4655,0.5415,0.444,0.001,0.4725,0.001,0.8914176186097473
0.001,0.001,0.001,0.001,0.001,0.001,1.0123502007242928e-24
0.001,0.001,0.001,0.001,0.003,0.001,4.609263551200987e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.2536532280206128e-07
0.001,0.001,0.001,0.001,0.001,0.001,1.2386712768337065e-10
0.001,0.001,0.001,0.001,0.001,0.001,4.5692461835810284e-18
0.007,0.117,0.004,0.001,0.044,0.001,0.03129454243158925
0.001,0.001,0.001,0.001,0.003,0.001,2.804016241187121e-08
0.001,0.001,0.001,0.001,0.005,0.001,1.0975706540426547e-05
0.002,0.006,0.002,0.001,0.021,0.002,0.00018799647773014056
0.164,0.3125,0.075,0.001,0.1355,0.001,0.4155257032459252
0.001,0.001,0.001,0.001,0.001,0.001,1.721572749516449e-18
0.001,0.037,0.001,0.001,0.029,0.001,0.001722235039923948
0.212,0.3805,0.137,0.001,0.1895,0.001,0.5152647194910618
0.072,0.256,0.04,0.001,0.203,0.001,0.2906268830918625
0.001,0.001,0.001,0.001,0.001,0.001,1.8177408320353716e-08
0.001,0.001,0.001,0.001,0.002,0.001,1.1505571042102813e-07
0.002,0.015,0.002,0.002,0.044,0.002,0.0005583390194186943
0.001,0.001,0.001,0.001,0.001,0.001,1.3615416687965043e-12
0.001,0.001,0.001,0.001,0.001,0.001,4.925564638545255e-18
0.031,0.022,0.005,0.001,0.057,0.001,0.00471378778985099
0.001,0.004,0.001,0.001,0.022,0.001,1.3480187040755388e-05
0.001,0.003,0.001,0.001,0.018,0.001,2.8263959633775107e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.2007656386035424e-20
0.001,0.001,0.001,0.001,0.001,0.001,3.549240712242297e-12
0.001,0.007,0.001,0.001,0.084,0.001,0.00011562644812500324
0.002,0.028,0.001,0.001,0.024,0.001,0.0015775734179536269
0.001,0.001,0.001,0.001,0.001,0.001,5.996544989630852e-09
0.0965,0.2795,0.045,0.001,0.105,0.001,0.3580984364180255
0.706,0.153,0.968,0.001,0.999,0.001,0.17850708874075819
0.001,0.001,0.001,0.001,0.001,0.001,2.491360072207529e-18
0.001,0.001,0.001,0.001,0.001,0.001,3.3140330087735055e-17
0.001,0.001,0.001,0.001,0.002,0.001,7.098977487110066e-07
0.001,0.001,0.001,0.001,0.017,0.001,2.0302075933750867e-05
0.1025,0.278,0.046,0.001,0.1495,0.001,0.36740245722081
0.001,0.001,0.001,0.001,0.001,0.001,1.50751902791978e-25
0.001,0.001,0.001,0.001,0.001,0.001,1.738976939730379e-10
0.001,0.001,0.001,0.001,0.001,0.001,1.0444637836562614e-16
0.037,0.2165,0.029,0.001,0.256,0.001,0.20714113685043528
0.001,0.001,0.001,0.001,0.001,0.001,5.442414848867203e-15
0.488,0.522,0.4305,0.001,0.4785,0.001,0.8888151449281547
0.003,0.092,0.003,0.001,0.069,0.001,0.01886956959977218
0.001,0.001,0.001,0.001,0.001,0.001,8.62836017760443e-22
0.001,0.001,0.001,0.001,0.019,0.001,5.438332519433258e-07
0.29,0.465,0.23,0.001,0.2095,0.001,0.6259818468790936
0.001,0.011,0.001,0.001,0.063,0.001,0.0008111322141026368
0.001,0.001,0.001,0.001,0.002,0.001,1.9072839991395304e-09
0.001,0.001,0.001,0.001,0.001,0.001,3.28932448057047e-17
0.001,0.001,0.001,0.001,0.001,0.001,4.530173791526944e-09
0.004,0.03,0.003,0.001,0.971,0.001,0.007716789815142666
0.001,0.001,0.001,0.001,0.001,0.001,8.400782316670361e-14
0.001,0.001,0.001,0.001,0.001,0.001,4.962483343632062e-09
0.001,0.001,0.001,0.001,0.013,0.001,2.528273463142163e-06
0.001,0.001,0.001,0.001,0.001,0.001,3.0902863706997113e-19
0.008,0.153,0.007,0.001,0.098,0.001,0.07476246910214775
0.001,0.001,0.001,0.001,0.001,0.001,9.880508532817269e-09
0.007,0.001,0.001,0.001,0.001,0.001,6.447331455648017e-08
0.001,0.001,0.001,0.001,0.001,0.001,5.920192713385933e-16
0.001,0.001,0.001,0.001,0.001,0.001,2.514131933048169e-12
0.001,0.001,0.001,0.001,0.001,0.001,4.271377332481757e-17
0.001,0.001,0.001,0.001,0.001,0.001,1.6214599621655812e-14
0.001,0.001,0.001,0.001,0.001,0.001,9.684150672554917e-16
0.053,0.2305,0.021,0.001,0.081,0.001,0.2280412953832264
0.199,0.397,0.134,0.011,0.931,0.012,0.3723343786241603
0.001,0.001,0.001,0.001,0.001,0.001,3.38258302564576e-16
0.001,0.001,0.001,0.001,0.002,0.001,2.859976021206991e-09
0.408,0.5155,0.386,0.001,0.438,0.001,0.8159236487028158
0.002,0.044,0.003,0.001,0.079,0.001,0.007958347128064052
0.018,0.1595,0.016,0.001,0.097,0.001,0.10825531610697152
0.001,0.003,0.001,0.001,0.007,0.001,4.260863204289446e-06
0.001,0.001,0.001,0.001,0.001,0.001,4.6927554304623976e-08
0.047,0.219,0.018,0.001,0.06,0.001,0.23270272002767406
0.001,0.005,0.001,0.001,0.02,0.001,4.8513764773523245e-05
0.03,0.001,0.001,0.001,0.001,0.001,8.856478468150443e-07
0.001,0.001,0.001,0.001,0.001,0.001,3.274200671403314e-11
0.001,0.001,0.001,0.001,0.001,0.001,5.638119013587967e-29
0.198,0.3975,0.1495,0.001,0.4135,0.001,0.475693711707033
0.012,0.135,0.008,0.001,0.049,0.001,0.049456931663563346
0.001,0.001,0.001,0.001,0.003,0.001,1.298844094602038e-06
0.001,0.001,0.001,0.001,0.001,0.001,7.642144615299636e-11
0.001,0.001,0.001,0.001,0.001,0.001,6.110378565505214e-18
0.006,0.115,0.004,0.001,0.06,0.001,0.048638276543338875
0.5295,0.5405,0.507,0.001,0.546,0.001,0.9542711596622859
0.001,0.001,0.001,0.001,0.001,0.001,3.810156164129265e-26
0.001,0.001,0.001,0.001,0.012,0.001,1.547325141685576e-06
0.006,0.102,0.006,0.001,0.103,0.001,0.03919195509930789
0.001,0.001,0.001,0.002,0.001,0.001,7.201506171189883e-07
0.535,0.559,0.496,0.002,0.5265,0.002,0.9573338992849378
0.01,0.1145,0.011,0.001,0.157,0.001,0.052379484082558256
0.002,0.061,0.003,0.001,0.057,0.002,0.006992718721015108
0.001,0.003,0.001,0.001,0.014,0.001,6.5937629272272e-05
0.001,0.001,0.001,0.001,0.001,0.001,4.6135494339021196e-23
0.001,0.001,0.001,0.001,0.001,0.001,1.4451551426733887e-18
0.017,0.165,0.007,0.001,0.141,0.001,0.09397252988782896
0.001,0.001,0.001,0.001,0.002,0.001,3.821426505418717e-08
0.001,0.001,0.001,0.001,0.001,0.001,1.2447828890228399e-17
0.191,0.405,0.1015,0.001,0.17,0.001,0.42106960263656956
0.002,0.016,0.001,0.001,0.162,0.001,0.001280033551832109
0.001,0.001,0.001,0.001,0.001,0.001,1.0884880964831886e-22
0.002,0.029,0.003,0.001,0.06,0.001,0.00287577364928881
0.001,0.001,0.001,0.001,0.001,0.001,2.794154190233658e-11
0.001,0.001,0.001,0.001,0.002,0.001,9.260959478872586e-07
0.009,0.149,0.006,0.001,0.089,0.001,0.07184828054712218
0.3705,0.485,0.299,0.001,0.3255,0.001,0.7504063378286993
0.001,0.008,0.001,0.001,0.031,0.001,9.20807004812429e-05
0.2,0.003,0.181,0.001,0.001,0.001,9.642510355712503e-05
0.001,0.035,0.001,0.001,0.044,0.001,0.0016291204257921495
0.001,0.001,0.001,0.001,0.001,0.001,8.6731187556117e-22
0.001,0.001,0.001,0.001,0.001,0.001,5.36488591984e-18
0.001,0.001,0.001,0.001,0.001,0.001,1.0480402690588771e-09
0.001,0.001,0.001,0.001,0.003,0.001,4.093578606236843e-08
0.001,0.001,0.001,0.001,0.001,0.001,1.1777742705154138e-11
0.008,0.058,0.007,0.004,0.051,0.003,0.013380383295674023
0.032,0.223,0.021,0.001,0.195,0.001,0.16655503654826528
0.001,0.001,0.001,0.001,0.001,0.001,7.34209194653208e-12
0.001,0.001,0.001,0.001,0.001,0.001,2.9132852968971982e-08
0.001,0.001,0.001,0.001,0.001,0.001,2.8906584906854326e-09
0.001,0.001,0.001,0.001,0.001,0.001,2.2771510792588433e-16
0.001,0.001,0.001,0.001,0.001,0.001,4.806955987470026e-34
0.225,0.412,0.1535,0.001,0.166,0.001,0.5393312186785161
0.001,0.001,0.001,0.001,0.006,0.001,8.131746525566294e-07
0.001,0.001,0.001,0.001,0.069,0.001,2.0066895040673765e-05
0.001,0.002,0.001,0.001,0.027,0.001,1.732501000554327e-05
0.001,0.005,0.001,0.001,0.016,0.001,1.4176284975602945e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.7836266316292215e-15
0.096,0.281,0.045,0.001,0.0885,0.001,0.3331768387185706
0.007,0.156,0.003,0.001,0.06,0.001,0.1103181603652569
0.005,0.098,0.006,0.001,0.075,0.001,0.02973879844948923
0.002,0.072,0.004,0.001,0.056,0.001,0.011899257120370996
0.1165,0.164,0.029,0.001,0.045,0.001,0.12379147841031704
0.002,0.0585,0.001,0.001,0.041,0.001,0.004750538626860826
0.263,0.4085,0.188,0.001,0.253,0.001,0.5705266624983136
0.001,0.001,0.001,0.001,0.001,0.001,1.0167307532064553e-11
0.001,0.001,0.001,0.001,0.001,0.001,9.478948476857182e-20
0.096,0.2615,0.043,0.001,0.164,0.001,0.3350635760158087
0.001,0.001,0.001,0.001,0.001,0.001,8.767614906943231e-10
0.001,0.01,0.001,0.001,0.037,0.001,0.0005035043275252427
0.399,0.082,0.63,0.001,0.999,0.001,0.0128187322576878
0.001,0.03,0.001,0.001,0.024,0.001,0.0011768267791778043
0.367,0.529,0.3135,0.001,0.384,0.001,0.7729976877293713
0.001,0.001,0.001,0.001,0.001,0.001,4.670671000130873e-10
0.001,0.001,0.001,0.001,0.001,0.001,2.3478564596490888e-11
0.001,0.001,0.001,0.001,0.001,0.001,4.255554811135477e-09
0.001,0.0575,0.001,0.001,0.5155,0.001,0.005661756842023406
0.001,0.001,0.001,0.001,0.001,0.001,1.1633387138052733e-21
0.002,0.0845,0.001,0.001,0.152,0.001,0.016535575139073826
0.001,0.003,0.001,0.001,0.013,0.001,2.9291857581373744e-05
0.001,0.023,0.001,0.001,0.019,0.001,0.000534647571112889
0.001,0.001,0.001,0.001,0.001,0.001,6.17094859276153e-07
0.001,0.011,0.001,0.002,0.041,0.002,7.574277800942641e-05
0.001,0.001,0.001,0.001,0.001,0.001,3.814970626254307e-08
0.001,0.001,0.001,0.001,0.002,0.001,1.2276526884891264e-07
0.001,0.002,0.001,0.001,0.004,0.001,4.259443490454388e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.4690897904943046e-12
0.001,0.001,0.001,0.001,0.001,0.001,4.16496248275598e-12
0.317,0.059,0.292,0.001,0.003,0.001,0.004240289883939353
0.001,0.001,0.001,0.001,0.001,0.001,4.3385465071239676e-16
0.001,0.001,0.001,0.001,0.001,0.001,4.164413731465188e-12
0.001,0.001,0.001,0.001,0.001,0.001,1.646535426012255e-11
0.343,0.455,0.275,0.001,0.391,0.001,0.7051947642206571
0.002,0.069,0.001,0.001,0.046,0.001,0.009828439032171914
0.001,0.001,0.001,0.001,0.001,0.001,6.859265727977154e-11
0.001,0.002,0.001,0.001,0.002,0.001,3.6455312170188585e-06
0.001,0.01,0.001,0.001,0.028,0.001,0.00021695614467558962
0.001,0.001,0.001,0.001,0.006,0.001,4.9289545255544276e-05
0.001,0.001,0.001,0.001,0.002,0.001,1.7506017360911592e-07
0.001,0.001,0.001,0.001,0.001,0.001,9.964942018393784e-17
0.001,0.001,0.001,0.001,0.001,0.001,2.8391091059184438e-15
0.001,0.001,0.001,0.001,0.002,0.001,5.82405405122917e-09
0.001,0.001,0.001,0.001,0.001,0.001,3.990027581792744e-19
0.001,0.004,0.001,0.001,0.018,0.001,1.4756113186109386e-05
0.001,0.001,0.001,0.001,0.001,0.001,3.873677728440911e-17
0.001,0.001,0.001,0.001,0.001,0.001,3.971429028514673e-15
0.001,0.001,0.001,0.001,0.001,0.001,1.4486853949585224e-15
0.001,0.001,0.001,0.001,0.001,0.001,3.52649653024873e-19
0.001,0.001,0.001,0.001,0.001,0.001,1.2475317965989944e-23
0.398,0.5325,0.356,0.001,0.3585,0.001,0.818849569809591
0.001,0.001,0.001,0.001,0.001,0.001,4.29528735880856e-12
0.002,0.021,0.002,0.001,0.019,0.001,0.002803713667302052
0.001,0.001,0.001,0.001,0.001,0.001,1.212250711450813e-19
0.001,0.013,0.001,0.001,0.034,0.001,0.0002254215082579732
0.017,0.156,0.007,0.001,0.064,0.001,0.11980300529585765
0.001,0.001,0.001,0.001,0.001,0.001,1.8973016684440339e-16
0.001,0.001,0.001,0.001,0.001,0.001,2.5842845472401967e-19
0.001,0.008,0.001,0.001,0.051,0.001,0.0002475130222714157
0.001,0.001,0.001,0.001,0.001,0.001,1.242722772567285e-09
0.014,0.159,0.013,0.001,0.107,0.001,0.07635100400955176
0.001,0.001,0.001,0.001,0.001,0.001,7.093747324877798e-21
0.004,0.069,0.001,0.001,0.032,0.001,0.008993150979231907
0.001,0.001,0.001,0.001,0.001,0.001,9.760013764748351e-08
0.001,0.002,0.001,0.001,0.005,0.001,3.6789469759169414e-06
0.79,0.443,0.913,0.001,1.0,0.001,0.47916266603460567
0.001,0.001,0.001,0.001,0.003,0.001,1.1801695441098828e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.7541890127590347e-08
0.158,0.448,0.165,0.001,0.4455,0.001,0.4847899329577422
0.001,0.001,0.001,0.001,0.001,0.001,6.169523127346157e-09
0.001,0.015,0.001,0.001,0.026,0.001,0.0001486696666661063
0.002,0.053,0.001,0.001,0.068,0.001,0.01250662629136227
0.001,0.001,0.001,0.001,0.004,0.001,6.691398984333878e-07
0.001,0.001,0.001,0.001,0.003,0.001,8.487319341841583e-07
0.001,0.001,0.001,0.001,0.001,0.001,4.487729821313861e-15
0.001,0.001,0.001,0.001,0.004,0.001,1.6862695671585284e-07
0.001,0.001,0.001,0.001,0.001,0.001,5.087583764671251e-11
0.005,0.049,0.003,0.001,0.073,0.001,0.007595112158070297
0.3755,0.6235,0.384,0.001,1.0,0.001,0.9128660202305654
0.001,0.001,0.001,0.001,0.001,0.001,4.521595379515435e-11
0.001,0.001,0.001,0.001,0.001,0.001,2.2866747468901484e-14
0.014,0.137,0.012,0.001,0.1,0.001,0.0713607047660954
0.001,0.001,0.001,0.001,0.001,0.001,2.054567239541136e-25
0.001,0.001,0.001,0.001,0.001,0.001,2.4103842430483754e-17
0.002,0.059,0.002,0.001,0.039,0.001,0.015190358681264787
0.001,0.015,0.001,0.001,0.021,0.001,0.000557984872882643
0.001,0.001,0.001,0.001,0.001,0.001,1.1226350336646812e-20
0.006,0.072,0.005,0.001,0.0595,0.001,0.01928385086545863
