OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.7365,0.914,0.9365,0.7925,0.921,0.92,0.9292633085513591
0.017,0.019,0.016,0.024,0.02,0.012,0.022422459032162872
0.005,0.005,0.003,0.004,0.005,0.003,0.0032904320181081762
0.0575,0.176,0.141,0.037,0.187,0.121,0.1634714968391252
0.6835,0.173,0.129,0.7115,0.176,0.116,0.18682755165765821
0.014,0.022,0.026,0.013,0.019,0.028,0.012725839781090948
0.036,0.015,0.02,0.043,0.014,0.028,0.014893020694522993
0.317,0.006,0.011,0.2475,0.006,0.013,0.006367331027105372
0.4265,0.3115,0.285,0.7385,0.297,0.291,0.30413259053231384
0.001,0.001,0.001,0.001,0.001,0.001,4.103995358161094e-07
0.001,0.003,0.001,0.001,0.004,0.001,0.0028351419819591926
0.047,0.1035,0.103,0.049,0.108,0.102,0.10689964404555288
0.6245,0.9345,0.8615,0.575,0.91,0.7715,0.9606089314964513
0.525,0.264,0.253,0.4185,0.251,0.279,0.2380326708961337
0.046,0.04,0.056,0.061,0.036,0.057,0.04506358513710374
0.142,0.3585,0.227,0.12,0.4655,0.167,0.3659231857788332
0.064,0.043,0.02,0.094,0.042,0.023,0.03933168037292124
0.002,0.001,0.001,0.002,0.001,0.001,0.003475019489863394
0.002,0.001,0.001,0.003,0.001,0.002,0.000248803434248935
0.007,0.011,0.011,0.008,0.011,0.009,0.015069405273735827
0.0905,0.078,0.118,0.13,0.078,0.124,0.06753691793039432
0.04,0.048,0.052,0.046,0.0415,0.056,0.036426447816314524
0.026,0.005,0.004,0.025,0.005,0.004,0.0019914461532283064
0.135,0.024,0.031,0.1,0.026,0.036,0.013533293792453565
0.2495,0.2645,0.336,0.292,0.2635,0.304,0.2658501279464739
0.2405,0.001,0.002,0.159,0.001,0.01,0.0021621140994454243
0.036,0.015,0.02,0.043,0.015,0.022,0.01642554714775815
0.6735,0.033,0.1205,0.534,0.038,0.149,0.03704921325093265
0.003,0.007,0.006,0.003,0.007,0.005,0.0023109486831945137
0.7,0.9375,0.884,0.844,0.9175,0.701,0.9612859648626606
0.0635,0.026,0.017,0.075,0.027,0.028,0.023438039568743158
0.018,0.027,0.039,0.023,0.028,0.038,0.026244192961347532
0.24,0.419,0.261,0.217,0.443,0.191,0.4027912996102163
0.022,0.045,0.023,0.019,0.05,0.019,0.038960629133691076
0.001,0.001,0.001,0.001,0.001,0.001,4.9267185792020326e-05
0.035,0.016,0.018,0.036,0.017,0.011,0.015262211188712712
0.009,0.079,0.03,0.009,0.077,0.023,0.08119543913150057
0.001,0.003,0.001,0.001,0.002,0.001,0.000526172643686581
0.205,0.5095,0.241,0.247,0.733,0.166,0.4797890408767753
0.507,0.131,0.179,0.51,0.1285,0.192,0.1252516347799327
0.932,0.238,0.244,0.9355,0.219,0.3045,0.2506582717690787
0.012,0.101,0.07,0.012,0.105,0.063,0.08642475800088044
0.404,0.021,0.023,0.275,0.021,0.037,0.018205572901846163
0.012,0.004,0.007,0.011,0.005,0.011,0.0038768242021462325
0.166,0.136,0.1085,0.174,0.1345,0.107,0.12380803572230265
0.4625,0.248,0.2905,0.338,0.2475,0.299,0.26240566239981555
0.146,0.3495,0.291,0.124,0.367,0.2595,0.3609166387301479
0.0335,0.008,0.02,0.034,0.007,0.021,0.015148340779239102
0.03,0.004,0.007,0.027,0.004,0.007,0.001966627777681679
0.15,0.2995,0.37,0.1575,0.28,0.382,0.30014597333833215
0.001,0.001,0.001,0.002,0.001,0.001,3.429708926567568e-05
0.6725,0.942,0.8205,0.6065,0.904,0.7395,0.988570262690257
0.934,0.083,0.137,0.93,0.078,0.184,0.08132786096029077
0.324,0.061,0.069,0.355,0.059,0.072,0.059283989406852505
0.005,0.001,0.001,0.005,0.001,0.001,0.0015920485390410336
0.112,0.0255,0.031,0.134,0.025,0.04,0.021404504424079273
0.7375,0.1725,0.226,0.725,0.1735,0.251,0.1539000935700005
0.3425,0.04,0.036,0.295,0.0395,0.051,0.04130214743742308
0.084,0.028,0.043,0.123,0.025,0.06,0.03379767237619188
0.064,0.027,0.039,0.077,0.027,0.043,0.030838178391511685
0.2045,0.285,0.233,0.3015,0.272,0.235,0.28754865818190334
0.038,0.047,0.028,0.052,0.048,0.025,0.04860568581692561
0.197,0.074,0.101,0.226,0.0745,0.137,0.06837332222313132
0.173,0.037,0.07,0.185,0.039,0.1,0.024907373916985356
0.007,0.041,0.031,0.006,0.042,0.028,0.04092772800543405
0.305,0.108,0.104,0.362,0.1065,0.111,0.09555565864002685
0.003,0.006,0.003,0.003,0.006,0.003,0.0025753982548443817
0.044,0.079,0.104,0.048,0.081,0.097,0.06796959004788536
0.2515,0.1845,0.168,0.256,0.185,0.2145,0.2062889637141559
0.012,0.01,0.006,0.012,0.01,0.009,0.004806321352297191
0.071,0.124,0.067,0.077,0.1115,0.051,0.11021431591285132
0.112,0.149,0.119,0.129,0.136,0.123,0.14249154707099704
0.033,0.005,0.006,0.04,0.006,0.009,0.006142829869784477
0.006,0.009,0.005,0.009,0.009,0.005,0.008595636983474184
0.1805,0.092,0.12,0.174,0.079,0.13,0.10388165594436975
0.337,0.13,0.154,0.3305,0.128,0.16,0.13294540009245528
0.037,0.044,0.024,0.035,0.048,0.024,0.03933474721748422
0.004,0.021,0.008,0.002,0.02,0.005,0.018181590420618
0.258,0.053,0.05,0.257,0.05,0.056,0.05300094518156248
0.0455,0.148,0.078,0.082,0.149,0.086,0.13427867135570437
0.022,0.002,0.002,0.022,0.002,0.003,0.0030174230809419957
0.089,0.016,0.012,0.1125,0.013,0.015,0.011804407786193514
0.076,0.331,0.25,0.068,0.336,0.238,0.33269270308012333
0.081,0.049,0.056,0.093,0.046,0.058,0.03832262856014045
0.112,0.043,0.066,0.1095,0.042,0.072,0.05394450645331852
0.019,0.019,0.013,0.022,0.019,0.013,0.013950247497931348
0.1965,0.561,0.439,0.149,0.5915,0.3885,0.5578466919881058
0.6845,0.5965,0.6185,0.651,0.585,0.6785,0.6068736777739958
0.002,0.002,0.002,0.002,0.002,0.002,0.00023578824455632564
0.009,0.014,0.007,0.01,0.014,0.007,0.01985356362698335
0.438,0.301,0.301,0.4575,0.28,0.329,0.2988595064713021
0.6735,0.007,0.007,0.4345,0.007,0.025,0.006734298467189291
0.022,0.042,0.054,0.024,0.041,0.054,0.03282658805289427
0.008,0.004,0.007,0.006,0.004,0.007,0.0018863468753405619
0.0995,0.044,0.062,0.11,0.045,0.071,0.03579716340231596
0.015,0.018,0.017,0.018,0.016,0.02,0.015876621673025493
0.723,0.8565,0.9545,0.7225,0.9335,0.8275,0.8762642698927893
0.011,0.04,0.022,0.009,0.04,0.016,0.027148149051023942
0.034,0.006,0.007,0.024,0.005,0.005,0.002315815198135508
0.076,0.004,0.004,0.075,0.004,0.008,0.004261552457313365
0.362,0.2275,0.264,0.388,0.2175,0.2735,0.22215372173550074
0.114,0.168,0.103,0.117,0.1875,0.092,0.16670991002335045
0.286,0.185,0.279,0.3365,0.194,0.3355,0.16719292442450603
0.82,0.129,0.3015,0.597,0.137,0.3035,0.14375013236208956
0.04,0.038,0.055,0.048,0.036,0.059,0.03723199250288376
0.003,0.002,0.001,0.002,0.002,0.001,0.0005347671762504217
0.024,0.003,0.006,0.025,0.004,0.006,0.0018890725749458417
0.4665,0.644,0.4615,0.384,0.878,0.3975,0.6355644945407843
0.0435,0.104,0.054,0.0485,0.1,0.051,0.10077716358216487
0.1025,0.014,0.021,0.095,0.015,0.031,0.00851970317146564
0.656,0.03,0.041,0.4925,0.032,0.059,0.019156757813273022
0.0445,0.183,0.141,0.047,0.1805,0.134,0.1844686522846887
0.002,0.008,0.004,0.002,0.008,0.004,0.005679335800119724
0.066,0.003,0.005,0.073,0.003,0.005,0.001774536147202283
0.001,0.001,0.001,0.001,0.001,0.001,0.0006399722185906949
0.092,0.178,0.1245,0.085,0.17,0.097,0.1597238872181424
0.007,0.002,0.002,0.008,0.003,0.002,0.0031847766543803037
0.005,0.001,0.002,0.006,0.001,0.004,0.00030112743919749363
0.035,0.01,0.02,0.04,0.01,0.027,0.004914337547133269
0.4315,0.1755,0.19,0.318,0.187,0.205,0.14814568724856186
0.1415,0.139,0.1025,0.155,0.136,0.098,0.1272482545381298
0.121,0.005,0.011,0.107,0.007,0.02,0.004024321172233486
0.986,0.278,0.3905,0.979,0.284,0.4745,0.2518457890632739
0.007,0.005,0.003,0.003,0.006,0.003,0.003921557187370833
0.021,0.032,0.036,0.025,0.033,0.033,0.026042454280155863
0.381,0.607,0.627,0.5325,0.551,0.726,0.5807240479992704
0.014,0.001,0.001,0.018,0.001,0.001,0.0025324799278687612
0.878,0.18,0.2145,0.8645,0.172,0.237,0.1942746798627287
0.086,0.014,0.017,0.075,0.013,0.017,0.014780742367198842
0.022,0.053,0.0505,0.019,0.053,0.047,0.04925554963239913
0.1385,0.2165,0.313,0.1595,0.2,0.312,0.20383937446345504
0.02,0.005,0.003,0.04,0.004,0.003,0.0064410850592544295
0.132,0.012,0.013,0.1525,0.012,0.014,0.0123363473444208
0.203,0.348,0.204,0.499,0.3455,0.1995,0.3468494210915608
0.377,0.1235,0.1255,0.4445,0.124,0.139,0.11598831307936891
0.047,0.009,0.013,0.057,0.01,0.013,0.007454132971271846
0.023,0.023,0.018,0.025,0.023,0.02,0.026569461486605783
0.496,0.136,0.1695,0.551,0.1335,0.202,0.12646894851754448
0.4485,0.4785,0.377,0.5635,0.458,0.3805,0.47862688222536676
0.001,0.001,0.001,0.001,0.001,0.001,6.309658165442383e-06
0.811,0.255,0.287,0.728,0.245,0.321,0.24701905556431053
0.038,0.029,0.029,0.0445,0.03,0.032,0.029651441938796805
0.008,0.035,0.035,0.013,0.031,0.04,0.029326192373893657
0.128,0.066,0.1105,0.16,0.064,0.121,0.057854703156174116
0.01,0.013,0.012,0.012,0.013,0.01,0.006144743864759877
0.002,0.003,0.003,0.002,0.004,0.002,0.0020989887641529002
0.7235,0.742,0.6985,0.7125,0.6935,0.778,0.720215687379315
0.009,0.021,0.015,0.013,0.028,0.012,0.027325636515018584
0.011,0.009,0.012,0.011,0.009,0.011,0.005486850562797552
0.369,0.031,0.034,0.4125,0.031,0.04,0.03130234465315273
0.113,0.088,0.076,0.141,0.091,0.076,0.07459693834370844
0.054,0.031,0.0365,0.07,0.03,0.04,0.031046302210068332
0.026,0.0175,0.017,0.033,0.019,0.018,0.011127683900824496
0.001,0.001,0.001,0.001,0.001,0.001,2.350289892842958e-06
0.02,0.032,0.025,0.02,0.031,0.023,0.030300265268890438
0.059,0.042,0.07,0.078,0.04,0.074,0.03718576822814938
0.1845,0.2865,0.2655,0.164,0.253,0.2745,0.2702599525406043
0.016,0.002,0.003,0.019,0.002,0.003,0.0009717315454747046
0.295,0.062,0.0555,0.267,0.065,0.072,0.047978662520243784
0.126,0.2705,0.224,0.105,0.2755,0.1935,0.2525782512406584
0.086,0.1055,0.074,0.073,0.112,0.073,0.09596598452728448
0.306,0.0525,0.051,0.3745,0.048,0.056,0.04763746302426734
0.32,0.553,0.3885,0.253,0.6655,0.3465,0.5434707119100011
0.005,0.002,0.003,0.005,0.003,0.003,0.0023950735559608136
0.277,0.4165,0.345,0.298,0.398,0.3295,0.440690960027463
0.039,0.0475,0.05,0.034,0.056,0.04,0.04275318199115849
0.022,0.0175,0.0295,0.028,0.017,0.0315,0.018152459824443475
0.915,0.598,0.683,0.885,0.618,0.7695,0.5777639659164483
0.223,0.3045,0.3335,0.272,0.3005,0.3585,0.28943888351690306
0.004,0.008,0.002,0.002,0.008,0.002,0.004597555294970779
0.5905,0.2685,0.312,0.568,0.2605,0.4,0.26607662694004997
0.001,0.003,0.002,0.001,0.003,0.004,0.0019967662471492955
0.016,0.006,0.005,0.013,0.006,0.006,0.007217739683539136
0.308,0.067,0.098,0.277,0.065,0.116,0.0633544466746966
0.088,0.144,0.088,0.079,0.144,0.072,0.13827813171478137
0.012,0.002,0.002,0.012,0.002,0.003,0.0020034881448759666
0.04,0.035,0.05,0.053,0.034,0.05,0.034942514915496894
0.009,0.01,0.005,0.016,0.01,0.004,0.010233631260315427
0.078,0.0805,0.08,0.147,0.0765,0.089,0.06686684918315774
0.01,0.001,0.001,0.012,0.001,0.001,0.00010363312383203812
0.017,0.037,0.046,0.025,0.033,0.049,0.0372910077643834
0.024,0.089,0.063,0.029,0.083,0.071,0.07522720754003999
0.378,0.282,0.279,0.4445,0.277,0.2955,0.3097112609502057
0.309,0.472,0.4285,0.377,0.445,0.4435,0.4474631363127678
0.088,0.045,0.07,0.095,0.048,0.077,0.04702703560837427
0.0335,0.001,0.001,0.054,0.001,0.002,0.00040604411425198964
0.033,0.061,0.052,0.055,0.0505,0.049,0.044605511605591584
0.7855,0.5245,0.5225,0.82,0.508,0.563,0.5241615661939163
0.008,0.002,0.002,0.014,0.002,0.002,0.0007785219107717172
0.9,0.3745,0.3555,0.9165,0.352,0.3885,0.37048883722509696
0.973,0.357,0.387,0.973,0.347,0.426,0.3159524292715992
0.975,0.301,0.508,0.917,0.366,0.6595,0.28342506044494153
0.146,0.033,0.023,0.16,0.032,0.024,0.023163170455992393
0.0615,0.053,0.058,0.077,0.05,0.053,0.04969096005876538
0.012,0.006,0.005,0.016,0.006,0.005,0.0019816383028542373
0.0535,0.025,0.019,0.054,0.024,0.016,0.016183740126533015
0.0645,0.024,0.023,0.064,0.024,0.03,0.01628307934524444
0.006,0.002,0.003,0.008,0.002,0.004,0.0010992611345928634
0.154,0.137,0.155,0.157,0.136,0.16,0.12977330387490632
0.001,0.001,0.001,0.001,0.001,0.001,5.515748092704121e-06
0.277,0.017,0.013,0.3825,0.015,0.021,0.013702820687901265
0.009,0.003,0.002,0.008,0.002,0.004,0.004500647160801373
0.027,0.037,0.041,0.028,0.043,0.033,0.044157025180621215
0.003,0.001,0.001,0.002,0.001,0.001,0.0002610725037450704
0.109,0.144,0.1,0.1005,0.158,0.082,0.13448272742766776
0.002,0.001,0.003,0.004,0.002,0.003,0.0006395497128939717
0.3435,0.501,0.405,0.357,0.5025,0.381,0.48240458738416725
0.347,0.063,0.058,0.286,0.06,0.078,0.0556432691866958
0.1095,0.018,0.024,0.0805,0.019,0.024,0.011706192162455267
0.123,0.036,0.06,0.117,0.034,0.072,0.03909931573806987
0.001,0.001,0.002,0.001,0.001,0.001,0.0014361889232273168
0.1555,0.152,0.125,0.143,0.153,0.104,0.14742210660439517
0.4765,0.7765,0.5635,0.3815,0.931,0.4385,0.7653961914861768
0.144,0.092,0.12,0.1665,0.09,0.171,0.08578955961474745
0.103,0.011,0.012,0.123,0.012,0.015,0.011683608680717847
