OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.3075,0.41,0.4145,0.3915,0.3855,0.3795,0.400222167795908
0.623,0.842,0.813,0.626,0.766,0.8415,0.9155623873036688
0.044,0.031,0.04,0.041,0.035,0.043,0.026295126819205306
0.671,0.845,0.8565,0.634,0.8665,0.7345,0.9162900622241668
0.6805,0.875,0.8385,0.5265,0.904,0.7115,0.967552330913918
0.5265,0.598,0.514,0.5055,0.611,0.4965,0.5664511249790961
0.65,0.732,0.7735,0.687,0.675,0.778,0.7568172363836482
0.1145,0.07,0.086,0.137,0.0725,0.097,0.05005710920774431
0.602,0.242,0.22,0.548,0.247,0.229,0.19607245121946526
0.775,0.4705,0.6045,0.7425,0.504,0.739,0.44271194813803505
0.611,0.631,0.513,0.604,0.7695,0.392,0.581811761921013
0.638,0.857,0.778,0.6415,0.79,0.811,0.9451508629037524
0.074,0.166,0.171,0.096,0.159,0.1635,0.12315732435460564
0.7595,0.5285,0.632,0.758,0.524,0.6705,0.5055474874227157
0.872,0.301,0.5675,0.7725,0.3425,0.59,0.2700805802777138
0.58,0.303,0.365,0.6195,0.2835,0.444,0.31977938139829154
0.6305,0.859,0.7965,0.692,0.7505,0.84,0.930717946702807
0.697,0.8265,0.809,0.693,0.77,0.8445,0.8617433043991134
0.001,0.001,0.001,0.001,0.001,0.001,0.00024960947005405636
0.536,0.2225,0.328,0.6715,0.218,0.4035,0.17932575614164584
0.456,0.5965,0.4435,0.495,0.5895,0.4565,0.5852583250713521
0.312,0.201,0.1685,0.39,0.201,0.1835,0.167524697763725
0.4315,0.007,0.008,0.177,0.009,0.018,0.004805057612928704
0.6895,0.405,0.339,0.712,0.3725,0.396,0.3804707214275391
0.1475,0.103,0.088,0.103,0.105,0.0905,0.08470138944649337
0.699,0.3035,0.3925,0.6645,0.2925,0.405,0.2661142629117246
0.715,0.828,0.7495,0.784,0.806,0.763,0.8671356147453085
0.668,0.862,0.8045,0.6265,0.8405,0.746,0.9330645245297347
0.04,0.039,0.056,0.044,0.04,0.057,0.031206462595439667
0.084,0.038,0.018,0.111,0.041,0.022,0.027924060616692847
0.378,0.3935,0.425,0.4145,0.38,0.4595,0.4099172064449479
0.1085,0.097,0.097,0.118,0.095,0.0965,0.0874812054578777
0.001,0.002,0.002,0.001,0.002,0.002,0.0003249999520912166
0.299,0.3005,0.22,0.371,0.2955,0.202,0.27309195640569395
0.167,0.31,0.279,0.202,0.289,0.286,0.26257437987359544
0.363,0.209,0.2355,0.3535,0.1935,0.2445,0.16903055770550277
