OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.002,0.005,0.001,0.001,0.014,0.001,0.0009166492159103581
0.002,0.004,0.001,0.001,0.001,0.001,0.0010367728831031568
0.003,0.104,0.002,0.001,0.099,0.001,0.1044699652053399
0.001,0.001,0.001,0.001,0.001,0.001,3.731966194668836e-07
0.001,0.005,0.001,0.001,0.006,0.001,0.00015406883381745572
0.001,0.013,0.001,0.001,0.002,0.001,0.0028615930011287615
0.001,0.013,0.001,0.001,0.012,0.001,0.005625773744048908
0.001,0.001,0.001,0.001,0.001,0.001,2.1120723770441386e-06
0.001,0.001,0.001,0.001,0.001,0.001,7.152120635447679e-09
0.002,0.01,0.001,0.001,0.004,0.001,0.0007334411439642688
0.001,0.061,0.001,0.001,0.093,0.001,0.04622448249001049
0.001,0.001,0.001,0.001,0.001,0.001,4.353967271816375e-07
0.001,0.001,0.001,0.001,0.001,0.001,2.4788407433942467e-05
0.001,0.001,0.001,0.001,0.001,0.001,4.121853706224555e-12
0.001,0.005,0.001,0.001,0.001,0.001,0.0023219577479601447
0.001,0.001,0.001,0.001,0.001,0.001,1.014952752151401e-07
0.001,0.001,0.001,0.001,0.003,0.001,5.5521727096190045e-05
0.001,0.001,0.001,0.001,0.001,0.001,7.583385448672063e-05
0.029,0.02,0.007,0.005,0.078,0.003,0.016142386474207217
0.001,0.005,0.001,0.001,0.006,0.001,0.0011077603110903405
0.001,0.001,0.001,0.001,0.001,0.001,1.6946759787917362e-08
0.002,0.003,0.003,0.001,0.004,0.001,3.190228558627181e-07
0.004,0.007,0.001,0.001,0.005,0.001,0.0009220660111909704
0.001,0.001,0.001,0.001,0.001,0.001,2.5034426328439424e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.9876723052537626e-08
0.001,0.003,0.001,0.001,0.003,0.001,5.282565483874869e-05
0.006,0.074,0.001,0.001,0.318,0.001,0.05014718064670435
0.023,0.029,0.014,0.001,0.0535,0.004,0.01094306525793889
0.001,0.008,0.001,0.001,0.002,0.001,0.0005442778692624814
0.001,0.001,0.001,0.001,0.001,0.001,4.313622741477504e-05
0.001,0.001,0.001,0.001,0.001,0.001,0.00026988574541095744
0.002,0.015,0.002,0.001,0.015,0.001,0.0015100022687869559
0.001,0.002,0.001,0.001,0.004,0.001,0.00030667778322136254
0.001,0.006,0.001,0.001,0.002,0.001,0.0013045109075402845
0.001,0.001,0.001,0.001,0.001,0.001,2.647733795193919e-07
0.001,0.003,0.001,0.001,0.002,0.001,0.0005236877482146912
0.006,0.007,0.002,0.001,0.009,0.001,0.002126929714803936
0.001,0.034,0.001,0.001,0.027,0.001,0.025485959543099148
0.001,0.002,0.001,0.001,0.002,0.001,0.00029218622045632577
0.001,0.001,0.001,0.001,0.001,0.001,3.510819564388181e-07
0.001,0.005,0.001,0.001,0.002,0.001,0.0006772665047372942
0.001,0.001,0.001,0.001,0.002,0.001,4.129283518956655e-05
0.001,0.001,0.001,0.001,0.001,0.001,8.259650849820957e-07
0.012,0.107,0.023,0.001,0.986,0.001,0.11829341050069646
0.001,0.001,0.001,0.001,0.001,0.001,7.072311580830427e-08
0.001,0.001,0.001,0.001,0.001,0.001,7.071535657732448e-07
0.001,0.001,0.001,0.001,0.001,0.001,1.1155613554910166e-10
0.001,0.002,0.001,0.001,0.006,0.001,0.000712826167294185
0.001,0.001,0.001,0.001,0.001,0.001,8.526742026188612e-09
0.001,0.01,0.001,0.001,0.023,0.001,0.0028907318740307507
0.001,0.001,0.001,0.001,0.001,0.001,1.2711836853120466e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.895974292735305e-08
0.001,0.003,0.001,0.001,0.004,0.001,0.00029785277530442074
0.007,0.066,0.002,0.002,0.05,0.001,0.03952183715356092
0.001,0.001,0.001,0.001,0.001,0.001,1.7140366581175083e-06
0.05,0.009,0.008,0.002,0.019,0.002,0.00016904682838045208
0.001,0.001,0.001,0.001,0.001,0.001,7.089652959669169e-05
0.001,0.001,0.001,0.001,0.001,0.001,7.929554885945838e-06
0.001,0.001,0.001,0.001,0.002,0.001,7.654659758955797e-05
0.001,0.001,0.001,0.001,0.002,0.001,8.739240082202021e-05
0.001,0.006,0.001,0.001,0.002,0.001,0.002870880443008098
0.001,0.025,0.001,0.001,0.012,0.001,0.0031009896135865216
0.001,0.001,0.001,0.001,0.001,0.001,5.109992144961133e-08
0.174,0.085,0.002,0.004,0.013,0.002,0.07220180603886646
0.002,0.009,0.003,0.001,0.007,0.002,0.0002814955601425346
0.012,0.178,0.0095,0.001,0.213,0.001,0.20310140377219135
0.001,0.002,0.001,0.001,0.011,0.001,0.0011871658667252654
0.001,0.009,0.001,0.001,0.013,0.001,0.00620127485036381
0.001,0.001,0.001,0.001,0.001,0.001,2.9496550150426644e-10
0.001,0.01,0.001,0.001,0.004,0.001,0.0002697493243765719
0.001,0.003,0.001,0.001,0.002,0.001,2.6695538170906847e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.47527447096909e-06
0.047,0.349,0.022,0.001,0.979,0.001,0.34156727464675185
0.002,0.2445,0.003,0.001,0.8065,0.001,0.21319809387573255
0.003,0.064,0.001,0.001,0.513,0.001,0.04921300091214174
0.001,0.001,0.001,0.001,0.001,0.001,8.217342056737406e-12
0.001,0.001,0.001,0.001,0.001,0.001,1.6279480581082563e-07
0.001,0.136,0.002,0.001,0.983,0.001,0.15232704921821882
0.001,0.001,0.001,0.001,0.001,0.001,3.1654503126054023e-07
0.001,0.001,0.001,0.001,0.001,0.001,9.297271458896636e-10
0.003,0.016,0.002,0.001,0.02,0.001,0.005072980172585579
0.001,0.001,0.001,0.001,0.001,0.001,1.3407279115734448e-08
0.003,0.004,0.002,0.001,0.006,0.001,0.00013342751887055376
0.001,0.002,0.001,0.001,0.004,0.001,0.0005400329617837703
0.001,0.001,0.001,0.001,0.001,0.001,1.2549403840064416e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.6391602969481625e-07
0.001,0.002,0.001,0.001,0.014,0.001,0.000457021217986534
0.002,0.047,0.001,0.001,0.1675,0.001,0.038653431017851916
0.001,0.009,0.001,0.001,0.035,0.001,0.005973364206597521
0.005,0.008,0.001,0.001,0.016,0.001,0.001993967789366991
0.008,0.002,0.001,0.001,0.002,0.001,6.078586044822172e-05
0.001,0.022,0.001,0.001,0.025,0.001,0.009066941234750395
0.001,0.001,0.001,0.001,0.001,0.001,4.8880796643831866e-11
0.001,0.008,0.001,0.001,0.011,0.001,0.0014622722219278241
0.002,0.005,0.003,0.001,0.007,0.001,0.0021144715557460158
0.001,0.062,0.001,0.001,0.071,0.001,0.05311750684002317
