OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.19,0.051,0.048,0.22,0.051,0.061,0.05170157480540602
0.5695,0.2335,0.275,0.488,0.239,0.3275,0.23356554912561095
0.003,0.002,0.002,0.004,0.002,0.002,0.00024219681280530778
0.182,0.009,0.012,0.144,0.009,0.013,0.009477599123427227
0.8835,0.4595,0.48,0.926,0.4445,0.5375,0.4283642202380159
0.437,0.5345,0.606,0.483,0.483,0.6645,0.5507307335127061
0.072,0.013,0.012,0.0545,0.014,0.011,0.014380575343047892
0.3905,0.36,0.32,0.435,0.339,0.3125,0.3289045762936421
0.014,0.034,0.026,0.015,0.034,0.024,0.031151651333199817
0.057,0.098,0.088,0.076,0.094,0.096,0.0805360259167681
0.001,0.004,0.002,0.002,0.004,0.002,0.0019128049491619803
0.095,0.246,0.197,0.0955,0.261,0.179,0.2341228548826319
0.243,0.3005,0.261,0.253,0.286,0.2935,0.29611564635517235
0.004,0.005,0.001,0.002,0.006,0.001,0.004828647486152297
0.162,0.115,0.248,0.136,0.1135,0.247,0.1198944615384679
0.2035,0.523,0.3985,0.143,0.542,0.3375,0.5109953219676497
0.5235,0.6175,0.436,0.775,0.749,0.35,0.6046815294462109
0.124,0.02,0.023,0.169,0.018,0.033,0.018577668332680125
0.391,0.6495,0.5685,0.3675,0.621,0.574,0.6435984492338895
0.09,0.066,0.039,0.083,0.075,0.038,0.06768868510713948
0.91,0.774,0.755,0.942,0.709,0.798,0.7837200213471035
0.006,0.008,0.009,0.004,0.008,0.008,0.006621099601568281
0.5275,0.2565,0.269,0.522,0.247,0.2795,0.2825767129320163
0.001,0.001,0.001,0.001,0.001,0.001,0.002972448389769761
0.1505,0.206,0.16,0.1865,0.182,0.165,0.2089446517898391
0.1925,0.1375,0.127,0.217,0.135,0.122,0.13439466116065196
0.291,0.012,0.017,0.317,0.012,0.02,0.007698916225913766
0.842,0.059,0.059,0.908,0.056,0.058,0.048451761060182647
0.139,0.078,0.069,0.128,0.081,0.067,0.0665370824311306
0.084,0.072,0.0805,0.096,0.068,0.091,0.059878331086240556
0.013,0.056,0.019,0.016,0.06,0.011,0.04711372744657857
0.365,0.044,0.141,0.616,0.056,0.149,0.05003774348724006
0.109,0.023,0.033,0.1275,0.022,0.035,0.021047303895083316
0.394,0.5855,0.5125,0.4115,0.587,0.447,0.5813914100118238
0.002,0.004,0.002,0.001,0.004,0.001,0.0035224694693109203
0.128,0.04,0.102,0.164,0.04,0.107,0.043981218536652975
0.4195,0.0835,0.108,0.346,0.08,0.12,0.07826747677038547
0.874,0.559,0.444,0.956,0.4985,0.5135,0.5715156854439528
