OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.126,0.925,0.0765,0.5465,0.569,0.6545,0.8767001860340109
0.793,0.2885,0.7225,0.573,0.476,0.7705,0.2625805559660607
0.1795,0.888,0.1115,0.194,0.558,0.156,0.8957350241238841
0.485,0.5075,0.491,0.5685,0.621,0.464,0.5012842081548079
0.3035,0.693,0.31,0.755,0.551,0.8005,0.6621062573501196
0.948,0.034,0.964,0.6855,0.415,0.7865,0.028613431448516472
0.28,0.7705,0.2315,0.463,0.567,0.6305,0.7712158999850139
0.187,0.78,0.2235,0.1635,0.57,0.188,0.7755995118491359
0.38,0.642,0.358,0.3265,0.6125,0.51,0.5701502352633863
0.346,0.6375,0.3615,0.2285,0.645,0.1085,0.6370939339660184
0.696,0.2735,0.73,0.2645,0.336,0.2475,0.3195543409763577
0.1275,0.889,0.1135,0.742,0.5435,0.779,0.8846308468493053
0.481,0.5035,0.494,0.742,0.486,0.616,0.5007303962755733
0.978,0.023,0.978,0.5985,0.3775,0.7885,0.021741123636080124
0.338,0.655,0.348,0.3485,0.539,0.7035,0.7081482571790669
0.634,0.4105,0.596,0.212,0.327,0.164,0.4148780762233042
0.2475,0.7495,0.252,0.283,0.5785,0.3335,0.8064487687779087
0.593,0.402,0.602,0.127,0.931,0.0775,0.3817087919173585
0.272,0.69,0.312,0.7245,0.518,0.7675,0.705846007273325
0.1395,0.9395,0.0535,0.423,0.537,0.766,0.9970620638218193
0.0885,0.9505,0.0535,0.677,0.521,0.7785,0.960774592718595
0.632,0.3725,0.626,0.2535,0.273,0.306,0.3893838115255239
0.523,0.5335,0.467,0.1485,0.297,0.036,0.535103297593266
0.553,0.444,0.563,0.316,0.4935,0.758,0.42044587603851824
0.985,0.016,0.987,0.3275,0.8215,0.6075,0.021865000208949856
0.75,0.273,0.728,0.3225,0.374,0.466,0.24903511062287864
0.3875,0.5875,0.414,0.644,0.533,0.7895,0.6450832709176908
0.965,0.023,0.977,0.345,0.3085,0.7425,0.031119838915229653
0.851,0.16,0.843,0.353,0.8085,0.4575,0.15603105588233093
0.85,0.1455,0.853,0.6785,0.5845,0.7635,0.14270858017392032
0.1045,0.932,0.067,0.6025,0.5365,0.5695,0.9972023931500569
0.1435,0.8825,0.1215,0.618,0.5255,0.778,0.8771257157476986
0.095,0.937,0.062,0.717,0.53,0.7775,0.9747064966026073
0.125,0.8695,0.129,0.3835,0.5675,0.2585,0.853682620812171
0.349,0.655,0.346,0.799,0.53,0.798,0.6490554669117103
0.618,0.4,0.5995,0.741,0.54,0.8,0.35361176751102175
0.49,0.481,0.521,0.433,0.4115,0.345,0.4371910366656513
0.636,0.3955,0.606,0.0735,0.79,0.1935,0.41883981895657496
0.851,0.146,0.858,0.965,0.6225,0.7455,0.13932322267577513
0.124,0.883,0.1175,0.0495,0.475,0.0665,0.8477772677457556
0.232,0.8195,0.182,0.7845,0.5495,0.7385,0.8273281889271709
0.985,0.016,0.985,0.22,0.956,0.4305,0.012070751155279398
0.877,0.134,0.867,0.244,0.1975,0.44,0.12124715128524609
0.738,0.273,0.7445,0.049,0.9365,0.143,0.2482816401727694
0.998,0.005,0.998,0.0175,1.0,0.013,0.0023222038073947983
0.732,0.252,0.751,0.693,0.5595,0.7945,0.3146630901842497
0.16,0.895,0.107,0.32,0.566,0.2555,0.9342155479994105
0.863,0.138,0.864,0.269,0.885,0.3765,0.12139599605352229
0.828,0.177,0.827,0.9215,0.7065,0.555,0.1631361221417286
0.629,0.365,0.644,0.091,0.8285,0.1665,0.33263596178554855
0.117,0.9125,0.0885,0.632,0.521,0.6765,0.8732480408667855
0.172,0.839,0.16,0.776,0.545,0.7695,0.7566308221966108
0.3705,0.6245,0.376,0.937,0.5025,0.611,0.6834257036482394
0.3625,0.6955,0.312,0.7895,0.5455,0.7555,0.6787719705680173
0.612,0.3675,0.6265,0.526,0.65,0.56,0.3867916824015104
0.854,0.134,0.864,0.9005,0.126,0.3055,0.13878714733457526
0.069,0.908,0.0985,0.7415,0.544,0.7815,0.8880250649258989
0.431,0.5385,0.459,0.73,0.519,0.8075,0.5072131137400164
0.1345,0.898,0.1055,0.095,0.552,0.142,0.9084265783796748
0.649,0.3525,0.65,0.4715,0.5855,0.7815,0.3870348744505039
0.085,0.939,0.059,0.46,0.508,0.396,0.9777385315142557
0.553,0.4445,0.5575,0.5365,0.6045,0.6605,0.43559815013475967
0.556,0.421,0.581,0.655,0.5535,0.7835,0.3972784541160701
0.1965,0.798,0.204,0.4715,0.599,0.3515,0.8229520228271738
0.564,0.4605,0.545,0.001,0.979,0.003,0.4706038215036854
0.4805,0.5595,0.448,0.6185,0.4745,0.4615,0.6012164546501546
0.811,0.164,0.828,0.693,0.484,0.783,0.1694506775601856
0.342,0.7185,0.2885,0.716,0.5465,0.7915,0.7258287861381172
0.783,0.189,0.809,0.3645,0.121,0.24,0.19894904600572658
0.983,0.022,0.983,0.598,0.9735,0.352,0.01669235070659002
0.877,0.109,0.893,0.4805,0.147,0.3755,0.12591146297213374
0.2525,0.7635,0.2345,0.7925,0.5215,0.7215,0.773470680890457
0.883,0.1275,0.877,0.1415,0.993,0.047,0.09996851020245892
0.814,0.1575,0.84,0.3275,0.1125,0.3325,0.11363632414936535
0.65,0.403,0.601,0.4215,0.6675,0.48,0.34154720454759124
0.595,0.405,0.594,0.8665,0.7055,0.3665,0.39651772042188893
0.748,0.218,0.781,0.865,0.5645,0.7725,0.21771843202257044
0.9485,0.02,0.974,0.496,0.177,0.694,0.014837190729414697
0.45,0.502,0.493,0.5505,0.4845,0.6185,0.5344477159915839
0.6475,0.409,0.594,0.726,0.5375,0.789,0.38440889899341035
0.964,0.029,0.972,0.7155,0.4035,0.769,0.04248638575247838
0.507,0.465,0.536,0.2875,0.6605,0.392,0.44618200970776445
0.769,0.3215,0.679,0.738,0.57,0.768,0.30785949247938954
0.819,0.158,0.838,0.738,0.527,0.793,0.15099794043291792
0.2985,0.646,0.356,0.7995,0.5295,0.774,0.679979112696806
0.3615,0.6325,0.371,0.5495,0.531,0.7765,0.6792469305159923
0.168,0.8785,0.122,0.321,0.5585,0.461,0.905793620031308
0.783,0.2025,0.798,0.757,0.513,0.7815,0.18907417040020796
0.626,0.3245,0.669,0.26,0.2,0.305,0.31356926350286124
0.158,0.8285,0.171,0.7225,0.5235,0.785,0.8685205069326496
0.244,0.72,0.28,0.749,0.532,0.784,0.6560683031085792
0.615,0.3845,0.623,0.7215,0.685,0.402,0.3495745480018445
0.653,0.3465,0.655,0.128,0.9185,0.1565,0.3414919502237339
0.548,0.4555,0.5455,0.3895,0.656,0.4765,0.462668401998522
0.147,0.9165,0.0845,0.722,0.5675,0.2735,0.9588262559754106
0.124,0.9265,0.073,0.7195,0.53,0.7875,0.937668014583979
0.779,0.2065,0.792,0.742,0.522,0.793,0.23311018980394796
0.613,0.3965,0.605,0.6775,0.473,0.763,0.36254607100374103
0.155,0.877,0.121,0.72,0.528,0.7865,0.8981012785643061
0.6885,0.287,0.713,0.9075,0.398,0.569,0.322791388339822
0.4925,0.5215,0.485,0.7655,0.5175,0.8025,0.535752699918308
0.393,0.618,0.382,0.122,0.3965,0.174,0.6168445959440447
0.381,0.6335,0.369,0.2355,0.6125,0.4195,0.648504617964458
0.689,0.349,0.654,0.408,0.7055,0.3605,0.32150390643203197
0.965,0.033,0.97,0.896,0.3245,0.7685,0.027452569592806817
0.2185,0.8725,0.0985,0.5845,0.527,0.7625,0.8691986415019621
0.36,0.7,0.3025,0.2205,0.428,0.15,0.6588362236623141
0.142,0.8505,0.147,0.7045,0.535,0.75,0.856419822785475
0.345,0.6495,0.349,0.225,0.7215,0.0785,0.6387225873760192
0.2405,0.805,0.1945,0.7965,0.5735,0.457,0.7771358041365634
0.96,0.0275,0.969,0.476,0.7325,0.742,0.02054328557226993
0.366,0.6585,0.344,0.8325,0.4795,0.772,0.6821903743786275
0.453,0.528,0.477,0.7225,0.5545,0.777,0.5103418892984163
0.86,0.13,0.866,0.2555,0.929,0.2945,0.11776234510128786
0.995,0.006,0.995,0.77,0.5045,0.788,0.0115382829550494
0.595,0.4285,0.576,0.803,0.5525,0.801,0.4713704564709511
0.799,0.1955,0.802,0.6125,0.478,0.7765,0.18245482667208607
0.126,0.9,0.102,0.5115,0.505,0.377,0.8798793598775079
0.471,0.5375,0.4605,0.73,0.528,0.7975,0.5734443972157297
0.183,0.8525,0.151,0.6885,0.548,0.774,0.8187782733031201
0.618,0.3645,0.634,0.575,0.611,0.7125,0.30247562916885434
