OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.005,0.108,0.002,0.001,0.021,0.001,0.050008930236896953
0.005,0.109,0.002,0.001,0.021,0.001,0.05000422975028829
0.007,0.114,0.002,0.001,0.023,0.001,0.049864733968466225
0.007,0.11,0.002,0.001,0.015,0.001,0.04980512336760697
0.007,0.121,0.002,0.001,0.027,0.001,0.04997359274732536
0.01,0.119,0.003,0.001,0.036,0.001,0.04998130549519432
0.7245,0.3015,0.948,0.001,1.0,0.001,0.36121640273056
0.146,0.001,0.03,0.001,0.001,0.001,5.941699334198126e-06
0.005,0.1205,0.002,0.001,0.017,0.001,0.04991451932222394
0.005,0.13,0.003,0.001,0.025,0.001,0.050176325388577664
0.004,0.129,0.003,0.001,0.026,0.001,0.049857407639366594
0.005,0.111,0.002,0.001,0.023,0.001,0.050015958973195225
0.006,0.1355,0.002,0.001,0.017,0.001,0.050146506682749066
0.007,0.141,0.003,0.001,0.023,0.001,0.04992145145247077
0.001,0.133,0.001,0.001,0.02,0.001,0.04997491640638834
0.005,0.11,0.005,0.001,0.024,0.001,0.04995650823553952
0.727,0.282,0.934,0.001,1.0,0.001,0.36061167717676945
0.007,0.106,0.001,0.001,0.016,0.001,0.05002864245378353
0.004,0.1195,0.002,0.001,0.027,0.001,0.050017552175349984
0.004,0.131,0.001,0.001,0.021,0.001,0.05004839859246735
0.003,0.125,0.001,0.001,0.022,0.001,0.05001201813079313
0.004,0.118,0.003,0.001,0.022,0.001,0.05016942308392926
0.006,0.124,0.001,0.001,0.02,0.001,0.049956734706048715
0.004,0.131,0.002,0.001,0.012,0.001,0.050128571925259914
0.006,0.142,0.002,0.001,0.021,0.001,0.04995866935281606
0.008,0.1245,0.001,0.001,0.015,0.001,0.04977059607939087
0.006,0.127,0.003,0.001,0.025,0.001,0.04993920314775306
0.004,0.113,0.001,0.001,0.02,0.001,0.05001310466501134
0.002,0.119,0.001,0.001,0.025,0.001,0.049848160545125635
0.003,0.12,0.001,0.001,0.011,0.001,0.04984251823701223
0.736,0.2815,0.957,0.001,1.0,0.001,0.36142617095640706
0.737,0.272,0.9425,0.001,0.999,0.001,0.36159338612851255
0.01,0.121,0.004,0.001,0.026,0.001,0.04988089427142389
0.141,0.002,0.022,0.001,0.001,0.001,5.981563902231562e-06
0.006,0.1205,0.004,0.001,0.027,0.001,0.0498749291010624
0.003,0.118,0.001,0.001,0.021,0.001,0.04981111218743044
