OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.024,0.1005,0.009,0.003,0.222,0.001,0.09274859288530406
0.012,0.049,0.016,0.007,0.074,0.006,0.03328058132701899
0.003,0.002,0.002,0.002,0.002,0.002,0.00012032955464730876
0.001,0.001,0.001,0.001,0.001,0.001,5.468330423212101e-05
0.001,0.001,0.001,0.001,0.001,0.001,0.00018553133133714602
0.001,0.001,0.001,0.001,0.001,0.001,9.701198008152908e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.1202792542756917e-06
0.002,0.001,0.001,0.001,0.001,0.001,5.934524718988102e-07
0.001,0.001,0.001,0.001,0.001,0.001,4.317305280418595e-07
0.001,0.001,0.001,0.001,0.001,0.001,3.149368129093536e-07
0.001,0.001,0.001,0.001,0.001,0.001,5.857760500886976e-07
0.001,0.001,0.001,0.001,0.001,0.001,0.0003822856295180841
0.001,0.001,0.001,0.001,0.001,0.001,1.5344200126312945e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.0559026865486766e-05
0.001,0.001,0.001,0.001,0.001,0.001,3.7669601110674014e-07
0.001,0.001,0.001,0.001,0.001,0.001,1.1952231040029803e-05
0.001,0.002,0.001,0.001,0.001,0.001,0.0003332902708322872
0.001,0.001,0.001,0.001,0.001,0.001,3.890765036162073e-07
0.001,0.002,0.001,0.001,0.002,0.001,0.00039287754810577694
0.001,0.001,0.001,0.001,0.001,0.001,4.743353849237042e-08
0.001,0.001,0.001,0.001,0.001,0.001,2.1222170974870616e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.0462876173477376e-07
0.001,0.001,0.001,0.001,0.001,0.001,6.284201932759052e-10
0.001,0.002,0.001,0.001,0.002,0.001,0.0004930049884454467
0.001,0.004,0.002,0.001,0.005,0.002,0.0009586336645292818
0.001,0.001,0.001,0.001,0.001,0.001,3.751984604874991e-06
0.001,0.001,0.001,0.001,0.001,0.001,0.0001794698857915869
0.001,0.001,0.001,0.001,0.001,0.001,8.714860951575913e-06
0.001,0.001,0.001,0.001,0.001,0.001,3.4251618795211744e-06
0.001,0.001,0.001,0.001,0.001,0.001,0.0006428642094212859
0.003,0.1045,0.005,0.003,0.609,0.002,0.10060239691925933
0.001,0.001,0.001,0.001,0.001,0.001,8.127919356425941e-05
0.001,0.001,0.001,0.001,0.001,0.001,0.0009138038287025101
0.001,0.001,0.001,0.001,0.001,0.001,1.6595702070055252e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.2413474434905594e-07
0.002,0.003,0.002,0.002,0.003,0.001,0.00012127956184506631
0.001,0.006,0.001,0.001,0.006,0.001,0.002452446682135771
0.002,0.006,0.002,0.003,0.006,0.002,0.0032429222640545856
0.001,0.001,0.001,0.001,0.001,0.001,6.384443428372435e-08
0.001,0.002,0.001,0.001,0.001,0.001,0.00018234159393207324
0.001,0.005,0.001,0.001,0.006,0.001,0.0018050416903193094
0.001,0.001,0.001,0.001,0.001,0.001,4.483170460291109e-09
0.001,0.001,0.002,0.001,0.001,0.002,0.0002938732767269285
0.001,0.001,0.001,0.001,0.001,0.001,5.721438224932524e-06
0.001,0.001,0.001,0.001,0.001,0.001,3.0034334504826935e-08
0.001,0.001,0.001,0.001,0.001,0.001,3.8166711024472375e-11
0.001,0.001,0.001,0.001,0.001,0.001,1.6995395621698988e-05
0.006,0.005,0.003,0.008,0.004,0.004,0.001357590918756023
0.001,0.001,0.001,0.001,0.001,0.001,6.134734456253037e-05
0.0025,0.014,0.001,0.002,0.017,0.001,0.012833024848082599
0.001,0.001,0.001,0.001,0.001,0.001,3.231979913700623e-10
0.001,0.001,0.001,0.001,0.001,0.001,1.5840136216998253e-05
0.001,0.003,0.001,0.001,0.002,0.001,0.0006207598488242484
0.001,0.011,0.005,0.001,0.032,0.001,0.008766242644567527
0.015,0.033,0.013,0.016,0.035,0.012,0.025711799965556496
0.005,0.001,0.001,0.008,0.001,0.002,0.00030912712506401207
0.003,0.045,0.001,0.003,0.087,0.001,0.026335916706141355
0.001,0.001,0.001,0.001,0.001,0.001,0.0006272543418645001
0.002,0.0165,0.003,0.001,0.013,0.002,0.011183025921388427
0.001,0.001,0.001,0.001,0.001,0.001,9.243913534709623e-06
0.001,0.001,0.001,0.001,0.001,0.001,4.207548797668244e-06
0.001,0.001,0.001,0.001,0.001,0.001,5.274811132887873e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.0688490525703727e-05
0.001,0.005,0.001,0.001,0.003,0.001,0.0029192131607124893
0.001,0.001,0.001,0.001,0.001,0.001,3.746527761062948e-07
0.001,0.001,0.001,0.001,0.001,0.001,9.54019917689814e-05
0.01,0.186,0.001,0.005,0.064,0.001,0.13466633710629747
