OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.073,0.7635,0.0145,0.001,0.3695,0.001,0.8466716776861931
0.001,0.177,0.001,0.001,0.1945,0.001,0.18683436364571332
0.4915,0.8035,0.589,0.001,1.0,0.001,0.8317282033991839
0.001,0.001,0.001,0.001,0.001,0.001,6.810482792912033e-05
0.921,0.001,0.907,0.001,0.001,0.001,5.230612066381241e-09
0.1325,0.9375,0.112,0.001,0.9695,0.001,0.9800864841089472
0.689,0.095,0.673,0.001,0.002,0.001,0.10136907603031466
0.001,0.071,0.001,0.001,0.019,0.001,0.055101062655423645
0.783,0.5885,0.834,0.001,1.0,0.002,0.5716124102538619
0.001,0.113,0.001,0.001,0.022,0.001,0.13337366422896071
0.001,0.026,0.001,0.001,0.002,0.001,0.008935751648422254
0.001,0.006,0.001,0.001,0.001,0.001,0.0020688300296049108
0.938,0.146,0.9455,0.001,1.0,0.001,0.15326751456080548
0.0355,0.059,0.055,0.001,0.019,0.001,0.30525704509386076
0.006,0.054,0.003,0.001,0.003,0.001,0.031212222030928046
0.001,0.04,0.001,0.001,0.004,0.001,0.02780807184439407
0.661,0.5145,0.644,0.001,0.997,0.001,0.6429135573240067
0.002,0.246,0.002,0.001,0.062,0.001,0.306965282807845
0.933,0.001,0.5865,0.001,0.001,0.001,7.99700067183986e-06
0.001,0.016,0.001,0.001,0.006,0.001,0.008776625432642736
0.001,0.394,0.008,0.001,0.062,0.001,0.4185574921626709
0.012,0.5425,0.022,0.001,0.976,0.001,0.6036677241155166
0.001,0.296,0.001,0.001,0.2205,0.001,0.3721210612437812
0.001,0.297,0.001,0.001,0.182,0.001,0.3190025655355248
0.139,0.381,0.1605,0.001,0.0385,0.001,0.6163019625677479
0.001,0.001,0.001,0.001,0.001,0.001,2.655584014154366e-07
0.594,0.001,0.001,0.001,0.001,0.001,1.648339465871093e-09
0.03,0.8595,0.031,0.001,0.985,0.001,0.8748373905593417
0.001,0.012,0.001,0.001,0.001,0.001,0.001883684055011564
0.001,0.084,0.001,0.001,0.019,0.001,0.0869972049779326
0.473,0.077,0.634,0.001,0.001,0.001,0.07307494913709293
0.001,0.02,0.001,0.001,0.002,0.001,0.005927432184651991
0.014,0.016,0.001,0.001,0.002,0.001,0.0004442637271104099
0.001,0.001,0.001,0.001,0.001,0.001,5.697317689626221e-06
0.454,0.4375,0.4,0.001,0.0355,0.001,0.5492585506291077
0.001,0.012,0.001,0.001,0.001,0.001,0.0018045126149753886
0.117,0.9455,0.119,0.001,0.8785,0.001,0.9953141709208981
0.001,0.001,0.001,0.001,0.002,0.001,0.0003835252397711938
0.582,0.039,0.012,0.001,0.019,0.001,0.10985639871570718
0.002,0.559,0.011,0.001,0.996,0.001,0.5981768898370068
0.393,0.4395,0.466,0.001,0.04,0.001,0.6648758733931219
0.002,0.424,0.009,0.001,0.114,0.001,0.5372432178793323
0.494,0.05,0.495,0.001,0.001,0.001,0.03495731777485729
0.892,0.115,0.886,0.001,0.999,0.001,0.21528979706442378
0.898,0.176,0.888,0.001,0.999,0.001,0.2697055569735214
0.001,0.146,0.001,0.001,0.019,0.001,0.1428337196034939
0.1335,0.91,0.139,0.001,0.6545,0.001,0.9534766890113486
0.001,0.001,0.001,0.001,0.001,0.001,8.406130766461585e-05
0.001,0.007,0.001,0.001,0.002,0.001,0.0015051622749615062
0.016,0.752,0.025,0.001,0.983,0.001,0.8221188748463555
