,dispersion-pval
537,0.009
538,0.001
539,0.003
540,0.001
541,0.001
542,0.001
543,0.001
544,0.001
545,0.001
546,0.046
547,0.004
548,0.014
549,0.001
550,0.001
551,0.003
552,0.012
553,0.028
554,0.002
555,0.012
556,0.015
557,0.001
558,0.049
559,0.365
560,0.001
561,0.029
562,0.005
563,0.005
564,0.001
565,0.004
566,0.001
567,0.005
568,0.001
569,0.002
570,0.001
571,0.011
572,0.044
573,0.008
574,0.007
575,0.002
576,0.003
577,0.001
578,0.036
579,0.001
580,0.037
581,0.049
582,0.001
583,0.012
584,0.001
585,0.001
586,0.036
587,0.001
588,0.072
589,0.04
590,0.013
591,0.034
592,0.009
593,0.007
594,0.001
595,0.016
596,0.04
597,0.423
598,0.083
599,0.073
600,0.001
601,0.157
602,0.004
603,0.003
604,0.025
605,0.099
606,0.008
607,0.001
608,0.001
609,0.001
610,0.001
611,0.002
612,0.138
613,0.002
614,0.002
615,0.002
616,0.06
617,0.055
618,0.007
619,0.004
620,0.001
621,0.005
622,0.006
623,0.001
624,0.001
625,0.007
626,0.026
627,0.001
628,0.001
629,0.002
630,0.001
631,0.001
632,0.001
633,0.001
634,0.009
635,0.001
636,0.002
637,0.048
638,0.017
639,0.006
640,0.004
641,0.001
642,0.001
643,0.002
644,0.009
645,0.004
646,0.002
647,0.002
648,0.013
649,0.008
650,0.017
651,0.002
652,0.052
653,0.001
654,0.27
655,0.108
656,0.002
657,0.008
658,0.015
659,0.003
660,0.007
661,0.202
662,0.002
663,0.025
664,0.007
665,0.001
666,0.001
667,0.002
668,0.001
669,0.001
670,0.081
671,0.037
672,0.001
673,0.001
674,0.013
675,0.011
676,0.001
677,0.007
678,0.046
679,0.001
680,0.041
681,0.001
682,0.319
683,0.041
684,0.001
685,0.023
686,0.001
687,0.002
688,0.001
689,0.017
690,0.001
691,0.001
692,0.006
693,0.001
694,0.04
695,0.001
696,0.716
697,0.003
698,0.007
699,0.001
700,0.007
701,0.038
702,0.013
703,0.01
704,0.025
705,0.117
706,0.001
707,0.001
708,0.001
709,0.001
710,0.001
711,0.22
712,0.012
713,0.019
714,0.001
715,0.004
716,0.001
717,0.008
718,0.004
719,0.012
720,0.01
721,0.004
722,0.001
723,0.004
724,0.003
725,0.002
726,0.001
727,0.001
728,0.005
729,0.086
730,0.001
731,0.001
732,0.011
733,0.02
734,0.011
735,0.005
736,0.002
737,0.011
738,0.015
739,0.001
740,0.019
741,0.01
742,0.005
743,0.001
744,0.007
745,0.001
746,0.005
747,0.11
748,0.004
749,0.003
750,0.001
751,0.001
752,0.132
753,0.05
754,0.001
755,0.001
756,0.002
757,0.001
758,0.004
759,0.196
760,0.005
761,0.001
762,0.003
763,0.001
764,0.007
765,0.1
766,0.009
767,0.042
768,0.013
769,0.097
770,0.033
771,0.4
772,0.018
773,0.007
774,0.001
775,0.002
776,0.039
777,0.003
778,0.001
779,0.01
780,0.001
781,0.005
782,0.001
783,0.006
784,0.007
785,0.227
786,0.227
787,0.105
788,0.001
789,0.031
790,0.001
791,0.002
792,0.1095
793,0.01
794,0.009
795,0.084
796,0.001
797,0.001
798,0.001
799,0.003
800,0.005
801,0.001
802,0.001
803,0.002
804,0.02
805,0.001
806,0.001
807,0.002
808,0.001
809,0.001
810,0.006
811,0.001
812,0.239
813,0.001
814,0.001
815,0.001
816,0.001
817,0.028
818,0.007
819,0.025
820,0.001
821,0.007
822,0.003
823,0.021
824,0.001
825,0.002
826,0.012
827,0.002
828,0.001
829,0.089
830,0.163
831,0.001
832,0.029
833,0.004
834,0.001
835,0.006
836,0.018
837,0.003
838,0.02
839,0.002
840,0.002
841,0.001
842,0.001
843,0.149
844,0.086
845,0.045
846,0.004
847,0.001
848,0.224
849,0.008
850,0.006
851,0.095
852,0.017
853,0.742
854,0.001
855,0.001
856,0.003
857,0.016
858,0.001
859,0.107
860,0.003
861,0.002
862,0.02
863,0.009
864,0.018
865,0.171
866,0.004
867,0.058
868,0.001
869,0.001
870,0.013
871,0.006
872,0.01
873,0.001
874,0.048
875,0.002
876,0.003
877,0.001
878,0.049
879,0.068
880,0.002
881,0.003
882,0.567
883,0.005
884,0.001
885,0.094
886,0.005
887,0.152
888,0.001
889,0.004
890,0.006
891,0.003
892,0.03
893,0.001
894,0.012
895,0.001
896,0.001
897,0.019
898,0.001
899,0.001
900,0.002
901,0.028
902,0.016
903,0.022
904,0.015
905,0.016
906,0.001
907,0.052
908,0.002
909,0.001
910,0.002
911,0.036
912,0.007
913,0.123
914,0.012
915,0.015
916,0.051
917,0.005
918,0.01
919,0.002
920,0.001
921,0.029
922,0.001
923,0.016
924,0.052
925,0.011
926,0.024
927,0.07
928,0.009
929,0.003
930,0.001
931,0.008
932,0.002
933,0.169
934,0.004
935,0.011
936,0.002
937,0.004
938,0.001
939,0.025
940,0.006
941,0.007
942,0.098
943,0.001
944,0.002
945,0.001
946,0.001
947,0.009
948,0.269
949,0.092
950,0.001
951,0.071
952,0.003
953,0.003
954,0.002
955,0.005
956,0.123
957,0.156
958,0.002
959,0.004
960,0.003
961,0.002
962,0.047
963,0.047
964,0.001
965,0.001
966,0.002
967,0.003
968,0.001
969,0.001
970,0.007
971,0.019
972,0.02
973,0.041
974,0.039
975,0.008
976,0.007
977,0.012
978,0.121
979,0.017
980,0.009
981,0.001
982,0.001
983,0.001
984,0.007
985,0.001
986,0.006
987,0.19
988,0.002
989,0.001
990,0.001
991,0.001
992,0.048
993,0.011
994,0.011
995,0.003
996,0.001
997,0.002
998,0.001
999,0.001
