,dispersion-pval
689,0.613
690,0.548
691,0.599
692,0.5
693,0.571
694,0.018
695,0.175
696,0.176
697,0.239
698,0.128
699,0.491
700,0.723
701,0.674
702,0.484
703,0.499
704,0.534
705,0.641
706,0.663
707,0.438
708,0.356
709,0.691
710,0.728
711,0.627
712,0.421
713,0.588
714,0.706
715,0.128
716,0.709
717,0.714
718,0.72
719,0.402
720,0.594
721,0.187
722,0.691
723,0.73
724,0.428
725,0.628
726,0.718
727,0.472
728,0.269
729,0.065
730,0.028
731,0.304
732,0.702
733,0.132
734,0.714
735,0.667
736,0.262
737,0.751
738,0.344
739,0.662
740,0.707
741,0.173
742,0.161
743,0.466
744,0.616
745,0.692
746,0.2
747,0.329
748,0.624
749,0.103
750,0.599
751,0.407
752,0.512
753,0.327
754,0.668
755,0.724
756,0.731
757,0.206
758,0.686
759,0.096
760,0.364
761,0.7
762,0.733
763,0.263
764,0.743
765,0.634
766,0.439
767,0.53
768,0.641
769,0.685
770,0.272
771,0.627
772,0.26
773,0.073
774,0.244
775,0.276
776,0.713
777,0.404
778,0.534
779,0.45
780,0.726
781,0.118
782,0.413
783,0.723
784,0.721
785,0.724
786,0.576
787,0.69
788,0.222
789,0.453
790,0.409
791,0.593
792,0.499
793,0.192
794,0.721
795,0.429
796,0.339
797,0.376
798,0.75
799,0.487
800,0.69
801,0.714
802,0.749
803,0.601
804,0.74
805,0.692
806,0.387
807,0.679
808,0.695
809,0.723
810,0.697
811,0.281
812,0.702
813,0.095
814,0.741
815,0.702
816,0.737
817,0.01
818,0.543
819,0.692
820,0.463
821,0.097
822,0.628
823,0.584
824,0.626
825,0.733
826,0.694
827,0.233
828,0.561
829,0.368
830,0.575
831,0.673
832,0.243
833,0.4
834,0.728
835,0.633
836,0.606
837,0.693
838,0.724
839,0.397
840,0.237
841,0.452
842,0.651
843,0.619
844,0.101
845,0.547
846,0.447
847,0.525
848,0.625
849,0.355
850,0.662
851,0.613
852,0.709
853,0.156
854,0.507
855,0.336
856,0.723
857,0.076
858,0.049
859,0.596
860,0.447
861,0.11
862,0.369
863,0.56
864,0.75
865,0.221
866,0.527
867,0.444
868,0.674
869,0.334
870,0.325
871,0.705
872,0.445
873,0.624
874,0.725
875,0.546
876,0.689
877,0.373
878,0.615
879,0.635
880,0.642
881,0.576
882,0.599
883,0.485
884,0.106
885,0.504
886,0.449
887,0.751
888,0.708
889,0.676
890,0.728
891,0.714
892,0.019
893,0.142
894,0.736
895,0.099
896,0.397
897,0.712
898,0.699
899,0.134
900,0.682
901,0.741
902,0.54
903,0.573
904,0.634
905,0.538
906,0.74
907,0.667
908,0.723
909,0.452
910,0.3
911,0.558
912,0.225
913,0.323
914,0.496
915,0.352
916,0.585
917,0.59
918,0.649
919,0.294
920,0.633
921,0.566
922,0.009
923,0.706
924,0.705
925,0.372
926,0.276
927,0.686
928,0.733
929,0.285
930,0.562
931,0.592
932,0.726
933,0.187
934,0.534
935,0.633
936,0.148
937,0.377
938,0.754
939,0.317
940,0.16
941,0.757
942,0.551
943,0.647
944,0.096
945,0.38
946,0.134
947,0.163
948,0.581
949,0.592
950,0.072
951,0.723
952,0.534
953,0.722
954,0.606
955,0.605
956,0.626
957,0.684
958,0.127
959,0.635
960,0.769
961,0.468
962,0.312
963,0.731
964,0.74
965,0.28
966,0.71
967,0.704
968,0.406
969,0.675
970,0.486
971,0.735
972,0.549
973,0.094
974,0.239
975,0.26
976,0.329
977,0.723
978,0.258
979,0.1945
980,0.533
981,0.419
982,0.531
983,0.636
984,0.458
985,0.716
986,0.34
987,0.5
988,0.532
989,0.758
990,0.622
991,0.436
992,0.699
993,0.623
994,0.5
995,0.427
996,0.289
997,0.696
998,0.517
999,0.749
