,dispersion-pval
354,0.002
355,0.005
356,0.011
357,0.001
358,0.001
359,0.001
360,0.004
361,0.015
362,0.004
363,0.005
364,0.004
365,0.003
366,0.001
367,0.002
368,0.006
369,0.001
370,0.004
371,0.001
372,0.001
373,0.001
374,0.002
375,0.007
376,0.001
377,0.004
378,0.001
379,0.001
380,0.01
381,0.001
382,0.003
383,0.007
384,0.001
385,0.001
386,0.001
387,0.002
388,0.004
389,0.004
390,0.003
391,0.001
392,0.001
393,0.001
394,0.001
395,0.017
396,0.001
397,0.006
398,0.002
399,0.007
400,0.002
401,0.01
402,0.002
403,0.001
404,0.001
405,0.001
406,0.001
407,0.021
408,0.01
409,0.001
410,0.006
411,0.005
412,0.001
413,0.003
414,0.002
415,0.001
416,0.001
417,0.001
418,0.004
419,0.001
420,0.002
421,0.004
422,0.008
423,0.003
424,0.007
425,0.001
426,0.002
427,0.004
428,0.003
429,0.004
430,0.001
431,0.001
432,0.002
433,0.019
434,0.002
435,0.001
436,0.001
437,0.001
438,0.001
439,0.007
440,0.003
441,0.009
442,0.001
443,0.001
444,0.001
445,0.001
446,0.004
447,0.002
448,0.001
449,0.001
450,0.001
451,0.001
452,0.005
453,0.004
454,0.023
455,0.011
456,0.026
457,0.002
458,0.002
459,0.003
460,0.001
461,0.003
462,0.012
463,0.001
464,0.001
465,0.003
466,0.001
467,0.004
468,0.003
469,0.001
470,0.002
471,0.042
472,0.002
473,0.003
474,0.001
475,0.001
476,0.001
477,0.005
478,0.001
479,0.005
480,0.001
481,0.003
482,0.001
483,0.004
484,0.004
485,0.001
486,0.001
487,0.001
488,0.001
489,0.001
490,0.001
491,0.001
492,0.003
493,0.003
494,0.002
495,0.018
496,0.002
497,0.001
498,0.001
499,0.007
500,0.001
501,0.002
502,0.003
503,0.008
504,0.002
505,0.001
506,0.004
507,0.001
508,0.001
509,0.003
510,0.003
511,0.001
512,0.008
513,0.001
514,0.001
515,0.001
516,0.004
517,0.002
518,0.001
519,0.003
520,0.002
521,0.007
522,0.001
523,0.005
524,0.002
525,0.001
526,0.001
527,0.001
528,0.001
529,0.011
530,0.012
531,0.001
532,0.002
533,0.001
534,0.002
535,0.001
536,0.001
537,0.001
538,0.013
539,0.002
540,0.002
541,0.012
542,0.003
543,0.002
544,0.001
545,0.002
546,0.004
547,0.001
548,0.003
549,0.001
550,0.006
551,0.001
552,0.001
553,0.001
554,0.001
555,0.001
556,0.01
557,0.024
558,0.001
559,0.005
560,0.001
561,0.015
562,0.003
563,0.001
564,0.013
565,0.001
566,0.001
567,0.003
568,0.002
569,0.001
570,0.001
571,0.01
572,0.001
573,0.003
574,0.001
575,0.028
576,0.002
577,0.001
578,0.007
579,0.018
580,0.021
581,0.004
582,0.001
583,0.001
584,0.005
585,0.003
586,0.001
587,0.001
588,0.002
589,0.001
590,0.001
591,0.001
592,0.001
593,0.001
594,0.002
595,0.005
596,0.001
597,0.001
598,0.001
599,0.001
600,0.001
601,0.002
602,0.023
603,0.01
604,0.002
605,0.012
606,0.008
607,0.003
608,0.002
609,0.002
610,0.035
611,0.002
612,0.001
613,0.002
614,0.006
615,0.007
616,0.135
617,0.001
618,0.001
619,0.005
620,0.001
621,0.003
622,0.002
623,0.001
624,0.001
625,0.001
626,0.001
627,0.009
628,0.002
629,0.002
630,0.001
631,0.001
632,0.001
633,0.001
634,0.001
635,0.022
636,0.001
637,0.002
638,0.001
639,0.001
640,0.002
641,0.002
642,0.001
643,0.001
644,0.001
645,0.005
646,0.007
647,0.001
648,0.001
649,0.001
650,0.002
651,0.001
652,0.002
653,0.003
654,0.001
655,0.002
656,0.004
657,0.009
658,0.001
659,0.001
660,0.001
661,0.001
662,0.001
663,0.003
664,0.001
665,0.001
666,0.001
667,0.015
668,0.001
669,0.001
670,0.001
671,0.002
672,0.001
673,0.002
674,0.002
675,0.001
676,0.001
677,0.002
678,0.001
679,0.001
680,0.001
681,0.005
682,0.004
683,0.013
684,0.001
685,0.002
686,0.001
687,0.001
688,0.01
689,0.001
690,0.002
691,0.002
692,0.004
693,0.002
694,0.001
695,0.001
696,0.001
697,0.001
698,0.001
699,0.004
700,0.001
701,0.004
702,0.003
703,0.001
704,0.001
705,0.001
706,0.012
707,0.01
708,0.008
709,0.001
710,0.002
711,0.002
712,0.001
713,0.002
714,0.015
715,0.001
716,0.001
717,0.001
718,0.003
719,0.002
720,0.001
721,0.001
722,0.001
723,0.001
724,0.075
725,0.001
726,0.001
727,0.001
728,0.001
729,0.001
730,0.001
731,0.004
732,0.004
733,0.008
734,0.003
735,0.001
736,0.01
737,0.004
738,0.001
739,0.003
740,0.001
741,0.001
742,0.001
743,0.002
744,0.001
745,0.02
746,0.001
747,0.003
748,0.021
749,0.001
750,0.001
751,0.001
752,0.001
753,0.001
754,0.016
755,0.001
756,0.037
757,0.006
758,0.004
759,0.002
760,0.009
761,0.01
762,0.002
763,0.006
764,0.002
765,0.001
766,0.008
767,0.003
768,0.001
769,0.001
770,0.001
771,0.003
772,0.001
773,0.001
774,0.001
775,0.001
776,0.001
777,0.001
778,0.003
779,0.001
780,0.001
781,0.002
782,0.001
783,0.002
784,0.002
785,0.002
786,0.004
787,0.001
788,0.005
789,0.001
790,0.001
791,0.001
792,0.007
793,0.017
794,0.001
795,0.001
796,0.002
797,0.001
798,0.007
799,0.017
800,0.001
801,0.001
802,0.001
803,0.001
804,0.001
805,0.005
806,0.006
807,0.001
808,0.024
809,0.041
810,0.001
811,0.004
812,0.001
813,0.001
814,0.001
815,0.001
816,0.001
817,0.001
818,0.001
819,0.003
820,0.001
821,0.001
822,0.003
823,0.011
824,0.013
825,0.001
826,0.003
827,0.001
828,0.027
829,0.078
830,0.001
831,0.015
832,0.001
833,0.001
834,0.023
835,0.01
836,0.001
837,0.004
838,0.005
839,0.001
840,0.001
841,0.001
842,0.001
843,0.001
844,0.001
845,0.006
846,0.005
847,0.001
848,0.007
849,0.002
850,0.001
851,0.001
852,0.002
853,0.001
854,0.016
855,0.001
856,0.001
857,0.001
858,0.002
859,0.005
860,0.001
861,0.002
862,0.005
863,0.003
864,0.001
865,0.001
866,0.003
867,0.002
868,0.002
869,0.004
870,0.001
871,0.001
872,0.002
873,0.002
874,0.008
875,0.001
876,0.003
877,0.001
878,0.001
879,0.002
880,0.003
881,0.003
882,0.001
883,0.001
884,0.001
885,0.001
886,0.001
887,0.003
888,0.001
889,0.001
890,0.001
891,0.001
892,0.001
893,0.001
894,0.001
895,0.001
896,0.001
897,0.001
898,0.002
899,0.001
900,0.001
901,0.009
902,0.001
903,0.008
904,0.002
905,0.001
906,0.001
907,0.008
908,0.002
909,0.002
910,0.003
911,0.005
912,0.001
913,0.047
914,0.001
915,0.001
916,0.001
917,0.006
918,0.004
919,0.009
920,0.001
921,0.001
922,0.001
923,0.002
924,0.003
925,0.001
926,0.002
927,0.002
928,0.004
929,0.002
930,0.001
931,0.004
932,0.002
933,0.129
934,0.001
935,0.003
936,0.001
937,0.002
938,0.009
939,0.002
940,0.01
941,0.015
942,0.001
943,0.002
944,0.003
945,0.002
946,0.001
947,0.001
948,0.026
949,0.002
950,0.002
951,0.002
952,0.001
953,0.001
954,0.001
955,0.001
956,0.001
957,0.001
958,0.001
959,0.001
960,0.001
961,0.001
962,0.003
963,0.009
964,0.004
965,0.001
966,0.001
967,0.001
968,0.001
969,0.001
970,0.001
971,0.001
972,0.001
973,0.001
974,0.005
975,0.001
976,0.015
977,0.004
978,0.001
979,0.001
980,0.001
981,0.001
982,0.001
983,0.008
984,0.013
985,0.001
986,0.001
987,0.001
988,0.003
989,0.001
990,0.001
991,0.012
992,0.001
993,0.013
994,0.001
995,0.007
996,0.004
997,0.002
998,0.003
999,0.003
