,dispersion-pval
373,0.504
374,0.14
375,0.364
376,0.106
377,0.11
378,0.665
379,0.572
380,0.501
381,0.055
382,0.365
383,0.61
384,0.012
385,0.704
386,0.403
387,0.628
388,0.535
389,0.009
390,0.53
391,0.107
392,0.716
393,0.671
394,0.382
395,0.646
396,0.035
397,0.282
398,0.29
399,0.733
400,0.153
401,0.573
402,0.011
403,0.185
404,0.259
405,0.222
406,0.193
407,0.283
408,0.619
409,0.33
410,0.218
411,0.264
412,0.13
413,0.084
414,0.287
415,0.114
416,0.087
417,0.5585
418,0.627
419,0.682
420,0.263
421,0.2425
422,0.38
423,0.215
424,0.266
425,0.673
426,0.701
427,0.138
428,0.585
429,0.034
430,0.342
431,0.503
432,0.625
433,0.355
434,0.097
435,0.582
436,0.016
437,0.641
438,0.036
439,0.105
440,0.338
441,0.298
442,0.351
443,0.018
444,0.031
445,0.699
446,0.003
447,0.233
448,0.302
449,0.147
450,0.007
451,0.008
452,0.085
453,0.474
454,0.715
455,0.38
456,0.059
457,0.595
458,0.397
459,0.563
460,0.711
461,0.029
462,0.735
463,0.538
464,0.68
465,0.231
466,0.144
467,0.096
468,0.546
469,0.285
470,0.277
471,0.516
472,0.038
473,0.182
474,0.065
475,0.055
476,0.006
477,0.747
478,0.216
479,0.667
480,0.285
481,0.328
482,0.153
483,0.187
484,0.32
485,0.168
486,0.346
487,0.691
488,0.255
489,0.69
490,0.094
491,0.725
492,0.176
493,0.033
494,0.129
495,0.069
496,0.07
497,0.384
498,0.226
499,0.734
500,0.494
501,0.316
502,0.054
503,0.555
504,0.669
505,0.11
506,0.52
507,0.096
508,0.461
509,0.274
510,0.308
511,0.108
512,0.376
513,0.18
514,0.023
515,0.023
516,0.271
517,0.6
518,0.735
519,0.013
520,0.05
521,0.715
522,0.045
523,0.047
524,0.187
525,0.314
526,0.05
527,0.24
528,0.697
529,0.073
530,0.643
531,0.08
532,0.261
533,0.487
534,0.357
535,0.084
536,0.052
537,0.042
538,0.416
539,0.551
540,0.166
541,0.537
542,0.616
543,0.71
544,0.355
545,0.395
546,0.494
547,0.403
548,0.005
549,0.665
550,0.469
551,0.514
552,0.006
553,0.183
554,0.344
555,0.026
556,0.038
557,0.209
558,0.304
559,0.381
560,0.094
561,0.372
562,0.552
563,0.263
564,0.004
565,0.135
566,0.356
567,0.326
568,0.091
569,0.477
570,0.218
571,0.687
572,0.568
573,0.7
574,0.595
575,0.465
576,0.54
577,0.663
578,0.078
579,0.518
580,0.19
581,0.405
582,0.498
583,0.294
584,0.008
585,0.138
586,0.035
587,0.693
588,0.355
589,0.491
590,0.357
591,0.379
592,0.445
593,0.042
594,0.041
595,0.06
596,0.737
597,0.042
598,0.141
599,0.362
600,0.215
601,0.667
602,0.322
603,0.127
604,0.554
605,0.692
606,0.562
607,0.695
608,0.64
609,0.451
610,0.133
611,0.056
612,0.126
613,0.741
614,0.708
615,0.629
616,0.637
617,0.101
618,0.728
619,0.071
620,0.689
621,0.112
622,0.69
623,0.313
624,0.557
625,0.342
626,0.06
627,0.066
628,0.638
629,0.185
630,0.262
631,0.241
632,0.72
633,0.177
634,0.053
635,0.427
636,0.565
637,0.023
638,0.084
639,0.698
640,0.142
641,0.086
642,0.558
643,0.145
644,0.27
645,0.661
646,0.091
647,0.245
648,0.252
649,0.711
650,0.093
651,0.266
652,0.243
653,0.467
654,0.694
655,0.409
656,0.675
657,0.685
658,0.061
659,0.734
660,0.252
661,0.196
662,0.194
663,0.392
664,0.684
665,0.121
666,0.025
667,0.705
668,0.682
669,0.131
670,0.163
671,0.304
672,0.1865
673,0.347
674,0.418
675,0.019
676,0.195
677,0.102
678,0.59
679,0.461
680,0.255
681,0.008
682,0.558
683,0.036
684,0.609
685,0.518
686,0.135
687,0.042
688,0.057
689,0.191
690,0.495
691,0.007
692,0.724
693,0.7425
694,0.046
695,0.282
696,0.492
697,0.574
698,0.231
699,0.314
700,0.567
701,0.375
702,0.118
703,0.073
704,0.196
705,0.288
706,0.566
707,0.037
708,0.44
709,0.232
710,0.315
711,0.174
712,0.257
713,0.16
714,0.585
715,0.657
716,0.482
717,0.456
718,0.544
719,0.703
720,0.204
721,0.702
722,0.101
723,0.222
724,0.068
725,0.004
726,0.119
727,0.686
728,0.353
729,0.351
730,0.086
731,0.094
732,0.292
733,0.548
734,0.697
735,0.486
736,0.684
737,0.743
738,0.23
739,0.065
740,0.052
741,0.442
742,0.544
743,0.704
744,0.435
745,0.374
746,0.334
747,0.07
748,0.478
749,0.212
750,0.118
751,0.733
752,0.017
753,0.475
754,0.039
755,0.377
756,0.685
757,0.029
758,0.224
759,0.065
760,0.11
761,0.371
762,0.443
763,0.506
764,0.094
765,0.129
766,0.14
767,0.211
768,0.274
769,0.071
770,0.189
771,0.046
772,0.021
773,0.016
774,0.117
775,0.266
776,0.231
777,0.683
778,0.185
779,0.101
780,0.268
781,0.366
782,0.046
783,0.244
784,0.05
785,0.46
786,0.047
787,0.017
788,0.64
789,0.063
790,0.472
791,0.294
792,0.19
793,0.432
794,0.278
795,0.293
796,0.448
797,0.209
798,0.57
799,0.014
800,0.149
801,0.006
802,0.013
803,0.065
804,0.026
805,0.155
806,0.18
807,0.54
808,0.072
809,0.133
810,0.701
811,0.308
812,0.194
813,0.215
814,0.152
815,0.726
816,0.555
817,0.351
818,0.153
819,0.009
820,0.654
821,0.036
822,0.354
823,0.119
824,0.738
825,0.038
826,0.591
827,0.631
828,0.4
829,0.408
830,0.128
831,0.045
832,0.683
833,0.136
834,0.024
835,0.022
836,0.142
837,0.63
838,0.016
839,0.696
840,0.391
841,0.179
842,0.137
843,0.684
844,0.126
845,0.103
846,0.23
847,0.54
848,0.092
849,0.029
850,0.324
851,0.182
852,0.702
853,0.447
854,0.691
855,0.306
856,0.481
857,0.404
858,0.551
859,0.714
860,0.084
861,0.69
862,0.115
863,0.457
864,0.498
865,0.031
866,0.396
867,0.664
868,0.719
869,0.62
870,0.019
871,0.488
872,0.542
873,0.128
874,0.003
875,0.028
876,0.509
877,0.748
878,0.137
879,0.436
880,0.619
881,0.324
882,0.504
883,0.067
884,0.004
885,0.117
886,0.017
887,0.602
888,0.155
889,0.596
890,0.087
891,0.216
892,0.229
893,0.442
894,0.217
895,0.366
896,0.56
897,0.121
898,0.699
899,0.053
900,0.073
901,0.035
902,0.346
903,0.502
904,0.076
905,0.155
906,0.419
907,0.001
908,0.322
909,0.2
910,0.566
911,0.556
912,0.325
913,0.701
914,0.045
915,0.603
916,0.154
917,0.279
918,0.035
919,0.699
920,0.052
921,0.257
922,0.145
923,0.496
924,0.253
925,0.008
926,0.038
927,0.034
928,0.002
929,0.227
930,0.248
931,0.731
932,0.103
933,0.608
934,0.619
935,0.047
936,0.3
937,0.366
938,0.163
939,0.708
940,0.567
941,0.135
942,0.009
943,0.023
944,0.421
945,0.002
946,0.546
947,0.052
948,0.246
949,0.663
950,0.135
951,0.002
952,0.167
953,0.335
954,0.334
955,0.124
956,0.455
957,0.681
958,0.183
959,0.266
960,0.264
961,0.545
962,0.18
963,0.265
964,0.163
965,0.011
966,0.069
967,0.268
968,0.158
969,0.405
970,0.454
971,0.631
972,0.597
973,0.395
974,0.689
975,0.33
976,0.578
977,0.176
978,0.098
979,0.094
980,0.019
981,0.015
982,0.712
983,0.578
984,0.5645
985,0.069
986,0.267
987,0.7
988,0.633
989,0.31
990,0.11
991,0.094
992,0.277
993,0.699
994,0.088
995,0.084
996,0.361
997,0.23
998,0.168
999,0.431
