,dispersion-pval
283,0.628
284,0.643
285,0.1015
286,0.325
287,0.33
288,0.142
289,0.374
290,0.686
291,0.063
292,0.541
293,0.715
294,0.568
295,0.637
296,0.67
297,0.643
298,0.674
299,0.409
300,0.287
301,0.723
302,0.701
303,0.561
304,0.405
305,0.533
306,0.228
307,0.407
308,0.684
309,0.703
310,0.085
311,0.198
312,0.67
313,0.175
314,0.707
315,0.623
316,0.675
317,0.68
318,0.674
319,0.684
320,0.272
321,0.717
322,0.583
323,0.678
324,0.71
325,0.038
326,0.714
327,0.312
328,0.666
329,0.516
330,0.587
331,0.708
332,0.505
333,0.581
334,0.653
335,0.135
336,0.056
337,0.378
338,0.2
339,0.342
340,0.144
341,0.309
342,0.686
343,0.177
344,0.333
345,0.576
346,0.644
347,0.673
348,0.607
349,0.526
350,0.487
351,0.537
352,0.294
353,0.664
354,0.507
355,0.731
356,0.677
357,0.191
358,0.678
359,0.691
360,0.672
361,0.356
362,0.306
363,0.29
364,0.6
365,0.716
366,0.709
367,0.556
368,0.698
369,0.551
370,0.694
371,0.13
372,0.708
373,0.698
374,0.698
375,0.661
376,0.416
377,0.147
378,0.7
379,0.686
380,0.351
381,0.686
382,0.263
383,0.488
384,0.48
385,0.322
386,0.64
387,0.529
388,0.401
389,0.729
390,0.5885
391,0.695
392,0.468
393,0.49
394,0.633
395,0.523
396,0.682
397,0.471
398,0.656
399,0.423
400,0.676
401,0.346
402,0.193
403,0.704
404,0.484
405,0.661
406,0.303
407,0.667
408,0.65
409,0.56
410,0.678
411,0.33
412,0.612
413,0.374
414,0.505
415,0.621
416,0.673
417,0.69
418,0.519
419,0.664
420,0.655
421,0.365
422,0.73
423,0.613
424,0.638
425,0.403
426,0.648
427,0.511
428,0.192
429,0.417
430,0.319
431,0.625
432,0.161
433,0.681
434,0.218
435,0.672
436,0.616
437,0.676
438,0.643
439,0.683
440,0.046
441,0.708
442,0.562
443,0.513
444,0.613
445,0.536
446,0.319
447,0.435
448,0.595
449,0.612
450,0.678
451,0.637
452,0.687
453,0.629
454,0.211
455,0.623
456,0.666
457,0.48
458,0.638
459,0.433
460,0.448
461,0.272
462,0.689
463,0.576
464,0.542
465,0.461
466,0.484
467,0.464
468,0.686
469,0.526
470,0.271
471,0.589
472,0.685
473,0.623
474,0.312
475,0.542
476,0.403
477,0.155
478,0.408
479,0.698
480,0.678
481,0.499
482,0.516
483,0.259
484,0.121
485,0.694
486,0.51
487,0.319
488,0.619
489,0.641
490,0.186
491,0.643
492,0.441
493,0.544
494,0.558
495,0.14
496,0.273
497,0.295
498,0.694
499,0.089
500,0.509
501,0.693
502,0.669
503,0.486
504,0.429
505,0.561
506,0.098
507,0.141
508,0.671
509,0.572
510,0.671
511,0.64
512,0.396
513,0.326
514,0.546
515,0.382
516,0.686
517,0.523
518,0.537
519,0.321
520,0.656
521,0.586
522,0.366
523,0.426
524,0.679
525,0.298
526,0.674
527,0.681
528,0.418
529,0.695
530,0.644
531,0.525
532,0.18
533,0.666
534,0.575
535,0.077
536,0.394
537,0.48
538,0.468
539,0.332
540,0.577
541,0.645
542,0.559
543,0.518
544,0.668
545,0.663
546,0.178
547,0.396
548,0.697
549,0.479
550,0.476
551,0.703
552,0.672
553,0.124
554,0.682
555,0.693
556,0.683
557,0.613
558,0.139
559,0.061
560,0.23
561,0.685
562,0.412
563,0.566
564,0.173
565,0.601
566,0.179
567,0.586
568,0.688
569,0.518
570,0.634
571,0.709
572,0.618
573,0.521
574,0.451
575,0.688
576,0.653
577,0.273
578,0.65
579,0.221
580,0.433
581,0.538
582,0.431
583,0.675
584,0.582
585,0.599
586,0.593
587,0.456
588,0.301
589,0.606
590,0.639
591,0.334
592,0.148
593,0.419
594,0.489
595,0.444
596,0.167
597,0.475
598,0.648
599,0.626
600,0.177
601,0.657
602,0.605
603,0.219
604,0.618
605,0.48
606,0.159
607,0.587
608,0.1
609,0.677
610,0.698
611,0.43
612,0.672
613,0.498
614,0.54
615,0.609
616,0.702
617,0.684
618,0.704
619,0.172
620,0.599
621,0.426
622,0.559
623,0.585
624,0.558
625,0.126
626,0.573
627,0.637
628,0.626
629,0.15
630,0.672
631,0.265
632,0.539
633,0.653
634,0.559
635,0.65
636,0.674
637,0.325
638,0.605
639,0.354
640,0.546
641,0.319
642,0.023
643,0.692
644,0.627
645,0.636
646,0.685
647,0.544
648,0.717
649,0.5
650,0.567
651,0.696
652,0.683
653,0.63
654,0.609
655,0.493
656,0.644
657,0.52
658,0.056
659,0.682
660,0.709
661,0.307
662,0.655
663,0.648
664,0.614
665,0.498
666,0.685
667,0.69
668,0.601
669,0.6
670,0.575
671,0.669
672,0.703
673,0.516
674,0.4
675,0.522
676,0.644
677,0.703
678,0.56
679,0.562
680,0.673
681,0.339
682,0.383
683,0.629
684,0.227
685,0.154
686,0.263
687,0.549
688,0.132
689,0.705
690,0.433
691,0.674
692,0.455
693,0.072
694,0.628
695,0.573
696,0.494
697,0.367
698,0.678
699,0.154
700,0.606
701,0.555
702,0.691
703,0.681
704,0.653
705,0.707
706,0.655
707,0.695
708,0.657
709,0.628
710,0.327
711,0.663
712,0.599
713,0.533
714,0.609
715,0.5
716,0.591
717,0.684
718,0.378
719,0.318
720,0.08
721,0.701
722,0.585
723,0.067
724,0.121
725,0.335
726,0.662
727,0.666
728,0.395
729,0.695
730,0.608
731,0.627
732,0.564
733,0.594
734,0.428
735,0.487
736,0.58
737,0.607
738,0.616
739,0.597
740,0.622
741,0.615
742,0.565
743,0.699
744,0.659
745,0.661
746,0.423
747,0.245
748,0.183
749,0.621
750,0.643
751,0.333
752,0.595
753,0.677
754,0.619
755,0.522
756,0.642
757,0.529
758,0.69
759,0.239
760,0.578
761,0.491
762,0.686
763,0.708
764,0.255
765,0.517
766,0.254
767,0.723
768,0.524
769,0.683
770,0.643
771,0.581
772,0.703
773,0.646
774,0.314
775,0.574
776,0.683
777,0.172
778,0.515
779,0.61
780,0.636
781,0.547
782,0.691
783,0.633
784,0.404
785,0.68
786,0.701
787,0.596
788,0.661
789,0.642
790,0.415
791,0.46
792,0.34
793,0.66
794,0.692
795,0.118
796,0.281
797,0.159
798,0.674
799,0.712
800,0.394
801,0.687
802,0.659
803,0.592
804,0.293
805,0.6435
806,0.5
807,0.681
808,0.631
809,0.691
810,0.521
811,0.469
812,0.665
813,0.665
814,0.214
815,0.666
816,0.54
817,0.634
818,0.1325
819,0.682
820,0.584
821,0.571
822,0.624
823,0.456
824,0.672
825,0.602
826,0.46
827,0.219
828,0.14
829,0.543
830,0.322
831,0.099
832,0.413
833,0.491
834,0.465
835,0.016
836,0.134
837,0.32
838,0.275
839,0.566
840,0.127
841,0.354
842,0.466
843,0.695
844,0.246
845,0.218
846,0.692
847,0.527
848,0.43
849,0.226
850,0.202
851,0.642
852,0.162
853,0.574
854,0.32
855,0.596
856,0.677
857,0.418
858,0.502
859,0.728
860,0.477
861,0.457
862,0.48
863,0.64
864,0.64
865,0.552
866,0.238
867,0.438
868,0.504
869,0.612
870,0.571
871,0.689
872,0.684
873,0.291
874,0.124
875,0.673
876,0.724
877,0.493
878,0.675
879,0.165
880,0.641
881,0.275
882,0.578
883,0.704
884,0.508
885,0.124
886,0.477
887,0.587
888,0.577
889,0.646
890,0.665
891,0.669
892,0.476
893,0.161
894,0.127
895,0.258
896,0.684
897,0.66
898,0.654
899,0.445
900,0.1235
901,0.598
902,0.36
903,0.711
904,0.206
905,0.613
906,0.662
907,0.678
908,0.628
909,0.558
910,0.357
911,0.606
912,0.222
913,0.687
914,0.682
915,0.172
916,0.656
917,0.344
918,0.207
919,0.11
920,0.691
921,0.147
922,0.735
923,0.626
924,0.303
925,0.535
926,0.666
927,0.513
928,0.63
929,0.011
930,0.686
931,0.561
932,0.661
933,0.629
934,0.683
935,0.336
936,0.359
937,0.589
938,0.688
939,0.637
940,0.639
941,0.416
942,0.557
943,0.633
944,0.643
945,0.712
946,0.685
947,0.688
948,0.152
949,0.666
950,0.553
951,0.633
952,0.647
953,0.402
954,0.72
955,0.618
956,0.445
957,0.328
958,0.568
959,0.449
960,0.651
961,0.249
962,0.094
963,0.562
964,0.702
965,0.496
966,0.683
967,0.357
968,0.344
969,0.338
970,0.27
971,0.685
972,0.182
973,0.545
974,0.638
975,0.499
976,0.679
977,0.561
978,0.042
979,0.5
980,0.7
981,0.589
982,0.674
983,0.644
984,0.349
985,0.658
986,0.648
987,0.673
988,0.693
989,0.424
990,0.296
991,0.704
992,0.66
993,0.689
994,0.485
995,0.663
996,0.675
997,0.646
998,0.621
999,0.501
