,dispersion-pval
397,0.515
398,0.735
399,0.634
400,0.393
401,0.462
402,0.589
403,0.563
404,0.528
405,0.53
406,0.644
407,0.596
408,0.724
409,0.613
410,0.07
411,0.469
412,0.217
413,0.3795
414,0.107
415,0.611
416,0.21
417,0.227
418,0.369
419,0.682
420,0.587
421,0.642
422,0.405
423,0.664
424,0.651
425,0.107
426,0.679
427,0.103
428,0.467
429,0.676
430,0.014
431,0.043
432,0.494
433,0.144
434,0.342
435,0.292
436,0.703
437,0.55
438,0.612
439,0.553
440,0.351
441,0.675
442,0.61
443,0.659
444,0.248
445,0.664
446,0.591
447,0.701
448,0.269
449,0.47
450,0.352
451,0.674
452,0.065
453,0.473
454,0.499
455,0.62
456,0.681
457,0.368
458,0.086
459,0.409
460,0.491
461,0.416
462,0.274
463,0.086
464,0.4005
465,0.718
466,0.717
467,0.552
468,0.587
469,0.7
470,0.39
471,0.645
472,0.062
473,0.583
474,0.694
475,0.699
476,0.275
477,0.694
478,0.678
479,0.111
480,0.648
481,0.652
482,0.63
483,0.65
484,0.596
485,0.532
486,0.238
487,0.46
488,0.524
489,0.2
490,0.588
491,0.644
492,0.687
493,0.667
494,0.328
495,0.685
496,0.488
497,0.656
498,0.553
499,0.574
500,0.567
501,0.454
502,0.682
503,0.348
504,0.6
505,0.378
506,0.576
507,0.531
508,0.672
509,0.532
510,0.569
511,0.447
512,0.682
513,0.681
514,0.228
515,0.236
516,0.296
517,0.467
518,0.666
519,0.535
520,0.199
521,0.651
522,0.722
523,0.682
524,0.236
525,0.448
526,0.511
527,0.241
528,0.506
529,0.708
530,0.519
531,0.705
532,0.342
533,0.531
534,0.173
535,0.578
536,0.683
537,0.133
538,0.669
539,0.674
540,0.533
541,0.653
542,0.467
543,0.434
544,0.645
545,0.622
546,0.116
547,0.704
548,0.542
549,0.67
550,0.284
551,0.341
552,0.512
553,0.581
554,0.701
555,0.63
556,0.338
557,0.652
558,0.105
559,0.668
560,0.458
561,0.644
562,0.55
563,0.599
564,0.588
565,0.492
566,0.555
567,0.215
568,0.347
569,0.153
570,0.378
571,0.624
572,0.389
573,0.655
574,0.653
575,0.666
576,0.628
577,0.655
578,0.298
579,0.496
580,0.496
581,0.324
582,0.663
583,0.083
584,0.679
585,0.685
586,0.689
587,0.54
588,0.214
589,0.596
590,0.503
591,0.647
592,0.392
593,0.654
594,0.496
595,0.5315
596,0.688
597,0.611
598,0.59
599,0.159
600,0.703
601,0.441
602,0.357
603,0.687
604,0.594
605,0.62
606,0.687
607,0.124
608,0.332
609,0.457
610,0.584
611,0.498
612,0.673
613,0.137
614,0.718
615,0.661
616,0.632
617,0.314
618,0.691
619,0.43
620,0.477
621,0.695
622,0.581
623,0.436
624,0.662
625,0.675
626,0.636
627,0.608
628,0.679
629,0.702
630,0.626
631,0.348
632,0.179
633,0.701
634,0.685
635,0.358
636,0.649
637,0.559
638,0.368
639,0.694
640,0.305
641,0.627
642,0.717
643,0.668
644,0.235
645,0.653
646,0.322
647,0.659
648,0.249
649,0.542
650,0.591
651,0.367
652,0.653
653,0.638
654,0.345
655,0.474
656,0.702
657,0.147
658,0.713
659,0.435
660,0.128
661,0.395
662,0.694
663,0.461
664,0.462
665,0.636
666,0.667
667,0.396
668,0.434
669,0.478
670,0.309
671,0.667
672,0.462
673,0.394
674,0.735
675,0.569
676,0.333
677,0.353
678,0.659
679,0.515
680,0.234
681,0.498
682,0.06
683,0.552
684,0.641
685,0.458
686,0.501
687,0.355
688,0.678
689,0.555
690,0.295
691,0.72
692,0.511
693,0.496
694,0.633
695,0.228
696,0.661
697,0.554
698,0.342
699,0.525
700,0.192
701,0.518
702,0.676
703,0.617
704,0.669
705,0.469
706,0.438
707,0.561
708,0.676
709,0.602
710,0.095
711,0.508
712,0.621
713,0.095
714,0.69
715,0.491
716,0.611
717,0.575
718,0.425
719,0.67
720,0.715
721,0.634
722,0.148
723,0.443
724,0.105
725,0.648
726,0.676
727,0.663
728,0.456
729,0.351
730,0.641
731,0.493
732,0.493
733,0.286
734,0.696
735,0.65
736,0.193
737,0.601
738,0.688
739,0.555
740,0.689
741,0.646
742,0.308
743,0.651
744,0.207
745,0.69
746,0.461
747,0.594
748,0.449
749,0.482
750,0.637
751,0.4075
752,0.616
753,0.654
754,0.293
755,0.589
756,0.616
757,0.677
758,0.658
759,0.692
760,0.537
761,0.631
762,0.016
763,0.583
764,0.715
765,0.649
766,0.691
767,0.553
768,0.682
769,0.26
770,0.381
771,0.269
772,0.632
773,0.687
774,0.684
775,0.546
776,0.706
777,0.035
778,0.546
779,0.572
780,0.556
781,0.651
782,0.482
783,0.529
784,0.683
785,0.488
786,0.474
787,0.463
788,0.608
789,0.172
790,0.487
791,0.114
792,0.6515
793,0.628
794,0.668
795,0.154
796,0.023
797,0.389
798,0.697
799,0.446
800,0.507
801,0.705
802,0.706
803,0.58
804,0.55
805,0.129
806,0.668
807,0.682
808,0.249
809,0.424
810,0.355
811,0.695
812,0.615
813,0.532
814,0.391
815,0.63
816,0.221
817,0.404
818,0.401
819,0.404
820,0.623
821,0.529
822,0.667
823,0.674
824,0.069
825,0.708
826,0.42
827,0.682
828,0.685
829,0.366
830,0.064
831,0.671
832,0.658
833,0.692
834,0.14
835,0.386
836,0.684
837,0.359
838,0.066
839,0.609
840,0.246
841,0.474
842,0.732
843,0.722
844,0.651
845,0.542
846,0.272
847,0.457
848,0.533
849,0.705
850,0.546
851,0.71
852,0.611
853,0.628
854,0.693
855,0.68
856,0.643
857,0.083
858,0.646
859,0.392
860,0.545
861,0.704
862,0.696
863,0.266
864,0.708
865,0.109
866,0.472
867,0.648
868,0.671
869,0.289
870,0.493
871,0.692
872,0.2915
873,0.362
874,0.659
875,0.53
876,0.563
877,0.657
878,0.207
879,0.682
880,0.622
881,0.697
882,0.512
883,0.379
884,0.166
885,0.629
886,0.672
887,0.39
888,0.703
889,0.487
890,0.648
891,0.314
892,0.641
893,0.33
894,0.681
895,0.693
896,0.248
897,0.649
898,0.716
899,0.376
900,0.294
901,0.353
902,0.574
903,0.647
904,0.499
905,0.381
906,0.626
907,0.568
908,0.673
909,0.296
910,0.714
911,0.474
912,0.6
913,0.336
914,0.671
915,0.253
916,0.048
917,0.668
918,0.474
919,0.55
920,0.171
921,0.672
922,0.129
923,0.669
924,0.679
925,0.3
926,0.696
927,0.693
928,0.26
929,0.404
930,0.488
931,0.64
932,0.665
933,0.034
934,0.692
935,0.637
936,0.593
937,0.447
938,0.61
939,0.292
940,0.652
941,0.476
942,0.65
943,0.672
944,0.62
945,0.716
946,0.684
947,0.609
948,0.263
949,0.308
950,0.408
951,0.689
952,0.268
953,0.598
954,0.116
955,0.543
956,0.679
957,0.616
958,0.383
959,0.247
960,0.673
961,0.665
962,0.431
963,0.474
964,0.17
965,0.063
966,0.558
967,0.265
968,0.293
969,0.303
970,0.663
971,0.635
972,0.073
973,0.638
974,0.285
975,0.406
976,0.437
977,0.713
978,0.408
979,0.472
980,0.684
981,0.613
982,0.698
983,0.649
984,0.344
985,0.12
986,0.65
987,0.704
988,0.684
989,0.475
990,0.694
991,0.577
992,0.498
993,0.621
994,0.591
995,0.53
996,0.662
997,0.653
998,0.694
999,0.11
