,dispersion-pval
713,0.349
714,0.131
715,0.62
716,0.64
717,0.174
718,0.569
719,0.658
720,0.692
721,0.586
722,0.549
723,0.556
724,0.051
725,0.64
726,0.549
727,0.486
728,0.536
729,0.604
730,0.645
731,0.14
732,0.685
733,0.417
734,0.607
735,0.054
736,0.283
737,0.683
738,0.598
739,0.414
740,0.6765
741,0.248
742,0.652
743,0.662
744,0.686
745,0.316
746,0.528
747,0.39
748,0.667
749,0.394
750,0.477
751,0.521
752,0.478
753,0.477
754,0.127
755,0.623
756,0.51
757,0.693
758,0.394
759,0.648
760,0.696
761,0.517
762,0.656
763,0.125
764,0.333
765,0.697
766,0.455
767,0.586
768,0.35
769,0.595
770,0.424
771,0.681
772,0.62
773,0.667
774,0.349
775,0.577
776,0.665
777,0.526
778,0.295
779,0.667
780,0.227
781,0.153
782,0.181
783,0.331
784,0.464
785,0.481
786,0.564
787,0.344
788,0.638
789,0.693
790,0.633
791,0.525
792,0.549
793,0.675
794,0.551
795,0.41
796,0.671
797,0.641
798,0.684
799,0.219
800,0.629
801,0.359
802,0.651
803,0.333
804,0.677
805,0.528
806,0.205
807,0.656
808,0.089
809,0.135
810,0.69
811,0.581
812,0.695
813,0.648
814,0.661
815,0.558
816,0.584
817,0.722
818,0.295
819,0.345
820,0.673
821,0.691
822,0.111
823,0.653
824,0.349
825,0.701
826,0.384
827,0.637
828,0.515
829,0.674
830,0.651
831,0.359
832,0.381
833,0.285
834,0.712
835,0.677
836,0.545
837,0.303
838,0.464
839,0.553
840,0.592
841,0.644
842,0.509
843,0.494
844,0.05
845,0.272
846,0.29
847,0.285
848,0.573
849,0.459
850,0.514
851,0.649
852,0.542
853,0.224
854,0.658
855,0.399
856,0.693
857,0.69
858,0.182
859,0.627
860,0.69
861,0.51
862,0.259
863,0.561
864,0.426
865,0.145
866,0.341
867,0.507
868,0.495
869,0.326
870,0.564
871,0.715
872,0.58
873,0.581
874,0.68
875,0.153
876,0.503
877,0.593
878,0.656
879,0.675
880,0.319
881,0.463
882,0.612
883,0.64
884,0.607
885,0.5965
886,0.632
887,0.358
888,0.661
889,0.537
890,0.669
891,0.635
892,0.656
893,0.637
894,0.604
895,0.397
896,0.64
897,0.62
898,0.496
899,0.681
900,0.155
901,0.505
902,0.541
903,0.488
904,0.16
905,0.265
906,0.429
907,0.408
908,0.538
909,0.34
910,0.593
911,0.662
912,0.666
913,0.636
914,0.225
915,0.008
916,0.156
917,0.458
918,0.643
919,0.455
920,0.622
921,0.578
922,0.221
923,0.663
924,0.6
925,0.13
926,0.694
927,0.637
928,0.282
929,0.628
930,0.56
931,0.632
932,0.502
933,0.651
934,0.1
935,0.43
936,0.364
937,0.642
938,0.462
939,0.637
940,0.523
941,0.482
942,0.555
943,0.259
944,0.61
945,0.282
946,0.528
947,0.505
948,0.223
949,0.461
950,0.274
951,0.53
952,0.127
953,0.322
954,0.433
955,0.026
956,0.211
957,0.678
958,0.642
959,0.663
960,0.598
961,0.197
962,0.183
963,0.176
964,0.2
965,0.637
966,0.651
967,0.281
968,0.655
969,0.557
970,0.638
971,0.286
972,0.562
973,0.481
974,0.579
975,0.612
976,0.665
977,0.45
978,0.667
979,0.643
980,0.476
981,0.208
982,0.496
983,0.665
984,0.434
985,0.22
986,0.664
987,0.59
988,0.499
989,0.608
990,0.384
991,0.542
992,0.272
993,0.628
994,0.457
995,0.648
996,0.682
997,0.091
998,0.691
999,0.571
