,dispersion-pval
200,0.02
201,0.216
202,0.474
203,0.183
204,0.067
205,0.08
206,0.208
207,0.051
208,0.06
209,0.209
210,0.076
211,0.669
212,0.477
213,0.179
214,0.216
215,0.013
216,0.002
217,0.212
218,0.15
219,0.086
220,0.058
221,0.1
222,0.336
223,0.061
224,0.006
225,0.091
226,0.179
227,0.032
228,0.132
229,0.152
230,0.034
231,0.033
232,0.167
233,0.027
234,0.342
235,0.059
236,0.298
237,0.08
238,0.076
239,0.05
240,0.069
241,0.258
242,0.152
243,0.096
244,0.018
245,0.122
246,0.231
247,0.564
248,0.445
249,0.087
250,0.177
251,0.165
252,0.024
253,0.052
254,0.02
255,0.288
256,0.158
257,0.046
258,0.14
259,0.056
260,0.04
261,0.095
262,0.156
263,0.064
264,0.163
265,0.001
266,0.059
267,0.374
268,0.082
269,0.047
270,0.013
271,0.088
272,0.105
273,0.233
274,0.003
275,0.543
276,0.399
277,0.045
278,0.023
279,0.616
280,0.26
281,0.007
282,0.012
283,0.015
284,0.071
285,0.063
286,0.463
287,0.033
288,0.115
289,0.14
290,0.033
291,0.01
292,0.518
293,0.005
294,0.112
295,0.0985
296,0.167
297,0.457
298,0.028
299,0.672
300,0.094
301,0.194
302,0.016
303,0.349
304,0.15
305,0.26
306,0.184
307,0.306
308,0.174
309,0.404
310,0.008
311,0.024
312,0.172
313,0.334
314,0.026
315,0.085
316,0.117
317,0.064
318,0.1
319,0.233
320,0.268
321,0.543
322,0.282
323,0.019
324,0.001
325,0.02
326,0.278
327,0.026
328,0.046
329,0.623
330,0.026
331,0.021
332,0.005
333,0.075
334,0.032
335,0.217
336,0.048
337,0.132
338,0.128
339,0.038
340,0.028
341,0.251
342,0.309
343,0.042
344,0.004
345,0.276
346,0.083
347,0.025
348,0.086
349,0.06
350,0.271
351,0.075
352,0.183
353,0.33
354,0.005
355,0.107
356,0.03
357,0.397
358,0.058
359,0.041
360,0.043
361,0.018
362,0.406
363,0.076
364,0.101
365,0.439
366,0.064
367,0.039
368,0.017
369,0.065
370,0.036
371,0.053
372,0.601
373,0.039
374,0.193
375,0.085
376,0.236
377,0.227
378,0.093
379,0.017
380,0.243
381,0.424
382,0.004
383,0.393
384,0.146
385,0.277
386,0.17
387,0.15
388,0.089
389,0.018
390,0.025
391,0.092
392,0.034
393,0.042
394,0.251
395,0.398
396,0.101
397,0.025
398,0.064
399,0.064
400,0.638
401,0.277
402,0.025
403,0.401
404,0.053
405,0.177
406,0.193
407,0.257
408,0.018
409,0.066
410,0.015
411,0.039
412,0.536
413,0.005
414,0.036
415,0.101
416,0.025
417,0.572
418,0.036
419,0.188
420,0.079
421,0.194
422,0.297
423,0.06
424,0.113
425,0.331
426,0.424
427,0.101
428,0.1
429,0.186
430,0.138
431,0.017
432,0.159
433,0.024
434,0.377
435,0.475
436,0.303
437,0.184
438,0.002
439,0.079
440,0.362
441,0.039
442,0.054
443,0.134
444,0.118
445,0.297
446,0.065
447,0.155
448,0.045
449,0.3
450,0.405
451,0.095
452,0.005
453,0.201
454,0.019
455,0.12
456,0.401
457,0.023
458,0.325
459,0.192
460,0.006
461,0.408
462,0.475
463,0.012
464,0.39
465,0.165
466,0.01
467,0.229
468,0.16
469,0.191
470,0.133
471,0.404
472,0.26
473,0.246
474,0.028
475,0.024
476,0.061
477,0.113
478,0.076
479,0.046
480,0.187
481,0.169
482,0.021
483,0.025
484,0.04
485,0.585
486,0.119
487,0.214
488,0.208
489,0.066
490,0.061
491,0.096
492,0.07
493,0.059
494,0.01
495,0.072
496,0.072
497,0.668
498,0.053
499,0.027
500,0.194
501,0.001
502,0.437
503,0.02
504,0.046
505,0.61
506,0.284
507,0.237
508,0.009
509,0.006
510,0.145
511,0.443
512,0.035
513,0.049
514,0.003
515,0.092
516,0.378
517,0.353
518,0.137
519,0.106
520,0.482
521,0.041
522,0.044
523,0.168
524,0.344
525,0.098
526,0.034
527,0.06
528,0.075
529,0.002
530,0.189
531,0.028
532,0.265
533,0.266
534,0.002
535,0.108
536,0.051
537,0.163
538,0.084
539,0.423
540,0.011
541,0.233
542,0.125
543,0.036
544,0.029
545,0.021
546,0.055
547,0.178
548,0.095
549,0.668
550,0.138
551,0.085
552,0.663
553,0.314
554,0.029
555,0.12
556,0.162
557,0.437
558,0.03
559,0.006
560,0.445
561,0.185
562,0.202
563,0.247
564,0.03
565,0.099
566,0.216
567,0.175
568,0.031
569,0.063
570,0.042
571,0.1
572,0.046
573,0.41
574,0.661
575,0.06
576,0.111
577,0.087
578,0.027
579,0.01
580,0.136
581,0.39
582,0.621
583,0.617
584,0.088
585,0.062
586,0.021
587,0.046
588,0.162
589,0.332
590,0.095
591,0.126
592,0.102
593,0.125
594,0.004
595,0.071
596,0.272
597,0.226
598,0.319
599,0.04
600,0.049
601,0.031
602,0.071
603,0.048
604,0.048
605,0.071
606,0.651
607,0.017
608,0.514
609,0.014
610,0.176
611,0.006
612,0.011
613,0.226
614,0.416
615,0.052
616,0.059
617,0.027
618,0.086
619,0.263
620,0.002
621,0.08
622,0.118
623,0.127
624,0.204
625,0.055
626,0.573
627,0.018
628,0.004
629,0.219
630,0.066
631,0.261
632,0.046
633,0.099
634,0.223
635,0.073
636,0.254
637,0.073
638,0.018
639,0.083
640,0.208
641,0.056
642,0.199
643,0.413
644,0.021
645,0.101
646,0.001
647,0.416
648,0.531
649,0.525
650,0.102
651,0.02
652,0.012
653,0.111
654,0.025
655,0.341
656,0.058
657,0.059
658,0.046
659,0.12
660,0.081
661,0.136
662,0.056
663,0.248
664,0.052
665,0.175
666,0.048
667,0.127
668,0.182
669,0.231
670,0.04
671,0.093
672,0.037
673,0.147
674,0.331
675,0.358
676,0.134
677,0.026
678,0.089
679,0.016
680,0.193
681,0.052
682,0.025
683,0.307
684,0.058
685,0.132
686,0.199
687,0.152
688,0.007
689,0.005
690,0.139
691,0.036
692,0.004
693,0.163
694,0.127
695,0.025
696,0.177
697,0.229
698,0.039
699,0.16
700,0.065
701,0.168
702,0.015
703,0.096
704,0.311
705,0.144
706,0.144
707,0.003
708,0.231
709,0.002
710,0.007
711,0.114
712,0.358
713,0.114
714,0.16
715,0.009
716,0.075
717,0.071
718,0.025
719,0.047
720,0.165
721,0.108
722,0.021
723,0.008
724,0.106
725,0.125
726,0.074
727,0.215
728,0.108
729,0.064
730,0.314
731,0.18
732,0.484
733,0.158
734,0.57
735,0.048
736,0.095
737,0.023
738,0.097
739,0.406
740,0.269
741,0.007
742,0.232
743,0.635
744,0.274
745,0.057
746,0.41
747,0.067
748,0.406
749,0.412
750,0.116
751,0.299
752,0.217
753,0.475
754,0.016
755,0.07
756,0.016
757,0.091
758,0.389
759,0.506
760,0.05
761,0.16
762,0.072
763,0.051
764,0.151
765,0.053
766,0.224
767,0.001
768,0.08
769,0.011
770,0.05
771,0.217
772,0.373
773,0.085
774,0.35
775,0.002
776,0.01
777,0.142
778,0.043
779,0.042
780,0.099
781,0.053
782,0.161
783,0.266
784,0.291
785,0.365
786,0.172
787,0.06
788,0.559
789,0.473
790,0.1
791,0.116
792,0.081
793,0.264
794,0.388
795,0.62
796,0.02
797,0.058
798,0.018
799,0.159
800,0.025
801,0.09
802,0.083
803,0.255
804,0.193
805,0.029
806,0.032
807,0.084
808,0.195
809,0.114
810,0.022
811,0.019
812,0.242
813,0.1905
814,0.226
815,0.028
816,0.066
817,0.023
818,0.36
819,0.035
820,0.016
821,0.416
822,0.256
823,0.017
824,0.04
825,0.036
826,0.424
827,0.051
828,0.015
829,0.029
830,0.053
831,0.045
832,0.093
833,0.002
834,0.008
835,0.24
836,0.066
837,0.024
838,0.236
839,0.083
840,0.056
841,0.032
842,0.465
843,0.003
844,0.257
845,0.044
846,0.006
847,0.059
848,0.135
849,0.287
850,0.197
851,0.133
852,0.101
853,0.504
854,0.043
855,0.146
856,0.346
857,0.029
858,0.082
859,0.288
860,0.092
861,0.088
862,0.043
863,0.124
864,0.117
865,0.033
866,0.006
867,0.018
868,0.042
869,0.056
870,0.113
871,0.113
872,0.06
873,0.184
874,0.691
875,0.066
876,0.132
877,0.057
878,0.049
879,0.011
880,0.308
881,0.021
882,0.15
883,0.055
884,0.084
885,0.138
886,0.655
887,0.09
888,0.226
889,0.036
890,0.256
891,0.081
892,0.168
893,0.115
894,0.295
895,0.13
896,0.006
897,0.513
898,0.195
899,0.146
900,0.007
901,0.139
902,0.158
903,0.08
904,0.042
905,0.027
906,0.016
907,0.131
908,0.053
909,0.017
910,0.322
911,0.35
912,0.461
913,0.036
914,0.129
915,0.1
916,0.236
917,0.156
918,0.02
919,0.173
920,0.035
921,0.444
922,0.021
923,0.111
924,0.256
925,0.035
926,0.616
927,0.02
928,0.286
929,0.205
930,0.01
931,0.033
932,0.409
933,0.021
934,0.173
935,0.1
936,0.369
937,0.477
938,0.024
939,0.078
940,0.005
941,0.12
942,0.013
943,0.011
944,0.493
945,0.0835
946,0.072
947,0.21
948,0.114
949,0.242
950,0.078
951,0.185
952,0.345
953,0.139
954,0.236
955,0.005
956,0.174
957,0.029
958,0.389
959,0.144
960,0.217
961,0.207
962,0.033
963,0.325
964,0.097
965,0.045
966,0.206
967,0.001
968,0.002
969,0.624
970,0.23
971,0.202
972,0.146
973,0.034
974,0.226
975,0.571
976,0.06
977,0.405
978,0.581
979,0.015
980,0.069
981,0.511
982,0.477
983,0.516
984,0.221
985,0.113
986,0.156
987,0.346
988,0.167
989,0.451
990,0.248
991,0.174
992,0.127
993,0.47
994,0.153
995,0.045
996,0.345
997,0.013
998,0.033
999,0.573
