,dispersion-pval
575,0.001
576,0.001
577,0.001
578,0.003
579,0.008
580,0.001
581,0.006
582,0.001
583,0.003
584,0.037
585,0.005
586,0.001
587,0.002
588,0.001
589,0.015
590,0.017
591,0.001
592,0.001
593,0.009
594,0.001
595,0.001
596,0.002
597,0.002
598,0.005
599,0.001
600,0.006
601,0.235
602,0.004
603,0.002
604,0.004
605,0.025
606,0.005
607,0.001
608,0.001
609,0.006
610,0.081
611,0.122
612,0.023
613,0.002
614,0.002
615,0.002
616,0.001
617,0.003
618,0.126
619,0.001
620,0.001
621,0.002
622,0.002
623,0.002
624,0.001
625,0.001
626,0.018
627,0.004
628,0.001
629,0.001
630,0.001
631,0.055
632,0.005
633,0.023
634,0.003
635,0.001
636,0.001
637,0.005
638,0.001
639,0.123
640,0.003
641,0.115
642,0.031
643,0.001
644,0.048
645,0.001
646,0.008
647,0.001
648,0.002
649,0.001
650,0.012
651,0.012
652,0.001
653,0.009
654,0.003
655,0.001
656,0.001
657,0.001
658,0.079
659,0.001
660,0.001
661,0.002
662,0.004
663,0.001
664,0.001
665,0.003
666,0.001
667,0.001
668,0.008
669,0.042
670,0.002
671,0.012
672,0.002
673,0.002
674,0.049
675,0.001
676,0.002
677,0.001
678,0.001
679,0.001
680,0.007
681,0.004
682,0.001
683,0.059
684,0.003
685,0.002
686,0.001
687,0.001
688,0.006
689,0.002
690,0.507
691,0.003
692,0.001
693,0.005
694,0.003
695,0.001
696,0.001
697,0.001
698,0.001
699,0.003
700,0.001
701,0.096
702,0.001
703,0.001
704,0.001
705,0.001
706,0.001
707,0.003
708,0.001
709,0.24
710,0.006
711,0.006
712,0.001
713,0.001
714,0.005
715,0.058
716,0.002
717,0.102
718,0.003
719,0.018
720,0.003
721,0.001
722,0.001
723,0.001
724,0.005
725,0.001
726,0.015
727,0.023
728,0.009
729,0.297
730,0.007
731,0.007
732,0.001
733,0.001
734,0.001
735,0.003
736,0.001
737,0.002
738,0.001
739,0.001
740,0.083
741,0.001
742,0.003
743,0.001
744,0.003
745,0.001
746,0.02
747,0.023
748,0.007
749,0.011
750,0.003
751,0.007
752,0.002
753,0.001
754,0.001
755,0.096
756,0.007
757,0.001
758,0.001
759,0.014
760,0.001
761,0.061
762,0.001
763,0.001
764,0.005
765,0.114
766,0.009
767,0.001
768,0.022
769,0.002
770,0.108
771,0.004
772,0.002
773,0.002
774,0.001
775,0.003
776,0.002
777,0.005
778,0.024
779,0.004
780,0.107
781,0.002
782,0.001
783,0.001
784,0.025
785,0.001
786,0.004
787,0.004
788,0.001
789,0.015
790,0.013
791,0.002
792,0.002
793,0.001
794,0.019
795,0.005
796,0.009
797,0.001
798,0.022
799,0.026
800,0.017
801,0.001
802,0.002
803,0.103
804,0.001
805,0.001
806,0.036
807,0.131
808,0.007
809,0.16
810,0.002
811,0.001
812,0.028
813,0.001
814,0.002
815,0.052
816,0.058
817,0.065
818,0.001
819,0.001
820,0.002
821,0.001
822,0.007
823,0.013
824,0.002
825,0.001
826,0.155
827,0.002
828,0.001
829,0.008
830,0.001
831,0.001
832,0.002
833,0.003
834,0.001
835,0.001
836,0.001
837,0.011
838,0.004
839,0.001
840,0.025
841,0.002
842,0.001
843,0.021
844,0.002
845,0.001
846,0.003
847,0.001
848,0.015
849,0.028
850,0.002
851,0.001
852,0.003
853,0.003
854,0.002
855,0.008
856,0.001
857,0.002
858,0.001
859,0.019
860,0.001
861,0.003
862,0.001
863,0.002
864,0.001
865,0.005
866,0.003
867,0.001
868,0.004
869,0.002
870,0.002
871,0.001
872,0.002
873,0.008
874,0.001
875,0.012
876,0.002
877,0.001
878,0.001
879,0.008
880,0.002
881,0.001
882,0.001
883,0.001
884,0.001
885,0.001
886,0.01
887,0.001
888,0.001
889,0.001
890,0.001
891,0.025
892,0.005
893,0.001
894,0.002
895,0.006
896,0.001
897,0.001
898,0.098
899,0.001
900,0.01
901,0.002
902,0.001
903,0.004
904,0.008
905,0.044
906,0.002
907,0.031
908,0.001
909,0.001
910,0.001
911,0.001
912,0.188
913,0.001
914,0.001
915,0.002
916,0.002
917,0.023
918,0.007
919,0.002
920,0.01
921,0.006
922,0.077
923,0.001
924,0.001
925,0.001
926,0.011
927,0.006
928,0.001
929,0.002
930,0.001
931,0.013
932,0.01
933,0.004
934,0.001
935,0.001
936,0.001
937,0.002
938,0.025
939,0.003
940,0.005
941,0.001
942,0.001
943,0.002
944,0.003
945,0.03
946,0.001
947,0.002
948,0.006
949,0.001
950,0.006
951,0.002
952,0.015
953,0.001
954,0.001
955,0.093
956,0.004
957,0.001
958,0.001
959,0.002
960,0.002
961,0.001
962,0.032
963,0.001
964,0.015
965,0.004
966,0.001
967,0.039
968,0.001
969,0.004
970,0.001
971,0.014
972,0.003
973,0.001
974,0.001
975,0.098
976,0.001
977,0.008
978,0.005
979,0.001
980,0.002
981,0.043
982,0.028
983,0.002
984,0.043
985,0.003
986,0.008
987,0.007
988,0.048
989,0.003
990,0.011
991,0.003
992,0.001
993,0.001
994,0.036
995,0.004
996,0.001
997,0.016
998,0.001
999,0.001
