,dispersion-pval
628,0.019
629,0.095
630,0.397
631,0.294
632,0.014
633,0.071
634,0.029
635,0.024
636,0.001
637,0.102
638,0.009
639,0.048
640,0.004
641,0.025
642,0.082
643,0.002
644,0.073
645,0.317
646,0.004
647,0.026
648,0.043
649,0.006
650,0.014
651,0.001
652,0.006
653,0.001
654,0.004
655,0.091
656,0.079
657,0.008
658,0.343
659,0.01
660,0.075
661,0.006
662,0.003
663,0.001
664,0.003
665,0.004
666,0.008
667,0.06
668,0.142
669,0.192
670,0.081
671,0.088
672,0.008
673,0.181
674,0.002
675,0.003
676,0.109
677,0.054
678,0.024
679,0.047
680,0.223
681,0.01
682,0.003
683,0.021
684,0.002
685,0.04
686,0.023
687,0.001
688,0.001
689,0.006
690,0.015
691,0.004
692,0.022
693,0.002
694,0.002
695,0.049
696,0.087
697,0.02
698,0.029
699,0.116
700,0.101
701,0.077
702,0.003
703,0.002
704,0.029
705,0.027
706,0.004
707,0.001
708,0.001
709,0.018
710,0.005
711,0.009
712,0.237
713,0.005
714,0.065
715,0.045
716,0.028
717,0.51
718,0.168
719,0.001
720,0.036
721,0.036
722,0.015
723,0.007
724,0.237
725,0.059
726,0.025
727,0.012
728,0.002
729,0.005
730,0.052
731,0.004
732,0.001
733,0.138
734,0.015
735,0.004
736,0.087
737,0.003
738,0.001
739,0.012
740,0.198
741,0.065
742,0.007
743,0.114
744,0.01
745,0.164
746,0.021
747,0.047
748,0.005
749,0.009
750,0.001
751,0.007
752,0.021
753,0.364
754,0.14
755,0.001
756,0.028
757,0.01
758,0.007
759,0.003
760,0.094
761,0.057
762,0.038
763,0.005
764,0.029
765,0.044
766,0.023
767,0.709
768,0.007
769,0.001
770,0.057
771,0.064
772,0.024
773,0.016
774,0.041
775,0.002
776,0.222
777,0.041
778,0.004
779,0.02
780,0.064
781,0.111
782,0.004
783,0.129
784,0.006
785,0.01
786,0.019
787,0.37
788,0.009
789,0.009
790,0.012
791,0.003
792,0.069
793,0.006
794,0.084
795,0.017
796,0.002
797,0.104
798,0.019
799,0.096
800,0.033
801,0.147
802,0.013
803,0.136
804,0.403
805,0.407
806,0.002
807,0.001
808,0.079
809,0.461
810,0.002
811,0.001
812,0.002
813,0.021
814,0.03
815,0.049
816,0.052
817,0.002
818,0.001
819,0.076
820,0.002
821,0.003
822,0.004
823,0.007
824,0.137
825,0.022
826,0.024
827,0.035
828,0.02
829,0.011
830,0.002
831,0.003
832,0.018
833,0.022
834,0.006
835,0.196
836,0.019
837,0.001
838,0.017
839,0.1
840,0.013
841,0.1
842,0.001
843,0.034
844,0.006
845,0.001
846,0.132
847,0.003
848,0.004
849,0.001
850,0.179
851,0.015
852,0.055
853,0.015
854,0.022
855,0.07
856,0.017
857,0.016
858,0.014
859,0.078
860,0.015
861,0.047
862,0.002
863,0.008
864,0.005
865,0.01
866,0.001
867,0.031
868,0.026
869,0.006
870,0.017
871,0.001
872,0.008
873,0.08
874,0.015
875,0.054
876,0.002
877,0.047
878,0.069
879,0.014
880,0.001
881,0.037
882,0.27
883,0.02
884,0.006
885,0.072
886,0.006
887,0.092
888,0.007
889,0.017
890,0.026
891,0.008
892,0.115
893,0.097
894,0.082
895,0.006
896,0.047
897,0.001
898,0.048
899,0.014
900,0.011
901,0.001
902,0.015
903,0.051
904,0.046
905,0.004
906,0.27
907,0.001
908,0.003
909,0.012
910,0.009
911,0.004
912,0.01
913,0.001
914,0.023
915,0.134
916,0.004
917,0.004
918,0.341
919,0.024
920,0.009
921,0.662
922,0.482
923,0.013
924,0.001
925,0.013
926,0.012
927,0.001
928,0.06
929,0.032
930,0.007
931,0.006
932,0.138
933,0.011
934,0.001
935,0.021
936,0.116
937,0.033
938,0.019
939,0.008
940,0.007
941,0.008
942,0.029
943,0.001
944,0.092
945,0.031
946,0.362
947,0.002
948,0.003
949,0.002
950,0.037
951,0.028
952,0.002
953,0.095
954,0.025
955,0.002
956,0.032
957,0.027
958,0.117
959,0.03
960,0.015
961,0.101
962,0.035
963,0.014
964,0.186
965,0.015
966,0.043
967,0.002
968,0.035
969,0.008
970,0.055
971,0.111
972,0.01
973,0.002
974,0.098
975,0.004
976,0.063
977,0.001
978,0.007
979,0.019
980,0.02
981,0.101
982,0.01
983,0.002
984,0.101
985,0.44
986,0.085
987,0.006
988,0.002
989,0.423
990,0.016
991,0.004
992,0.005
993,0.025
994,0.019
995,0.003
996,0.001
997,0.008
998,0.018
999,0.009
