,dispersion-pval
394,0.003
395,0.06
396,0.003
397,0.001
398,0.037
399,0.025
400,0.017
401,0.001
402,0.049
403,0.026
404,0.379
405,0.061
406,0.015
407,0.042
408,0.658
409,0.007
410,0.049
411,0.002
412,0.025
413,0.042
414,0.019
415,0.003
416,0.277
417,0.164
418,0.028
419,0.112
420,0.062
421,0.013
422,0.061
423,0.005
424,0.016
425,0.014
426,0.225
427,0.013
428,0.049
429,0.007
430,0.01
431,0.009
432,0.009
433,0.034
434,0.001
435,0.137
436,0.113
437,0.01
438,0.001
439,0.065
440,0.165
441,0.013
442,0.008
443,0.019
444,0.042
445,0.238
446,0.032
447,0.011
448,0.004
449,0.001
450,0.007
451,0.005
452,0.266
453,0.054
454,0.7
455,0.068
456,0.208
457,0.153
458,0.017
459,0.104
460,0.005
461,0.226
462,0.014
463,0.117
464,0.108
465,0.048
466,0.004
467,0.015
468,0.661
469,0.029
470,0.006
471,0.172
472,0.047
473,0.335
474,0.031
475,0.514
476,0.056
477,0.144
478,0.113
479,0.004
480,0.013
481,0.322
482,0.003
483,0.004
484,0.002
485,0.007
486,0.041
487,0.018
488,0.004
489,0.001
490,0.036
491,0.004
492,0.027
493,0.014
494,0.557
495,0.027
496,0.226
497,0.126
498,0.004
499,0.005
500,0.004
501,0.141
502,0.013
503,0.007
504,0.01
505,0.091
506,0.029
507,0.07
508,0.09
509,0.065
510,0.005
511,0.014
512,0.257
513,0.052
514,0.017
515,0.193
516,0.003
517,0.004
518,0.106
519,0.001
520,0.024
521,0.013
522,0.004
523,0.005
524,0.045
525,0.182
526,0.078
527,0.008
528,0.06
529,0.49
530,0.07
531,0.005
532,0.005
533,0.018
534,0.064
535,0.006
536,0.016
537,0.004
538,0.343
539,0.589
540,0.049
541,0.051
542,0.24
543,0.003
544,0.096
545,0.055
546,0.103
547,0.001
548,0.002
549,0.001
550,0.005
551,0.112
552,0.07
553,0.072
554,0.008
555,0.021
556,0.001
557,0.39
558,0.038
559,0.005
560,0.003
561,0.013
562,0.02
563,0.583
564,0.03
565,0.002
566,0.006
567,0.101
568,0.003
569,0.197
570,0.388
571,0.024
572,0.139
573,0.251
574,0.001
575,0.003
576,0.172
577,0.037
578,0.314
579,0.509
580,0.052
581,0.083
582,0.06
583,0.093
584,0.171
585,0.198
586,0.115
587,0.042
588,0.05
589,0.024
590,0.328
591,0.08
592,0.182
593,0.037
594,0.256
595,0.017
596,0.023
597,0.08
598,0.055
599,0.004
600,0.214
601,0.641
602,0.055
603,0.217
604,0.003
605,0.122
606,0.055
607,0.277
608,0.124
609,0.01
610,0.433
611,0.021
612,0.131
613,0.012
614,0.044
615,0.017
616,0.021
617,0.537
618,0.004
619,0.096
620,0.014
621,0.008
622,0.078
623,0.096
624,0.014
625,0.041
626,0.016
627,0.082
628,0.019
629,0.054
630,0.014
631,0.036
632,0.115
633,0.275
634,0.058
635,0.012
636,0.039
637,0.016
638,0.033
639,0.298
640,0.009
641,0.001
642,0.074
643,0.065
644,0.005
645,0.193
646,0.002
647,0.025
648,0.12
649,0.021
650,0.007
651,0.084
652,0.019
653,0.019
654,0.087
655,0.431
656,0.054
657,0.008
658,0.036
659,0.055
660,0.003
661,0.076
662,0.08
663,0.01
664,0.634
665,0.217
666,0.055
667,0.162
668,0.477
669,0.01
670,0.034
671,0.018
672,0.003
673,0.145
674,0.13
675,0.039
676,0.016
677,0.682
678,0.044
679,0.367
680,0.479
681,0.024
682,0.03
683,0.233
684,0.027
685,0.12
686,0.009
687,0.183
688,0.032
689,0.06
690,0.021
691,0.123
692,0.025
693,0.04
694,0.068
695,0.475
696,0.009
697,0.053
698,0.009
699,0.498
700,0.588
701,0.018
702,0.094
703,0.001
704,0.003
705,0.108
706,0.436
707,0.123
708,0.02
709,0.415
710,0.558
711,0.01
712,0.056
713,0.011
714,0.03
715,0.438
716,0.602
717,0.069
718,0.086
719,0.294
720,0.001
721,0.042
722,0.013
723,0.062
724,0.318
725,0.069
726,0.001
727,0.449
728,0.051
729,0.043
730,0.005
731,0.114
732,0.017
733,0.056
734,0.047
735,0.052
736,0.001
737,0.001
738,0.099
739,0.001
740,0.004
741,0.005
742,0.557
743,0.099
744,0.37
745,0.015
746,0.018
747,0.052
748,0.024
749,0.036
750,0.102
751,0.021
752,0.156
753,0.014
754,0.041
755,0.019
756,0.002
757,0.038
758,0.522
759,0.065
760,0.325
761,0.005
762,0.157
763,0.004
764,0.013
765,0.02
766,0.03
767,0.005
768,0.11
769,0.007
770,0.061
771,0.003
772,0.029
773,0.2175
774,0.394
775,0.482
776,0.048
777,0.03
778,0.004
779,0.009
780,0.294
781,0.0605
782,0.088
783,0.087
784,0.014
785,0.001
786,0.084
787,0.007
788,0.007
789,0.137
790,0.001
791,0.061
792,0.003
793,0.015
794,0.177
795,0.038
796,0.036
797,0.031
798,0.059
799,0.152
800,0.014
801,0.071
802,0.027
803,0.003
804,0.1755
805,0.113
806,0.049
807,0.062
808,0.176
809,0.019
810,0.007
811,0.096
812,0.038
813,0.012
814,0.016
815,0.004
816,0.118
817,0.048
818,0.001
819,0.041
820,0.009
821,0.014
822,0.005
823,0.285
824,0.005
825,0.014
826,0.029
827,0.126
828,0.087
829,0.137
830,0.291
831,0.007
832,0.029
833,0.18
834,0.227
835,0.012
836,0.055
837,0.029
838,0.027
839,0.494
840,0.021
841,0.126
842,0.445
843,0.016
844,0.027
845,0.075
846,0.014
847,0.017
848,0.132
849,0.034
850,0.026
851,0.012
852,0.038
853,0.067
854,0.416
855,0.011
856,0.052
857,0.222
858,0.001
859,0.228
860,0.025
861,0.002
862,0.047
863,0.102
864,0.008
865,0.099
866,0.004
867,0.008
868,0.002
869,0.007
870,0.125
871,0.082
872,0.01
873,0.012
874,0.082
875,0.225
876,0.004
877,0.078
878,0.023
879,0.015
880,0.601
881,0.43
882,0.183
883,0.067
884,0.009
885,0.024
886,0.01
887,0.03
888,0.036
889,0.175
890,0.016
891,0.004
892,0.081
893,0.27
894,0.003
895,0.015
896,0.099
897,0.004
898,0.003
899,0.015
900,0.036
901,0.004
902,0.039
903,0.016
904,0.326
905,0.015
906,0.095
907,0.016
908,0.153
909,0.02
910,0.608
911,0.154
912,0.006
913,0.003
914,0.047
915,0.029
916,0.136
917,0.04
918,0.131
919,0.002
920,0.028
921,0.047
922,0.022
923,0.032
924,0.114
925,0.116
926,0.049
927,0.013
928,0.521
929,0.005
930,0.005
931,0.0555
932,0.158
933,0.013
934,0.027
935,0.134
936,0.146
937,0.01
938,0.005
939,0.129
940,0.034
941,0.002
942,0.041
943,0.008
944,0.005
945,0.028
946,0.269
947,0.118
948,0.128
949,0.003
950,0.05
951,0.311
952,0.003
953,0.012
954,0.047
955,0.007
956,0.045
957,0.004
958,0.003
959,0.003
960,0.163
961,0.04
962,0.222
963,0.003
964,0.201
965,0.023
966,0.437
967,0.01
968,0.057
969,0.055
970,0.052
971,0.007
972,0.043
973,0.003
974,0.029
975,0.0865
976,0.058
977,0.001
978,0.046
979,0.03
980,0.047
981,0.007
982,0.138
983,0.273
984,0.032
985,0.104
986,0.11
987,0.006
988,0.131
989,0.002
990,0.013
991,0.03
992,0.023
993,0.142
994,0.666
995,0.118
996,0.001
997,0.006
998,0.026
999,0.018
