,dispersion-pval
466,0.298
467,0.006
468,0.574
469,0.017
470,0.011
471,0.049
472,0.139
473,0.197
474,0.124
475,0.065
476,0.007
477,0.006
478,0.02
479,0.094
480,0.078
481,0.214
482,0.295
483,0.035
484,0.042
485,0.003
486,0.006
487,0.477
488,0.13
489,0.02
490,0.005
491,0.107
492,0.698
493,0.068
494,0.009
495,0.044
496,0.518
497,0.196
498,0.298
499,0.415
500,0.269
501,0.147
502,0.021
503,0.684
504,0.008
505,0.724
506,0.071
507,0.057
508,0.198
509,0.007
510,0.337
511,0.078
512,0.158
513,0.107
514,0.012
515,0.637
516,0.024
517,0.389
518,0.383
519,0.017
520,0.002
521,0.329
522,0.598
523,0.056
524,0.111
525,0.261
526,0.096
527,0.437
528,0.401
529,0.59
530,0.288
531,0.151
532,0.718
533,0.047
534,0.019
535,0.606
536,0.537
537,0.247
538,0.206
539,0.272
540,0.01
541,0.058
542,0.221
543,0.007
544,0.429
545,0.013
546,0.007
547,0.059
548,0.003
549,0.028
550,0.341
551,0.399
552,0.694
553,0.008
554,0.572
555,0.48
556,0.01
557,0.141
558,0.18
559,0.044
560,0.006
561,0.201
562,0.229
563,0.697
564,0.066
565,0.298
566,0.003
567,0.25
568,0.053
569,0.579
570,0.105
571,0.342
572,0.32
573,0.267
574,0.016
575,0.651
576,0.045
577,0.605
578,0.628
579,0.012
580,0.613
581,0.046
582,0.077
583,0.701
584,0.441
585,0.029
586,0.046
587,0.696
588,0.69
589,0.002
590,0.12
591,0.5
592,0.708
593,0.094
594,0.137
595,0.66
596,0.17
597,0.344
598,0.271
599,0.139
600,0.026
601,0.173
602,0.119
603,0.142
604,0.422
605,0.125
606,0.016
607,0.023
608,0.102
609,0.472
610,0.653
611,0.152
612,0.039
613,0.446
614,0.092
615,0.053
616,0.047
617,0.471
618,0.678
619,0.02
620,0.408
621,0.657
622,0.052
623,0.028
624,0.069
625,0.009
626,0.027
627,0.042
628,0.05
629,0.028
630,0.697
631,0.701
632,0.007
633,0.083
634,0.054
635,0.502
636,0.087
637,0.098
638,0.378
639,0.122
640,0.047
641,0.008
642,0.02
643,0.228
644,0.59
645,0.141
646,0.026
647,0.006
648,0.443
649,0.179
650,0.04
651,0.03
652,0.171
653,0.353
654,0.287
655,0.107
656,0.024
657,0.091
658,0.153
659,0.335
660,0.054
661,0.073
662,0.076
663,0.008
664,0.132
665,0.572
666,0.325
667,0.651
668,0.013
669,0.254
670,0.176
671,0.222
672,0.079
673,0.187
674,0.196
675,0.38
676,0.263
677,0.693
678,0.188
679,0.081
680,0.475
681,0.306
682,0.693
683,0.149
684,0.075
685,0.006
686,0.411
687,0.1
688,0.01
689,0.049
690,0.03
691,0.029
692,0.006
693,0.014
694,0.726
695,0.267
696,0.513
697,0.008
698,0.075
699,0.026
700,0.716
701,0.255
702,0.357
703,0.28
704,0.069
705,0.579
706,0.1
707,0.014
708,0.053
709,0.195
710,0.188
711,0.304
712,0.128
713,0.012
714,0.159
715,0.632
716,0.034
717,0.026
718,0.006
719,0.263
720,0.277
721,0.031
722,0.139
723,0.24
724,0.12
725,0.721
726,0.473
727,0.252
728,0.733
729,0.039
730,0.308
731,0.264
732,0.698
733,0.004
734,0.039
735,0.197
736,0.032
737,0.095
738,0.713
739,0.201
740,0.419
741,0.74
742,0.469
743,0.022
744,0.523
745,0.038
746,0.165
747,0.091
748,0.198
749,0.02
750,0.082
751,0.374
752,0.212
753,0.569
754,0.698
755,0.044
756,0.372
757,0.02
758,0.748
759,0.212
760,0.018
761,0.379
762,0.004
763,0.255
764,0.03
765,0.096
766,0.003
767,0.083
768,0.005
769,0.405
770,0.025
771,0.105
772,0.097
773,0.3
774,0.055
775,0.011
776,0.217
777,0.699
778,0.081
779,0.001
780,0.124
781,0.442
782,0.011
783,0.235
784,0.141
785,0.035
786,0.068
787,0.422
788,0.324
789,0.167
790,0.009
791,0.166
792,0.433
793,0.562
794,0.124
795,0.182
796,0.056
797,0.011
798,0.184
799,0.047
800,0.026
801,0.04
802,0.279
803,0.417
804,0.26
805,0.366
806,0.062
807,0.086
808,0.605
809,0.075
810,0.092
811,0.013
812,0.014
813,0.325
814,0.707
815,0.103
816,0.161
817,0.185
818,0.676
819,0.638
820,0.441
821,0.08
822,0.308
823,0.016
824,0.045
825,0.431
826,0.188
827,0.703
828,0.71
829,0.091
830,0.165
831,0.285
832,0.054
833,0.652
834,0.037
835,0.549
836,0.021
837,0.032
838,0.137
839,0.279
840,0.074
841,0.035
842,0.63
843,0.103
844,0.395
845,0.024
846,0.004
847,0.156
848,0.288
849,0.009
850,0.006
851,0.047
852,0.133
853,0.456
854,0.11
855,0.08
856,0.019
857,0.01
858,0.444
859,0.543
860,0.09
861,0.366
862,0.358
863,0.509
864,0.217
865,0.612
866,0.19
867,0.01
868,0.539
869,0.162
870,0.46
871,0.183
872,0.019
873,0.339
874,0.197
875,0.115
876,0.014
877,0.299
878,0.33
879,0.711
880,0.165
881,0.056
882,0.195
883,0.209
884,0.382
885,0.256
886,0.531
887,0.386
888,0.032
889,0.278
890,0.499
891,0.284
892,0.015
893,0.729
894,0.059
895,0.232
896,0.451
897,0.183
898,0.291
899,0.031
900,0.033
901,0.02
902,0.615
903,0.054
904,0.114
905,0.008
906,0.145
907,0.52
908,0.328
909,0.495
910,0.748
911,0.167
912,0.338
913,0.099
914,0.162
915,0.022
916,0.085
917,0.198
918,0.302
919,0.239
920,0.183
921,0.381
922,0.076
923,0.137
924,0.018
925,0.05
926,0.197
927,0.067
928,0.007
929,0.098
930,0.234
931,0.678
932,0.098
933,0.383
934,0.718
935,0.22
936,0.278
937,0.06
938,0.111
939,0.13
940,0.208
941,0.554
942,0.019
943,0.691
944,0.341
945,0.351
946,0.059
947,0.07
948,0.323
949,0.065
950,0.366
951,0.015
952,0.007
953,0.024
954,0.059
955,0.715
956,0.028
957,0.027
958,0.445
959,0.045
960,0.004
961,0.233
962,0.24
963,0.073
964,0.38
965,0.069
966,0.028
967,0.128
968,0.189
969,0.163
970,0.091
971,0.487
972,0.469
973,0.101
974,0.667
975,0.111
976,0.035
977,0.011
978,0.067
979,0.001
980,0.151
981,0.153
982,0.122
983,0.709
984,0.048
985,0.261
986,0.448
987,0.6
988,0.435
989,0.039
990,0.332
991,0.332
992,0.001
993,0.003
994,0.653
995,0.614
996,0.027
997,0.359
998,0.003
999,0.684
