,dispersion-pval
550,0.002
551,0.012
552,0.015
553,0.005
554,0.009
555,0.239
556,0.355
557,0.003
558,0.043
559,0.02
560,0.001
561,0.03
562,0.077
563,0.001
564,0.123
565,0.001
566,0.468
567,0.36
568,0.363
569,0.003
570,0.19
571,0.178
572,0.016
573,0.013
574,0.06
575,0.697
576,0.426
577,0.007
578,0.124
579,0.001
580,0.004
581,0.002
582,0.011
583,0.052
584,0.003
585,0.003
586,0.001
587,0.006
588,0.164
589,0.013
590,0.125
591,0.057
592,0.64
593,0.005
594,0.003
595,0.63
596,0.2
597,0.005
598,0.009
599,0.138
600,0.136
601,0.004
602,0.407
603,0.001
604,0.001
605,0.003
606,0.015
607,0.073
608,0.074
609,0.588
610,0.002
611,0.001
612,0.011
613,0.002
614,0.109
615,0.159
616,0.003
617,0.008
618,0.588
619,0.017
620,0.133
621,0.194
622,0.003
623,0.001
624,0.109
625,0.018
626,0.001
627,0.015
628,0.015
629,0.181
630,0.003
631,0.001
632,0.001
633,0.001
634,0.005
635,0.001
636,0.002
637,0.004
638,0.034
639,0.041
640,0.002
641,0.047
642,0.006
643,0.064
644,0.041
645,0.001
646,0.009
647,0.001
648,0.266
649,0.027
650,0.047
651,0.078
652,0.132
653,0.022
654,0.009
655,0.158
656,0.007
657,0.002
658,0.004
659,0.495
660,0.012
661,0.003
662,0.022
663,0.143
664,0.034
665,0.001
666,0.139
667,0.023
668,0.004
669,0.061
670,0.005
671,0.065
672,0.139
673,0.056
674,0.057
675,0.001
676,0.007
677,0.006
678,0.004
679,0.015
680,0.002
681,0.001
682,0.1
683,0.394
684,0.05
685,0.001
686,0.004
687,0.029
688,0.011
689,0.014
690,0.038
691,0.038
692,0.002
693,0.075
694,0.005
695,0.006
696,0.256
697,0.132
698,0.098
699,0.004
700,0.002
701,0.001
702,0.011
703,0.001
704,0.02
705,0.005
706,0.002
707,0.331
708,0.021
709,0.006
710,0.003
711,0.113
712,0.211
713,0.001
714,0.035
715,0.006
716,0.002
717,0.002
718,0.001
719,0.001
720,0.133
721,0.001
722,0.013
723,0.029
724,0.026
725,0.003
726,0.181
727,0.032
728,0.023
729,0.019
730,0.003
731,0.301
732,0.3235
733,0.001
734,0.019
735,0.207
736,0.003
737,0.543
738,0.156
739,0.094
740,0.453
741,0.001
742,0.003
743,0.004
744,0.004
745,0.029
746,0.005
747,0.017
748,0.041
749,0.001
750,0.197
751,0.068
752,0.007
753,0.002
754,0.004
755,0.004
756,0.001
757,0.022
758,0.002
759,0.198
760,0.005
761,0.146
762,0.008
763,0.012
764,0.004
765,0.001
766,0.001
767,0.498
768,0.003
769,0.06
770,0.006
771,0.138
772,0.027
773,0.001
774,0.018
775,0.04
776,0.019
777,0.289
778,0.158
779,0.089
780,0.124
781,0.005
782,0.01
783,0.008
784,0.041
785,0.035
786,0.634
787,0.012
788,0.038
789,0.043
790,0.167
791,0.025
792,0.154
793,0.063
794,0.031
795,0.004
796,0.001
797,0.001
798,0.012
799,0.028
800,0.001
801,0.184
802,0.001
803,0.052
804,0.007
805,0.003
806,0.006
807,0.001
808,0.001
809,0.054
810,0.005
811,0.072
812,0.006
813,0.001
814,0.165
815,0.03
816,0.006
817,0.223
818,0.004
819,0.003
820,0.007
821,0.129
822,0.174
823,0.019
824,0.066
825,0.003
826,0.169
827,0.033
828,0.239
829,0.001
830,0.007
831,0.415
832,0.001
833,0.293
834,0.001
835,0.005
836,0.094
837,0.103
838,0.002
839,0.016
840,0.001
841,0.001
842,0.013
843,0.01
844,0.004
845,0.09
846,0.122
847,0.154
848,0.029
849,0.002
850,0.146
851,0.477
852,0.032
853,0.118
854,0.353
855,0.001
856,0.01
857,0.005
858,0.005
859,0.118
860,0.002
861,0.032
862,0.001
863,0.035
864,0.041
865,0.084
866,0.1165
867,0.146
868,0.075
869,0.004
870,0.003
871,0.145
872,0.023
873,0.02
874,0.003
875,0.054
876,0.01
877,0.003
878,0.008
879,0.051
880,0.011
881,0.329
882,0.04
883,0.002
884,0.033
885,0.001
886,0.002
887,0.004
888,0.051
889,0.001
890,0.034
891,0.001
892,0.035
893,0.146
894,0.003
895,0.244
896,0.001
897,0.029
898,0.085
899,0.036
900,0.001
901,0.278
902,0.423
903,0.013
904,0.001
905,0.009
906,0.001
907,0.001
908,0.002
909,0.034
910,0.025
911,0.083
912,0.003
913,0.03
914,0.007
915,0.246
916,0.063
917,0.031
918,0.024
919,0.181
920,0.002
921,0.019
922,0.049
923,0.002
924,0.017
925,0.132
926,0.279
927,0.063
928,0.404
929,0.009
930,0.009
931,0.575
932,0.003
933,0.001
934,0.008
935,0.001
936,0.019
937,0.004
938,0.001
939,0.01
940,0.233
941,0.007
942,0.011
943,0.034
944,0.021
945,0.052
946,0.129
947,0.001
948,0.007
949,0.031
950,0.075
951,0.007
952,0.03
953,0.001
954,0.098
955,0.003
956,0.004
957,0.001
958,0.002
959,0.629
960,0.006
961,0.204
962,0.117
963,0.011
964,0.177
965,0.001
966,0.344
967,0.002
968,0.093
969,0.003
970,0.002
971,0.004
972,0.006
973,0.001
974,0.103
975,0.115
976,0.284
977,0.266
978,0.049
979,0.003
980,0.088
981,0.101
982,0.06
983,0.001
984,0.004
985,0.03
986,0.004
987,0.005
988,0.0945
989,0.009
990,0.004
991,0.002
992,0.012
993,0.01
994,0.071
995,0.011
996,0.18
997,0.004
998,0.167
999,0.032
