100,2,Normal,Normal,20.0,0.11289048537083325,0.1995,1709449031
100,2,Normal,t3,20.0,0.17902709495946445,0.20165,1709449325
100,2,Normal,Cauchy,20.0,0.9428323077728881,0.1995875,1709449459
100,2,Normal,Normal,40.0,0.17274035182836445,0.39624375,1709449534
100,2,Normal,t3,40.0,0.27497908360957135,0.40094375,1709449800
100,2,Normal,Cauchy,40.0,1.7072562276479066,0.400275,1709449944
100,2,Normal,Normal,60.0,0.2240232647592955,0.59724375,1709450014
100,2,Normal,t3,60.0,0.3608948294202959,0.5975125,1709450294
100,2,Normal,Cauchy,60.0,2.916409552393375,0.5991875,1709450435
100,2,Normal,Normal,80.0,0.28426673971963495,0.7979,1709450498
100,2,Normal,t3,80.0,0.46888467415892265,0.8020125,1709450821
100,2,Normal,Cauchy,80.0,6.213890744892771,0.79855,1709450977
100,2,Normal,Normal,95.0,0.36576420020359146,0.94883125,1709451002
100,2,Normal,t3,95.0,0.6451195203910574,0.95026875,1709451323
100,2,Normal,Cauchy,95.0,25.63731627574765,0.9499875,1709451514
100,6,Normal,Normal,20.0,0.1156138435983058,0.20053125,1709451933
100,6,Normal,t3,20.0,0.18247596410165443,0.2005375,1709452239
100,6,Normal,Cauchy,20.0,0.9534276963784445,0.1981375,1709452394
100,6,Normal,Normal,40.0,0.17686076162901299,0.399675,1709452454
100,6,Normal,t3,40.0,0.2806226714841899,0.397825,1709452778
100,6,Normal,Cauchy,40.0,1.743555894832618,0.39844375,1709452941
100,6,Normal,Normal,60.0,0.22963698916355582,0.59838125,1709453013
100,6,Normal,t3,60.0,0.3675546740484414,0.595025,1709453326
100,6,Normal,Cauchy,60.0,3.0042725616809474,0.60305,1709453489
100,6,Normal,Normal,80.0,0.28933569602862824,0.79524375,1709453583
100,2,Normal,Multinomial,20.0,115.00011271786445,0.2037625,1709453876
100,6,Normal,t3,80.0,0.47907878227710593,0.80001875,1709453906
100,6,Normal,Cauchy,80.0,6.397644896759966,0.802475,1709454070
100,6,Normal,Normal,95.0,0.3743795809720616,0.9503,1709454133
100,2,Normal,Multinomial,40.0,175.00240142680957,0.402525,1709454366
100,6,Normal,t3,95.0,0.6615889165815846,0.949825,1709454471
100,6,Normal,Cauchy,95.0,26.265036190550372,0.950125,1709454644
