OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.685,0.376,0.619,0.311,0.505,0.582,0.8883717920267105
0.7875,0.2625,0.787,0.8955,0.5005,0.7955,0.8430348548004877
0.8825,0.102,0.908,0.3415,0.47,0.7035,0.2192703226908156
0.931,0.068,0.935,0.5025,0.4795,0.691,0.23265793332286214
0.393,0.7195,0.165,0.208,0.5095,0.265,0.9979521195540144
0.5445,0.704,0.332,0.9345,0.5075,0.5805,0.9366578086177841
0.3735,0.2815,0.732,0.0675,0.5065,0.123,0.840383008201011
0.295,0.7355,0.286,0.3175,0.5025,0.385,0.9642942329814204
0.3385,0.6595,0.331,0.0675,0.5065,0.1245,0.9810557129850324
0.332,0.782,0.121,0.1135,0.5055,0.202,0.9982519915280096
0.4555,0.7785,0.1855,0.6415,0.5075,0.782,0.9918631764354379
0.497,0.5275,0.4535,0.194,0.5035,0.307,0.8968703491944224
0.67,0.26,0.7475,0.1755,0.491,0.0775,0.7634966052715307
0.3595,0.5325,0.509,0.687,0.506,0.5275,0.9101751535104571
0.4495,0.571,0.436,0.0575,0.5095,0.0475,0.9212737101818237
0.337,0.403,0.6445,0.0955,0.51,0.117,0.8274873435612466
0.611,0.4675,0.554,0.654,0.507,0.7355,0.8483427038909437
0.406,0.5335,0.458,0.48,0.514,0.6735,0.9089316435032656
0.638,0.3565,0.6445,0.7555,0.5175,0.771,0.6860662223902603
0.322,0.619,0.362,0.474,0.508,0.5775,0.923024256670624
0.094,0.5765,0.437,0.547,0.4955,0.638,0.9099097726900751
0.504,0.8165,0.193,0.0925,0.506,0.1225,0.9768651311165838
0.338,0.6715,0.275,0.849,0.5035,0.77,0.9782480493925148
0.391,0.5815,0.43,0.7335,0.5195,0.8085,0.8954970633194346
0.758,0.252,0.7565,0.3635,0.51,0.3115,0.8969186704993893
0.3515,0.776,0.249,0.855,0.5065,0.77,0.9719558917916088
0.4985,0.6295,0.5005,0.309,0.509,0.403,0.9263295110121328
0.519,0.6245,0.412,0.563,0.506,0.5505,0.9240228542591107
0.765,0.281,0.726,0.4405,0.518,0.4705,0.8105180807462763
0.433,0.4085,0.632,0.7855,0.5095,0.795,0.9267501436185365
0.844,0.21,0.8225,0.743,0.5,0.74,0.869435950847156
0.535,0.502,0.5075,0.6715,0.4945,0.735,0.9458901278832432
0.686,0.3685,0.644,0.753,0.5065,0.801,0.8283690347360205
0.866,0.1425,0.861,0.762,0.508,0.806,0.7275583088203789
0.2555,0.8565,0.114,0.702,0.508,0.776,0.9934191245671157
0.376,0.8795,0.0785,0.6605,0.5095,0.786,0.9965279102988205
0.241,0.57,0.5285,0.387,0.5095,0.404,0.9480383727423469
0.928,0.081,0.924,0.917,0.5105,0.7765,0.19974513414782613
0.2775,0.8425,0.146,0.222,0.508,0.5185,0.9851817634273989
0.898,0.138,0.8655,0.712,0.5085,0.7105,0.6968645702301461
0.7655,0.0525,0.938,0.4885,0.498,0.4675,0.6277501945150716
0.925,0.047,0.949,0.7465,0.505,0.793,0.4062886405989613
0.264,0.573,0.4485,0.179,0.502,0.12,0.9342508959598284
0.56,0.363,0.636,0.2855,0.508,0.425,0.8969243138411376
0.596,0.3525,0.7875,0.0775,0.525,0.0325,0.7907314583998774
0.38,0.489,0.4835,0.3215,0.5095,0.4135,0.8276619673298681
0.8165,0.1985,0.804,0.1915,0.537,0.147,0.6828115456738658
0.28,0.7425,0.2875,0.9295,0.5045,0.488,0.9274268676148947
0.245,0.762,0.197,0.8165,0.5065,0.7885,0.9769907589947191
0.9055,0.0645,0.9275,0.656,0.5075,0.7625,0.5162796253346869
0.5435,0.661,0.291,0.1035,0.5065,0.111,0.9844813976942739
0.7075,0.2835,0.726,0.0565,0.5445,0.0345,0.7184649866000193
0.3665,0.6605,0.3795,0.764,0.508,0.788,0.9617628126071829
0.3685,0.6625,0.3735,0.7325,0.4985,0.801,0.9425687537159199
0.3855,0.602,0.4125,0.3345,0.506,0.415,0.9307879638426086
0.251,0.6755,0.3135,0.4285,0.4975,0.37,0.9372277118771126
0.8265,0.256,0.8045,0.7665,0.504,0.72,0.7047094896717669
0.648,0.386,0.614,0.054,0.5215,0.0605,0.8422121638824092
0.244,0.642,0.3925,0.5085,0.5045,0.718,0.9432989783665965
0.456,0.57,0.4295,0.569,0.512,0.4685,0.9168252215891919
0.944,0.0895,0.9115,0.4045,0.5135,0.4345,0.601507719513545
0.3755,0.4055,0.6525,0.477,0.508,0.707,0.9370971527919139
0.483,0.6745,0.2725,0.4095,0.5065,0.7385,0.9841633478404788
0.925,0.084,0.922,0.153,0.064,0.12,0.16508831119070091
0.329,0.6805,0.327,0.25,0.5035,0.264,0.9381993347163564
0.862,0.1485,0.857,0.473,0.5095,0.738,0.6488538770976389
0.2375,0.549,0.4655,0.315,0.5065,0.33,0.934806973811515
0.6415,0.4265,0.598,0.059,0.519,0.0755,0.8593302263438711
0.5225,0.492,0.4495,0.4385,0.507,0.278,0.8783739028658898
0.3055,0.601,0.497,0.414,0.5045,0.543,0.9788462306784154
0.733,0.4035,0.6255,0.4535,0.5025,0.53,0.9099794931028021
0.328,0.676,0.347,0.9065,0.5025,0.771,0.9519924382079681
0.592,0.528,0.5425,0.7015,0.5055,0.7835,0.8999982860349384
0.4865,0.5485,0.507,0.63,0.507,0.776,0.9067411264803545
0.5705,0.4555,0.554,0.8425,0.508,0.7615,0.9033448232420855
0.459,0.544,0.467,0.2985,0.5145,0.432,0.8779471229449898
0.1685,0.734,0.1775,0.8225,0.504,0.792,0.9832245062756441
0.589,0.513,0.5625,0.734,0.5135,0.742,0.835452616520404
0.296,0.7365,0.3375,0.6515,0.5095,0.777,0.953231733619433
0.2555,0.5655,0.448,0.6745,0.4985,0.611,0.9447336455867357
0.92,0.0795,0.921,0.7015,0.518,0.703,0.3129774823585428
0.7155,0.31,0.77,0.7265,0.504,0.7565,0.9136591561557497
0.2505,0.87,0.1175,0.5345,0.513,0.2245,0.9846813920396823
0.911,0.0945,0.901,0.233,0.345,0.2765,0.2562469686561106
0.589,0.4855,0.515,0.9585,0.503,0.662,0.8630579655977357
0.4005,0.663,0.361,0.1765,0.511,0.1525,0.9377792831299656
0.3285,0.64,0.3905,0.4335,0.5145,0.2655,0.9409477364321887
0.6515,0.431,0.671,0.58,0.506,0.6395,0.9372750019472843
0.297,0.5405,0.488,0.5015,0.504,0.5165,0.9449033959229749
0.7785,0.2745,0.739,0.494,0.495,0.4655,0.8447212375425077
0.336,0.601,0.4655,0.342,0.5075,0.4895,0.9464728572230968
0.861,0.2105,0.809,0.222,0.504,0.272,0.8716318472749763
0.307,0.618,0.3785,0.706,0.5085,0.573,0.9303685389244924
0.694,0.3615,0.643,0.5775,0.5035,0.754,0.8667068999108916
0.583,0.492,0.516,0.278,0.5,0.2435,0.92206571636898
0.216,0.6675,0.3595,0.165,0.5045,0.266,0.9603181074862295
0.7065,0.484,0.5035,0.26,0.5045,0.209,0.9397226838736158
0.4805,0.662,0.588,0.719,0.7365,0.8455,0.8076478610856557
0.66,0.395,0.614,0.21,0.508,0.1055,0.8742976308482686
0.31,0.5385,0.42,0.6325,0.503,0.7435,0.9515051048264442
0.3465,0.441,0.578,0.5825,0.515,0.577,0.860814447434646
0.2855,0.728,0.2915,0.4095,0.5195,0.333,0.9108425753145517
0.345,0.77,0.197,0.4865,0.5125,0.4835,0.9895641813205045
0.486,0.3325,0.699,0.1345,0.5,0.1295,0.9307606865948643
0.4395,0.7315,0.2235,0.1935,0.503,0.127,0.9890011265180101
0.3045,0.7235,0.223,0.298,0.5165,0.2315,0.9854140181636772
0.4135,0.241,0.783,0.4575,0.4995,0.322,0.6891896900299065
0.2585,0.634,0.37,0.7115,0.512,0.766,0.9544006377345394
0.3085,0.7755,0.0995,0.4675,0.5005,0.4055,0.9855621294503285
0.3065,0.5845,0.3655,0.3735,0.5615,0.4285,0.891628912164016
0.2955,0.635,0.3945,0.795,0.5055,0.765,0.9538139899743725
0.958,0.075,0.946,0.3675,0.5145,0.3835,0.8459285830727095
0.61,0.458,0.5175,0.712,0.507,0.8045,0.907965450115271
0.3355,0.7175,0.3525,0.4255,0.506,0.3365,0.9946052322749163
0.4995,0.6645,0.166,0.3755,0.507,0.1985,0.9972671090690715
0.7945,0.238,0.749,0.5105,0.5015,0.5455,0.8726924921046539
0.27,0.7575,0.159,0.5925,0.512,0.749,0.9859509831959984
