OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.001,0.2665,0.001,0.001,0.003,0.001,0.24847070497748067
0.6505,0.755,0.6545,0.001,1.0,0.001,0.7211759074411009
0.008,0.0565,0.001,0.001,0.001,0.001,0.06265702781151879
0.4765,0.8505,0.47,0.001,1.0,0.001,0.8493387083920573
0.003,0.14,0.001,0.001,0.001,0.001,0.13594842715916214
0.001,0.6485,0.001,0.001,0.8405,0.001,0.6561062567224127
0.001,0.271,0.001,0.001,0.001,0.001,0.25236066214685
0.483,0.8315,0.4785,0.001,1.0,0.001,0.8453798831930001
0.001,0.2575,0.001,0.001,0.004,0.001,0.271366260511508
0.001,0.281,0.001,0.001,0.003,0.001,0.2526942628241498
0.296,0.9215,0.289,0.001,1.0,0.001,0.9419295267087489
0.209,0.036,0.106,0.001,0.001,0.001,0.023634727174334808
0.002,0.117,0.001,0.001,0.001,0.001,0.12252322983719073
0.001,0.2095,0.001,0.001,0.001,0.001,0.2114819699392596
0.144,0.027,0.0925,0.001,0.001,0.001,0.01987459968951567
0.017,0.797,0.016,0.001,0.987,0.001,0.8247667851988678
0.635,0.718,0.629,0.001,1.0,0.001,0.7296237898549992
0.003,0.121,0.001,0.001,0.001,0.001,0.10582132520830934
0.0245,0.853,0.021,0.001,0.996,0.001,0.8712742935504596
0.002,0.6155,0.002,0.001,0.7005,0.001,0.6179947255962106
0.153,0.016,0.153,0.001,0.001,0.001,0.016760205703652276
0.003,0.073,0.001,0.001,0.001,0.001,0.07868994012871217
0.001,0.48,0.001,0.001,0.196,0.001,0.48940636638561896
0.046,0.058,0.007,0.001,0.001,0.001,0.04382334909589904
0.212,0.017,0.121,0.001,0.001,0.001,0.021291825020212856
0.7045,0.691,0.701,0.001,1.0,0.001,0.6929827688139512
0.064,0.042,0.023,0.001,0.001,0.001,0.031226134603792057
0.001,0.574,0.001,0.001,0.4285,0.001,0.5318647690797171
0.562,0.004,0.4815,0.001,0.001,0.001,0.007439622283217166
0.167,0.9425,0.148,0.001,1.0,0.001,0.9913671527814212
0.752,0.6235,0.7885,0.001,1.0,0.001,0.5756888240829817
0.001,0.4865,0.001,0.001,0.1675,0.001,0.4826808318618018
0.4235,0.875,0.4245,0.001,1.0,0.001,0.8869993933875043
0.001,0.384,0.001,0.001,0.0585,0.001,0.3961108524455452
0.001,0.346,0.001,0.001,0.0065,0.001,0.31406079311290125
0.005,0.0695,0.001,0.001,0.001,0.001,0.07248642230437985
0.001,0.1665,0.001,0.001,0.001,0.001,0.15833734754080442
0.001,0.327,0.001,0.001,0.0285,0.001,0.3390901412924683
0.3875,0.8955,0.385,0.001,1.0,0.001,0.8837314827366529
0.001,0.6815,0.001,0.001,0.8365,0.001,0.6481283273241196
0.014,0.8375,0.011,0.001,0.9955,0.001,0.8340295028389899
0.5495,0.8155,0.556,0.001,1.0,0.001,0.8002750649358263
0.011,0.7955,0.011,0.001,0.9515,0.001,0.8053795729712859
0.001,0.189,0.001,0.001,0.001,0.001,0.18371951721316293
0.001,0.5505,0.001,0.001,0.37,0.001,0.5386334684890958
0.001,0.1775,0.001,0.001,0.002,0.001,0.18514491045810935
0.069,0.882,0.061,0.001,0.999,0.001,0.9236073469144721
0.001,0.1485,0.001,0.001,0.001,0.001,0.1426970329169921
0.3445,0.881,0.3325,0.001,1.0,0.001,0.9062391220818611
0.001,0.3295,0.001,0.001,0.005,0.001,0.2740196398767963
0.455,0.0265,0.426,0.001,0.001,0.001,0.012998582962685731
0.001,0.2975,0.001,0.001,0.004,0.001,0.3133008273055176
0.004,0.7045,0.003,0.001,0.923,0.001,0.7060546469792262
0.001,0.241,0.001,0.001,0.001,0.001,0.21735911870976243
0.001,0.2095,0.001,0.001,0.001,0.001,0.20455152561571247
0.001,0.17,0.001,0.001,0.001,0.001,0.1592556182889564
0.008,0.064,0.001,0.001,0.001,0.001,0.051816086820395346
0.001,0.4225,0.001,0.001,0.065,0.001,0.4443123963182477
0.94,0.001,0.939,0.001,0.001,0.001,0.0004900200115816465
0.001,0.585,0.001,0.001,0.28,0.001,0.5284229060768388
0.934,0.3135,0.933,0.001,1.0,0.001,0.3145363282032073
0.013,0.815,0.01,0.001,0.982,0.001,0.8165545717711038
0.001,0.1275,0.001,0.001,0.001,0.001,0.1410198117421462
0.001,0.4275,0.001,0.001,0.0795,0.001,0.4338562941860059
0.77,0.644,0.761,0.001,1.0,0.001,0.6317287929884073
0.001,0.4505,0.001,0.001,0.1495,0.001,0.4501654307149604
0.132,0.9225,0.1225,0.001,1.0,0.001,0.9803150749169808
0.001,0.286,0.001,0.001,0.004,0.001,0.2748254205178508
0.972,0.002,0.972,0.001,0.001,0.001,0.00014671832174320348
0.743,0.6135,0.761,0.001,1.0,0.001,0.5945627935701058
0.757,0.003,0.869,0.001,0.001,0.001,0.0005062090432353387
0.0865,0.041,0.0465,0.001,0.001,0.001,0.028032127425520702
0.6815,0.719,0.6805,0.001,1.0,0.001,0.7103331118567306
0.011,0.7735,0.011,0.001,0.983,0.001,0.766759078447879
0.001,0.084,0.001,0.001,0.001,0.001,0.1139780131470967
0.001,0.0905,0.001,0.001,0.001,0.001,0.08026310406511995
0.654,0.009,0.676,0.001,0.001,0.001,0.005877970874895748
0.937,0.2595,0.937,0.001,1.0,0.001,0.25560684906950715
0.051,0.8745,0.044,0.001,0.9975,0.001,0.8791250585488268
0.001,0.172,0.001,0.001,0.001,0.001,0.179240523166745
0.002,0.109,0.001,0.001,0.001,0.001,0.12553276637436972
0.004,0.067,0.002,0.001,0.001,0.001,0.06842229626638785
0.724,0.002,0.769,0.001,0.001,0.001,0.003684485254369366
0.001,0.3685,0.001,0.001,0.041,0.001,0.3735066123253462
0.361,0.003,0.5325,0.001,0.001,0.001,0.006998207855702632
0.012,0.058,0.001,0.001,0.001,0.001,0.04682660672144466
0.005,0.0865,0.001,0.001,0.001,0.001,0.0790204177622087
0.003,0.129,0.001,0.001,0.001,0.001,0.1127020772537662
0.071,0.045,0.001,0.001,0.001,0.001,0.038850205690212414
0.0395,0.069,0.001,0.001,0.001,0.001,0.06777178625796808
0.001,0.2445,0.001,0.001,0.002,0.001,0.26962113658870884
0.095,0.9025,0.086,0.001,0.998,0.001,0.935565427508982
0.001,0.1925,0.001,0.001,0.002,0.001,0.18017768553270586
0.132,0.034,0.0565,0.001,0.001,0.001,0.019566640358570316
0.001,0.204,0.001,0.001,0.001,0.001,0.20908912033907046
0.001,0.2175,0.001,0.001,0.0055,0.001,0.22588267042091922
0.224,0.9125,0.2035,0.001,1.0,0.001,0.9850227790712149
0.971,0.002,0.974,0.001,0.001,0.001,0.00024328742479651566
0.009,0.039,0.001,0.001,0.001,0.001,0.04702012955159894
0.069,0.029,0.005,0.001,0.001,0.001,0.03708113142360787
0.963,0.241,0.97,0.001,1.0,0.001,0.19236351438148966
0.7745,0.5955,0.792,0.001,1.0,0.001,0.5593611312673256
0.001,0.726,0.001,0.001,0.944,0.001,0.717121392119876
0.031,0.8775,0.027,0.001,0.9945,0.001,0.8789974840538721
0.001,0.4465,0.001,0.001,0.2025,0.001,0.4521617877307098
0.343,0.9065,0.345,0.001,1.0,0.001,0.9127761136255126
0.002,0.1185,0.001,0.001,0.001,0.001,0.12144086640275571
0.452,0.845,0.451,0.001,1.0,0.001,0.8601494922225983
0.312,0.892,0.2875,0.001,1.0,0.001,0.9487972075851843
0.001,0.3495,0.001,0.001,0.0425,0.001,0.3779278737839531
0.045,0.8855,0.039,0.001,1.0,0.001,0.8718791981288152
0.212,0.012,0.267,0.001,0.001,0.001,0.010751337618859054
0.004,0.089,0.001,0.001,0.001,0.001,0.09184541968431868
0.005,0.747,0.005,0.001,0.959,0.001,0.749040291676349
0.001,0.5215,0.001,0.001,0.32,0.001,0.5388577039501141
0.001,0.5455,0.001,0.001,0.297,0.001,0.5111168582937172
0.709,0.003,0.705,0.001,0.001,0.001,0.004066082495810939
0.825,0.512,0.824,0.001,1.0,0.001,0.4906555136940264
0.552,0.8235,0.555,0.001,1.0,0.001,0.8182043917965308
0.003,0.726,0.003,0.001,0.9465,0.001,0.7225446524286991
0.008,0.0675,0.001,0.001,0.001,0.001,0.06405354348133628
0.001,0.1925,0.001,0.001,0.001,0.001,0.2044709790378224
0.006,0.7175,0.007,0.001,0.9505,0.001,0.7642948484811257
0.005,0.1185,0.001,0.001,0.001,0.001,0.10213022304996776
0.001,0.303,0.001,0.001,0.005,0.001,0.3008680515442288
0.009,0.0875,0.001,0.001,0.001,0.001,0.07598112465229309
0.001,0.366,0.001,0.001,0.024,0.001,0.35126364867777804
0.009,0.0565,0.001,0.001,0.001,0.001,0.06842187822079651
0.001,0.297,0.001,0.001,0.004,0.001,0.3054007213096911
0.001,0.4055,0.001,0.001,0.0325,0.001,0.3969635669751921
0.001,0.216,0.001,0.001,0.001,0.001,0.21663877464092623
0.002,0.684,0.002,0.001,0.8675,0.001,0.6772650075865998
0.7655,0.5885,0.783,0.001,1.0,0.001,0.5725044659738711
0.019,0.826,0.0155,0.001,0.9945,0.001,0.8444520059922421
0.953,0.001,0.956,0.001,0.001,0.001,0.00030595041743385244
0.001,0.1315,0.001,0.001,0.001,0.001,0.12460914135857669
0.003,0.119,0.001,0.001,0.001,0.001,0.121813508610741
0.001,0.466,0.001,0.001,0.2495,0.001,0.4682693134945577
0.029,0.8505,0.0235,0.001,0.997,0.001,0.858729528536906
0.001,0.456,0.001,0.001,0.1025,0.001,0.45178652630429583
0.656,0.01,0.694,0.001,0.001,0.001,0.005173413974733824
0.001,0.253,0.001,0.001,0.002,0.001,0.25728209580589134
0.001,0.187,0.001,0.001,0.001,0.001,0.18599499310991555
0.074,0.0475,0.016,0.001,0.001,0.001,0.03277098628599431
0.001,0.307,0.001,0.001,0.0055,0.001,0.28204858203776956
0.004,0.716,0.003,0.001,0.962,0.001,0.7329410626800319
0.412,0.007,0.334,0.001,0.001,0.001,0.013389966357666089
0.008,0.0705,0.001,0.001,0.001,0.001,0.05483822326278875
0.002,0.118,0.001,0.001,0.001,0.001,0.10718287552867406
0.001,0.195,0.001,0.001,0.001,0.001,0.173440026037481
0.017,0.064,0.001,0.001,0.001,0.001,0.06114619589921386
0.005,0.1175,0.001,0.001,0.001,0.001,0.09635412190961427
0.006,0.7815,0.0075,0.001,0.984,0.001,0.7702079767622144
0.001,0.243,0.001,0.001,0.003,0.001,0.2553097478082985
0.421,0.019,0.4545,0.001,0.001,0.001,0.012455828334768092
0.001,0.224,0.001,0.001,0.001,0.001,0.21365582889324103
0.002,0.102,0.001,0.001,0.001,0.001,0.1045161056780922
0.749,0.615,0.776,0.001,1.0,0.001,0.5850424958503728
0.001,0.5835,0.001,0.001,0.6605,0.001,0.5898117488251025
0.992,0.14,0.989,0.001,1.0,0.001,0.11273589714420497
0.001,0.165,0.001,0.001,0.001,0.001,0.15617381880886894
0.001,0.124,0.001,0.001,0.001,0.001,0.12952784010577767
0.001,0.593,0.001,0.001,0.57,0.001,0.5529893420549958
0.006,0.095,0.001,0.001,0.001,0.001,0.085025828951203
0.009,0.053,0.001,0.001,0.001,0.001,0.05848682458284669
0.074,0.9035,0.075,0.001,0.999,0.001,0.9361365534296763
0.006,0.093,0.001,0.001,0.001,0.001,0.08764978525487956
0.001,0.273,0.001,0.001,0.003,0.001,0.2476994193489575
0.802,0.006,0.839,0.001,0.001,0.001,0.0026127447674701896
0.432,0.863,0.4215,0.001,1.0,0.001,0.8879186013317096
0.001,0.123,0.001,0.001,0.001,0.001,0.10990387839851119
0.01,0.0665,0.001,0.001,0.001,0.001,0.05958383028826709
0.147,0.022,0.041,0.001,0.001,0.001,0.02283207775128221
0.001,0.3185,0.001,0.001,0.006,0.001,0.3039070553872403
0.0015,0.6665,0.001,0.001,0.896,0.001,0.6727272559481698
0.007,0.809,0.004,0.001,0.9655,0.001,0.7620997364514953
0.3925,0.01,0.28,0.001,0.001,0.001,0.010887340748175123
0.594,0.751,0.605,0.001,1.0,0.001,0.740729476852769
0.019,0.078,0.003,0.001,0.001,0.001,0.05068314724086639
0.31,0.9165,0.312,0.001,1.0,0.001,0.9127428104069794
0.485,0.01,0.571,0.001,0.001,0.001,0.007377028607234973
0.001,0.3285,0.001,0.001,0.022,0.001,0.33638254044301996
0.001,0.3235,0.001,0.001,0.016,0.001,0.3223390861478941
0.972,0.2285,0.976,0.001,1.0,0.001,0.20730846032698727
0.219,0.028,0.144,0.001,0.001,0.001,0.01992161440893383
0.001,0.098,0.001,0.001,0.001,0.001,0.11579692645876144
0.472,0.013,0.455,0.001,0.001,0.001,0.010466162390277726
0.001,0.4445,0.001,0.001,0.1665,0.001,0.4345682135746669
0.0575,0.042,0.014,0.001,0.001,0.001,0.03302123267681468
