OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.0075,0.004,0.005,0.011,0.003,0.006,0.0013639598884926751
0.7225,0.8725,0.9525,0.906,0.993,0.5525,0.8921066743401522
0.1635,0.0775,0.06,0.2105,0.077,0.072,0.0795016273477126
0.06,0.007,0.009,0.066,0.007,0.007,0.006628594272418336
0.003,0.001,0.001,0.003,0.001,0.001,0.00045336520221777595
0.026,0.007,0.008,0.033,0.007,0.01,0.0038210147624919096
0.019,0.011,0.004,0.0205,0.011,0.003,0.009831106060934744
0.0245,0.023,0.027,0.034,0.022,0.031,0.017967523462947364
0.004,0.006,0.007,0.004,0.007,0.011,0.006162084742466276
0.006,0.001,0.001,0.005,0.001,0.003,9.514256254114324e-05
0.019,0.002,0.002,0.021,0.002,0.002,0.00047792857843476246
0.1565,0.01,0.009,0.1485,0.009,0.012,0.00331531490662515
0.002,0.003,0.001,0.004,0.002,0.004,0.0017373033157030134
0.0495,0.0835,0.043,0.032,0.08,0.037,0.07295311886345689
0.238,0.123,0.1865,0.257,0.124,0.174,0.10791257205856164
0.044,0.001,0.003,0.025,0.001,0.004,0.0008527617323092769
0.0875,0.018,0.036,0.0985,0.017,0.049,0.015659339956337153
0.138,0.056,0.0535,0.2,0.048,0.08,0.057159413966235834
0.5605,0.574,0.642,0.6025,0.551,0.7095,0.5551222188897025
0.085,0.0235,0.015,0.1125,0.023,0.018,0.02093757537556271
0.001,0.001,0.001,0.001,0.001,0.001,0.00023005935385781982
0.003,0.003,0.003,0.004,0.003,0.003,0.006257814954951348
0.08,0.031,0.029,0.1035,0.026,0.028,0.025943426537686658
0.509,0.5685,0.648,0.503,0.542,0.684,0.5508921688401767
0.03,0.002,0.003,0.039,0.002,0.002,0.0026181402180614328
0.7855,0.192,0.374,0.607,0.21,0.4325,0.1772622544592323
0.035,0.061,0.047,0.0315,0.0635,0.041,0.050676885733024875
0.004,0.001,0.001,0.004,0.001,0.002,0.00019522942486957618
0.1,0.0395,0.061,0.116,0.0365,0.07,0.03120181647470065
