OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.516,0.8635,0.6855,0.319,0.892,0.5525,0.856135542927533
0.565,0.7685,0.7735,0.785,0.73,0.9175,0.8153854155438199
0.3175,0.3875,0.308,0.4425,0.3475,0.408,0.5199567212261033
0.7585,0.377,0.427,0.679,0.435,0.666,0.47897644785901905
0.7135,0.75,0.8605,0.5575,0.7295,0.842,0.8234762000587561
0.47,0.6605,0.7165,0.6615,0.757,0.835,0.7872682125029344
0.4125,0.745,0.603,0.4815,0.734,0.5315,0.8348812127711367
0.2755,0.577,0.411,0.1955,0.4815,0.2455,0.6637231868278035
0.225,0.419,0.1695,0.3665,0.286,0.167,0.4342930486089611
0.212,0.2035,0.2675,0.2275,0.2005,0.2645,0.22599918370845756
0.5585,0.852,0.638,0.4165,0.83,0.5785,0.9318846208080979
0.637,0.6205,0.8585,0.824,0.6635,0.914,0.7480818164224353
0.483,0.5565,0.5565,0.5945,0.505,0.5085,0.6961568344586531
0.6455,0.7525,0.64,0.579,0.6875,0.6165,0.7824663924725758
0.2755,0.204,0.2415,0.3345,0.2105,0.286,0.47794559637626766
0.2775,0.427,0.3775,0.434,0.389,0.528,0.5319297868936108
0.41,0.5015,0.4135,0.314,0.4955,0.365,0.6288782564145952
0.5825,0.8175,0.6575,0.5905,0.731,0.628,0.8513040996148691
0.7005,0.73,0.624,0.8085,0.63,0.8035,0.8520287971523559
0.011,0.045,0.009,0.3015,0.018,0.101,0.020431445443557017
0.019,0.039,0.02,0.117,0.026,0.031,0.01828453472085029
0.864,0.92,0.8475,0.5135,0.914,0.6365,0.9563520453823854
0.631,0.735,0.8675,0.8555,0.838,0.834,0.7431121059682863
0.7215,0.718,0.6685,0.736,0.65,0.729,0.7322994772315222
0.465,0.6085,0.826,0.6175,0.618,0.819,0.702147718145518
0.264,0.1275,0.21,0.217,0.1285,0.235,0.2480711110863645
0.6195,0.6765,0.7315,0.806,0.6635,0.819,0.72692125940515
0.935,0.061,0.97,0.7335,0.7675,0.882,0.030798940055066986
0.956,0.085,0.597,0.4975,0.13,0.3495,0.07601044635706009
0.318,0.6935,0.39,0.3055,0.786,0.285,0.8276639919319415
0.2995,0.285,0.2605,0.379,0.2535,0.3055,0.5536891813982222
0.9315,0.925,0.923,0.7915,0.8885,0.8215,0.9484076229501227
0.714,0.682,0.809,0.629,0.6555,0.826,0.6905049046591833
0.6905,0.4145,0.695,0.741,0.436,0.555,0.5373658817410351
0.4925,0.7875,0.579,0.911,0.674,0.888,0.8382410646232465
0.299,0.5175,0.54,0.52,0.4775,0.6315,0.6160178944195029
0.4035,0.2905,0.383,0.5115,0.2945,0.49,0.567624610340148
0.5575,0.5835,0.3425,0.4725,0.4905,0.4,0.8100553926811274
0.7235,0.901,0.7145,0.6955,0.753,0.9095,0.949796444673827
0.5335,0.557,0.605,0.688,0.553,0.6875,0.615243594991612
0.811,0.6485,0.836,0.5485,0.908,0.7245,0.6982120778677547
0.7565,0.1275,0.224,0.265,0.13,0.295,0.23446362188706288
0.632,0.903,0.617,0.775,0.7025,0.9045,0.9845522826826147
0.711,0.413,0.8945,0.7605,0.6035,0.8665,0.4903045041197305
0.587,0.319,0.316,0.574,0.305,0.398,0.3968529897000658
0.873,0.8685,0.9135,0.6075,0.8915,0.828,0.8955232109184524
0.7095,0.8865,0.8135,0.861,0.8405,0.685,0.9899052768685469
0.6155,0.5925,0.8205,0.8085,0.7935,0.8545,0.6608294154374025
0.4645,0.83,0.5985,0.739,0.7205,0.91,0.8977563485590291
0.6095,0.8705,0.6805,0.6805,0.683,0.842,0.9542501679378292
0.4095,0.438,0.387,0.333,0.4,0.4685,0.5174792710009385
0.467,0.3845,0.478,0.6385,0.395,0.5355,0.539330071101515
0.6545,0.914,0.644,0.4775,0.832,0.7405,0.9918729856610877
0.4765,0.3225,0.388,0.375,0.3055,0.411,0.38359139579433243
0.6265,0.7475,0.7575,0.82,0.681,0.892,0.8058581085729994
0.8355,0.298,0.21,0.629,0.3665,0.627,0.3873957994368985
0.2275,0.1995,0.2235,0.211,0.1985,0.2445,0.29627357993852727
0.54,0.706,0.4305,0.47,0.549,0.6145,0.80187607035927
0.3375,0.148,0.267,0.3635,0.175,0.319,0.27044899990186355
0.449,0.38,0.4095,0.6555,0.372,0.552,0.5972730778784725
0.582,0.6905,0.653,0.808,0.637,0.878,0.751199982306338
0.2765,0.715,0.4105,0.197,0.8115,0.218,0.7891047308431259
0.299,0.5295,0.43,0.581,0.4525,0.5315,0.6447903784971993
0.5905,0.79,0.6085,0.6305,0.805,0.435,0.7920970411153139
0.246,0.253,0.094,0.1595,0.182,0.143,0.318050532704698
0.4365,0.55,0.5985,0.4085,0.4705,0.4595,0.6727545683615737
0.734,0.849,0.858,0.6405,0.9115,0.537,0.8826029789221581
0.6295,0.5135,0.753,0.5975,0.5265,0.724,0.5418659853619763
0.829,0.844,0.736,0.601,0.866,0.6365,0.8852730760038519
0.712,0.8745,0.872,0.499,0.834,0.751,0.9487245599661215
0.015,0.017,0.015,0.0205,0.017,0.015,2.779883776938226e-05
0.562,0.434,0.2405,0.4645,0.4005,0.354,0.4706476738180826
0.715,0.872,0.7645,0.592,0.8325,0.7085,0.8962597853561266
0.625,0.435,0.5145,0.566,0.441,0.61,0.6422804305178333
0.1095,0.177,0.105,0.445,0.1345,0.272,0.3277495642792031
0.5625,0.7895,0.601,0.7655,0.655,0.8485,0.810563773046534
0.068,0.038,0.032,0.112,0.0315,0.06,0.004781773258933258
0.642,0.8225,0.3835,0.4295,0.6905,0.297,0.8443555972619783
0.8465,0.6645,0.65,0.901,0.624,0.8135,0.7112713333630186
0.986,0.1675,0.949,0.9795,0.3995,0.771,0.36478370543952376
