OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.001,0.001,0.001,0.001,0.001,0.001,1.1040298002297431e-06
0.001,0.001,0.001,0.001,0.001,0.001,2.871751177820236e-20
0.001,0.001,0.001,0.001,0.001,0.001,1.1000229029793066e-09
0.001,0.001,0.001,0.001,0.001,0.001,1.6818756489955283e-24
0.001,0.001,0.001,0.001,0.001,0.001,1.1476022520367471e-16
0.001,0.001,0.001,0.001,0.001,0.001,6.82572705212192e-21
0.001,0.001,0.001,0.001,0.001,0.001,9.506424710550062e-16
0.001,0.001,0.001,0.001,0.001,0.001,6.839213547084181e-10
0.001,0.001,0.001,0.001,0.001,0.001,1.2159564511846468e-20
0.001,0.001,0.001,0.001,0.001,0.001,3.905442192543081e-11
0.001,0.001,0.001,0.001,0.001,0.001,1.215561137814827e-23
0.001,0.001,0.001,0.001,0.001,0.001,4.9621367511825397e-11
0.001,0.001,0.001,0.001,0.003,0.001,5.78700510111839e-06
0.001,0.001,0.001,0.001,0.001,0.001,4.902114691593831e-13
0.001,0.001,0.001,0.001,0.001,0.001,2.0790570146716544e-18
0.001,0.001,0.001,0.001,0.002,0.001,2.147354892833129e-06
0.001,0.001,0.001,0.001,0.002,0.001,6.427123153199011e-06
0.001,0.001,0.001,0.001,0.001,0.001,1.710295266347099e-22
0.001,0.001,0.001,0.001,0.001,0.001,3.1715969836562692e-12
0.078,0.215,0.087,0.001,0.3045,0.003,0.12625660068354633
0.001,0.001,0.001,0.001,0.001,0.001,2.0577696614395305e-07
0.001,0.001,0.001,0.001,0.001,0.001,2.910079764166806e-16
0.001,0.001,0.001,0.001,0.001,0.001,9.082567305462454e-17
0.001,0.001,0.001,0.001,0.001,0.001,1.2921336753296125e-20
0.001,0.001,0.001,0.001,0.001,0.001,3.0476067470720846e-11
0.001,0.001,0.001,0.001,0.001,0.001,5.539779968909401e-14
0.001,0.001,0.001,0.001,0.001,0.001,2.49926698478875e-13
0.001,0.001,0.001,0.001,0.001,0.001,4.929948960619638e-07
0.001,0.001,0.001,0.001,0.001,0.001,3.085883769652455e-17
0.002,0.003,0.002,0.001,0.029,0.001,8.076395650474146e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.0096201289997363e-11
0.001,0.001,0.001,0.001,0.001,0.001,1.1810217327427114e-18
0.001,0.001,0.001,0.001,0.001,0.001,5.063179554363781e-19
0.001,0.001,0.001,0.001,0.013,0.001,6.471154005009011e-05
0.001,0.001,0.001,0.001,0.001,0.001,1.90949345596203e-24
0.001,0.01,0.002,0.001,0.045,0.001,0.0009946459253298364
0.001,0.001,0.001,0.001,0.001,0.001,3.063702526207395e-20
0.001,0.001,0.001,0.001,0.001,0.001,5.730660806759617e-20
0.2,0.215,0.126,0.001,0.13,0.001,0.09367945318103123
0.001,0.001,0.001,0.001,0.001,0.001,1.1845501274764112e-15
0.001,0.001,0.001,0.001,0.001,0.001,1.7441129784336565e-22
0.001,0.001,0.001,0.001,0.001,0.001,6.711869707459298e-16
0.001,0.001,0.001,0.001,0.001,0.001,7.281989469110266e-15
0.009,0.038,0.013,0.001,0.171,0.002,0.00771104556368014
0.001,0.001,0.001,0.001,0.001,0.001,6.863259656265228e-16
0.001,0.001,0.001,0.001,0.001,0.001,1.0767536242451937e-23
0.001,0.001,0.001,0.001,0.001,0.001,5.512603831473062e-23
0.001,0.001,0.001,0.001,0.001,0.001,2.135064279202442e-24
0.001,0.001,0.001,0.001,0.001,0.001,4.4861488299532995e-20
0.001,0.001,0.001,0.001,0.001,0.001,9.957339175430986e-15
0.001,0.001,0.001,0.001,0.001,0.001,1.2496250399946312e-16
0.289,0.4045,0.274,0.001,0.588,0.003,0.3118132358006013
0.001,0.001,0.001,0.001,0.001,0.001,2.2697899620047764e-13
0.363,0.663,0.402,0.01,0.667,0.026,0.6980861105204546
0.001,0.001,0.001,0.001,0.001,0.001,6.094846330683184e-11
0.001,0.001,0.001,0.001,0.001,0.001,5.0146707354166505e-24
0.001,0.001,0.001,0.001,0.001,0.001,3.7497424848797835e-17
0.001,0.001,0.001,0.001,0.001,0.001,5.917297254295997e-13
0.001,0.001,0.001,0.001,0.001,0.001,3.645678409697316e-26
0.001,0.001,0.001,0.001,0.002,0.001,8.422752172076185e-06
0.001,0.001,0.001,0.001,0.001,0.001,4.8863374519529275e-22
0.003,0.015,0.007,0.001,0.044,0.002,0.0020067789191923527
0.001,0.001,0.001,0.001,0.001,0.001,4.6741578404113374e-17
0.001,0.001,0.001,0.001,0.001,0.001,2.4549898634603693e-21
0.001,0.001,0.001,0.001,0.001,0.001,1.5517366967167266e-11
0.001,0.001,0.001,0.001,0.001,0.001,4.770745056649257e-07
0.001,0.001,0.001,0.001,0.001,0.001,6.906334019824133e-14
0.001,0.001,0.001,0.001,0.001,0.001,3.873657587176625e-12
0.001,0.001,0.001,0.001,0.001,0.001,5.7387136184201655e-21
0.001,0.001,0.001,0.001,0.001,0.001,7.553401613115738e-18
0.001,0.001,0.001,0.001,0.001,0.001,1.037974288043307e-11
0.001,0.001,0.001,0.001,0.001,0.001,8.640743008607806e-17
0.001,0.001,0.001,0.001,0.001,0.001,6.493071494754617e-08
0.086,0.193,0.084,0.001,0.669,0.001,0.10982570005431043
0.001,0.001,0.001,0.001,0.001,0.001,5.4785478514558935e-14
0.504,0.6555,0.558,0.001,0.612,0.002,0.7610187045355776
0.001,0.001,0.001,0.001,0.001,0.001,1.448386309328173e-13
0.001,0.001,0.001,0.001,0.001,0.001,6.364633886918778e-19
0.001,0.001,0.001,0.001,0.001,0.001,6.583501136583347e-25
0.001,0.001,0.001,0.001,0.001,0.001,2.2700026092267078e-09
0.001,0.001,0.001,0.001,0.001,0.001,3.010389899780688e-25
0.001,0.001,0.001,0.001,0.001,0.001,1.3355298114925942e-19
0.001,0.001,0.001,0.001,0.001,0.001,5.775262013649104e-07
0.001,0.001,0.001,0.001,0.001,0.001,2.9607524500217264e-09
0.001,0.001,0.001,0.001,0.001,0.001,8.78880039186821e-11
0.001,0.001,0.001,0.001,0.001,0.001,2.565450496919634e-19
0.001,0.001,0.001,0.001,0.001,0.001,1.890328796314089e-12
0.001,0.001,0.001,0.001,0.002,0.001,1.177343653198283e-07
0.001,0.001,0.001,0.001,0.001,0.001,1.7671486048243997e-14
0.001,0.001,0.001,0.001,0.001,0.001,5.5641981712256216e-24
0.001,0.001,0.001,0.001,0.001,0.001,3.957534575229819e-23
0.001,0.001,0.001,0.001,0.017,0.001,2.199954310701449e-05
0.001,0.001,0.001,0.001,0.001,0.001,2.363176628233707e-22
0.001,0.001,0.001,0.001,0.001,0.001,2.789655777881719e-14
0.001,0.001,0.001,0.001,0.001,0.001,4.969949745256413e-22
0.001,0.001,0.001,0.001,0.001,0.001,5.393777646900556e-25
0.001,0.001,0.001,0.001,0.001,0.001,4.467682379271424e-15
0.001,0.001,0.001,0.001,0.001,0.001,9.286797790413472e-25
0.001,0.001,0.001,0.001,0.001,0.001,5.7704888279594086e-27
0.001,0.001,0.001,0.001,0.001,0.001,1.727377206643266e-10
0.001,0.001,0.001,0.001,0.001,0.001,1.9940858086210895e-11
0.001,0.001,0.001,0.001,0.001,0.001,3.469018829691435e-17
0.001,0.001,0.001,0.001,0.001,0.001,2.261134384778893e-22
0.001,0.001,0.001,0.001,0.001,0.001,1.0753142316094137e-16
0.001,0.001,0.001,0.001,0.001,0.001,2.5996646713052307e-13
0.002,0.008,0.004,0.001,0.014,0.001,0.0002523171229709427
0.001,0.001,0.001,0.001,0.001,0.001,1.7915016962684445e-11
0.001,0.001,0.001,0.001,0.001,0.001,4.4182069076739974e-18
0.001,0.001,0.001,0.001,0.001,0.001,6.4197860511625886e-21
0.005,0.009,0.007,0.002,0.026,0.004,0.0002864355159548353
0.001,0.001,0.001,0.001,0.001,0.001,2.7555323906293563e-18
0.001,0.001,0.001,0.001,0.001,0.001,4.594082901782913e-09
0.001,0.001,0.001,0.001,0.001,0.001,3.609421036971431e-18
0.001,0.001,0.001,0.001,0.001,0.001,9.245668893192324e-12
0.001,0.001,0.001,0.001,0.001,0.001,1.577246092995527e-21
0.001,0.001,0.001,0.001,0.001,0.001,1.5950590987556096e-18
0.001,0.001,0.001,0.001,0.001,0.001,7.653640426960077e-22
0.001,0.001,0.001,0.001,0.001,0.001,7.351629782594605e-07
0.001,0.001,0.001,0.001,0.001,0.001,9.274044609352298e-22
0.001,0.001,0.001,0.001,0.001,0.001,6.720013565756325e-17
0.001,0.001,0.001,0.001,0.001,0.001,2.1471558415747574e-17
0.001,0.001,0.001,0.001,0.001,0.001,2.206817187199157e-21
0.001,0.001,0.001,0.001,0.001,0.001,8.967800118864668e-10
0.001,0.001,0.001,0.001,0.001,0.001,1.3009290162265919e-12
0.001,0.001,0.001,0.001,0.001,0.001,4.194846959467735e-17
0.001,0.001,0.001,0.001,0.001,0.001,1.3608070895621028e-08
0.001,0.001,0.001,0.001,0.001,0.001,1.7680579760706078e-20
0.001,0.001,0.001,0.001,0.001,0.001,1.691308463033004e-24
0.001,0.001,0.001,0.001,0.001,0.001,1.9070896904053176e-19
0.001,0.001,0.001,0.001,0.001,0.001,1.069519421536929e-14
0.001,0.001,0.001,0.001,0.001,0.001,8.503726126755446e-14
