OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.754,0.592,0.583,0.8015,0.6185,0.793,0.6616082313637518
0.03,0.036,0.036,0.028,0.041,0.035,0.0028848291437645877
0.001,0.017,0.002,0.001,0.016,0.001,0.0006037941303572646
0.014,0.011,0.011,0.014,0.01,0.011,0.0007245150663890331
0.011,0.016,0.011,0.009,0.012,0.01,0.0005905449901189298
0.115,0.034,0.036,0.063,0.032,0.048,0.008836494091369655
0.024,0.045,0.038,0.021,0.044,0.033,0.021757671677825805
0.012,0.034,0.016,0.012,0.034,0.011,0.026925831652427113
0.001,0.014,0.005,0.002,0.015,0.003,0.004224051518708135
0.001,0.001,0.001,0.001,0.001,0.001,6.276053270675485e-05
0.001,0.011,0.001,0.001,0.01,0.001,0.0016534761086226656
0.106,0.062,0.065,0.107,0.064,0.066,0.030117458364932848
0.001,0.019,0.002,0.001,0.013,0.002,0.0022255882135580455
0.001,0.003,0.001,0.001,0.003,0.002,7.384595089764046e-05
0.004,0.058,0.0225,0.006,0.051,0.012,0.04990042404840613
0.001,0.004,0.002,0.001,0.004,0.001,0.0004674611714679834
0.038,0.115,0.06,0.012,0.0865,0.028,0.18247581294388698
0.037,0.064,0.058,0.028,0.061,0.057,0.0316926369954036
0.029,0.062,0.039,0.037,0.055,0.031,0.06703601282641355
0.007,0.017,0.01,0.004,0.014,0.011,0.00274611062052749
0.001,0.002,0.001,0.001,0.002,0.001,6.38751783755385e-05
0.3225,0.217,0.158,0.2145,0.194,0.141,0.2297546129718316
0.018,0.017,0.009,0.026,0.018,0.008,0.007771883508028544
0.025,0.016,0.019,0.019,0.019,0.0175,0.0014501368731666955
0.001,0.001,0.001,0.002,0.001,0.001,1.5872782942173565e-09
0.001,0.001,0.001,0.001,0.001,0.001,7.275772179291879e-06
0.006,0.081,0.013,0.005,0.078,0.007,0.07653112799161634
0.038,0.065,0.057,0.038,0.067,0.053,0.03015370685968
0.028,0.05,0.039,0.011,0.047,0.019,0.04541196965641126
0.017,0.023,0.009,0.013,0.021,0.012,0.005264485678812592
0.001,0.001,0.001,0.001,0.001,0.001,2.4629147399164775e-10
0.066,0.025,0.016,0.032,0.023,0.016,0.019821221763129546
0.004,0.034,0.008,0.007,0.023,0.008,0.017040057258471304
0.004,0.012,0.007,0.005,0.012,0.007,0.001735664766211046
0.003,0.002,0.001,0.001,0.001,0.001,6.660874863155166e-05
