OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.001,0.001,0.001,0.001,0.001,0.001,1.8928950820128512e-05
0.001,0.002,0.001,0.001,0.002,0.001,2.1376363796118474e-05
0.001,0.007,0.001,0.001,0.005,0.001,0.0023710923785796316
0.02,0.042,0.001,0.001,0.057,0.001,0.04907586417080584
0.001,0.002,0.001,0.001,0.001,0.001,0.0007899531842159614
0.001,0.001,0.001,0.001,0.001,0.001,0.00014864171040230163
0.005,0.021,0.001,0.001,0.1375,0.001,0.01680781712561962
0.047,0.005,0.001,0.001,0.002,0.001,0.004424079670516269
0.002,0.005,0.001,0.001,0.001,0.001,0.0034628708539294144
0.1625,0.006,0.001,0.001,0.007,0.001,0.004544842490771901
0.012,0.009,0.001,0.001,0.009,0.001,0.0050143465065561905
0.003,0.159,0.002,0.001,0.995,0.001,0.20042959423594947
0.001,0.009,0.001,0.001,0.013,0.001,0.005931719960702604
0.005,0.06,0.001,0.001,0.0655,0.001,0.060745753463358115
0.044,0.334,0.006,0.001,0.651,0.001,0.33636915888816377
0.001,0.006,0.001,0.001,0.005,0.001,0.0023022059508750405
0.003,0.006,0.001,0.001,0.002,0.001,0.0013357997346160088
0.001,0.029,0.001,0.001,0.011,0.001,0.015505882082576734
0.001,0.003,0.001,0.001,0.003,0.001,0.00023776063001119892
0.014,0.003,0.001,0.001,0.002,0.001,0.0005459020081623779
0.001,0.039,0.001,0.001,0.021,0.001,0.027918130009057122
0.114,0.257,0.003,0.002,0.534,0.001,0.25608603392986307
0.066,0.046,0.001,0.001,0.82,0.001,0.0375120487238135
0.074,0.008,0.006,0.001,0.009,0.002,0.00024500106464636596
0.002,0.012,0.001,0.001,0.003,0.001,0.005607458434429442
0.759,0.034,0.273,0.02,0.004,0.001,0.029027650824815787
0.001,0.001,0.001,0.001,0.001,0.001,0.0003861017472462724
0.056,0.017,0.008,0.001,0.014,0.001,0.005118051075395255
0.001,0.003,0.001,0.001,0.002,0.001,7.615783143728493e-05
0.017,0.018,0.017,0.014,0.018,0.014,0.017906742293699016
0.001,0.007,0.001,0.001,0.003,0.001,0.0009997601281276935
0.049,0.57,0.017,0.001,0.976,0.001,0.6082576452962019
0.001,0.003,0.001,0.001,0.001,0.001,0.0009563147204007564
0.13,0.5535,0.047,0.008,0.9275,0.004,0.5478070821096636
0.002,0.015,0.001,0.001,0.026,0.001,0.00895300662085188
0.1285,0.062,0.013,0.006,0.0575,0.003,0.07998993323590747
0.001,0.001,0.001,0.001,0.001,0.001,0.0007462072385448944
0.094,0.2265,0.004,0.001,0.9095,0.001,0.2231616216118762
0.032,0.2015,0.0115,0.001,0.7865,0.001,0.20010558949526702
0.027,0.025,0.003,0.001,0.018,0.001,0.005830129777466417
0.028,0.2885,0.023,0.001,0.4005,0.002,0.3624255418518253
0.021,0.014,0.001,0.002,0.02,0.001,0.007198738965780245
0.001,0.001,0.001,0.001,0.001,0.001,0.0001485900483819193
0.001,0.001,0.001,0.001,0.001,0.001,0.00019195780526766768
0.007,0.002,0.001,0.001,0.001,0.001,0.00048447326462287165
0.012,0.032,0.009,0.003,0.033,0.002,0.029713005140231556
0.011,0.1015,0.004,0.002,0.116,0.001,0.12170104979222014
0.001,0.001,0.001,0.001,0.001,0.001,0.00025810615936751704
0.018,0.0835,0.003,0.018,0.083,0.001,0.06925176787463759
0.001,0.009,0.001,0.001,0.003,0.001,0.0016249285850818576
0.05,0.037,0.001,0.01,0.0375,0.001,0.03279922281263909
0.002,0.015,0.001,0.001,0.009,0.001,0.01578683346489305
0.001,0.001,0.001,0.001,0.001,0.001,1.0177115587467658e-05
0.0665,0.01,0.002,0.001,0.0045,0.001,0.002933056822585437
0.893,0.7285,0.931,0.002,1.0,0.002,0.770207238452775
0.015,0.1315,0.001,0.001,0.033,0.001,0.1638639360290519
0.001,0.003,0.001,0.001,0.001,0.001,0.00044326681355015036
0.002,0.017,0.001,0.001,0.008,0.001,0.014158833214390527
0.001,0.001,0.001,0.001,0.001,0.001,1.7882077593012218e-05
0.003,0.023,0.001,0.001,0.008,0.001,0.013551623132613311
0.001,0.005,0.001,0.001,0.004,0.001,0.001204664296726106
0.001,0.013,0.001,0.001,0.003,0.001,0.002257898649189963
0.008,0.008,0.001,0.001,0.011,0.001,0.007786561177671083
0.001,0.005,0.001,0.001,0.001,0.001,2.4060142529679875e-06
0.001,0.007,0.001,0.001,0.004,0.001,0.003447713024999361
0.001,0.001,0.001,0.001,0.001,0.001,0.00022067686824909933
0.001,0.001,0.001,0.001,0.001,0.001,4.433064083538232e-05
0.002,0.002,0.001,0.001,0.001,0.001,3.497875052791038e-06
0.008,0.045,0.002,0.003,0.034,0.001,0.05004533682671682
0.004,0.072,0.001,0.001,0.043,0.001,0.05204357930128269
0.002,0.003,0.001,0.001,0.002,0.001,0.0013167279076982002
0.001,0.001,0.001,0.001,0.002,0.001,0.0004990787935793683
0.012,0.006,0.001,0.004,0.004,0.001,4.647947175210253e-05
0.001,0.001,0.001,0.001,0.001,0.001,3.0796619646714443e-06
0.002,0.038,0.001,0.001,0.024,0.001,0.03066013423610409
0.001,0.001,0.001,0.001,0.001,0.001,6.535936602086125e-07
0.001,0.034,0.001,0.001,0.014,0.001,0.019162166412285214
0.039,0.392,0.023,0.001,0.997,0.001,0.45174730164912213
0.006,0.002,0.001,0.004,0.001,0.001,0.00018466332225829747
0.001,0.001,0.001,0.001,0.001,0.001,9.675174168332161e-06
0.001,0.001,0.001,0.001,0.001,0.001,3.1939789683631656e-07
0.001,0.031,0.001,0.001,0.005,0.001,0.022542789570526373
0.001,0.2855,0.001,0.001,0.7985,0.001,0.3340540488027097
0.001,0.0475,0.001,0.001,0.0645,0.001,0.05075929539551645
0.007,0.024,0.001,0.001,0.012,0.001,0.013865733913557428
0.006,0.03,0.002,0.001,0.1045,0.001,0.025140232296314523
0.001,0.001,0.001,0.001,0.001,0.001,3.9941179479122235e-08
0.004,0.001,0.001,0.002,0.001,0.001,2.111132812591013e-05
0.001,0.004,0.001,0.001,0.001,0.001,9.495638381243802e-06
0.002,0.004,0.001,0.001,0.002,0.001,0.000956309771208613
0.001,0.006,0.001,0.001,0.003,0.001,0.00012837356356208208
0.083,0.2465,0.011,0.004,0.878,0.001,0.25872425453699716
0.001,0.001,0.001,0.001,0.001,0.001,2.7021020107454756e-06
0.001,0.02,0.001,0.001,0.01,0.001,0.01577593638443565
0.001,0.005,0.001,0.002,0.002,0.001,5.2726010450522375e-05
0.016,0.1925,0.002,0.001,0.604,0.001,0.2050520976593039
0.004,0.029,0.001,0.001,0.04,0.001,0.015640136488157076
0.001,0.008,0.001,0.001,0.006,0.001,0.0004352803980122687
0.001,0.005,0.001,0.001,0.003,0.001,0.0021224402901706104
0.001,0.007,0.001,0.001,0.003,0.001,0.0017157489791007252
0.001,0.001,0.001,0.001,0.001,0.001,5.843907352555824e-06
0.002,0.006,0.001,0.001,0.004,0.001,0.0042136861099015
0.035,0.002,0.001,0.001,0.001,0.001,0.0008551361105440366
0.001,0.018,0.001,0.001,0.005,0.001,0.006428579599730299
0.008,0.283,0.004,0.001,0.586,0.001,0.26698785212595283
0.019,0.015,0.006,0.004,0.014,0.003,0.008994442338618316
0.001,0.005,0.001,0.001,0.002,0.001,0.0002150712898693847
0.939,0.63,0.961,0.014,1.0,0.006,0.657122599864425
0.005,0.012,0.001,0.002,0.003,0.001,0.001296555483777058
0.002,0.172,0.001,0.001,0.6025,0.001,0.19328677651873527
0.013,0.02,0.001,0.001,0.0195,0.001,0.01775816635641677
0.001,0.001,0.001,0.001,0.001,0.001,7.408652236980398e-07
0.003,0.001,0.001,0.001,0.001,0.001,2.682176328971157e-06
0.001,0.002,0.001,0.001,0.002,0.001,0.00215459320279353
0.001,0.072,0.001,0.001,0.0095,0.001,0.06386579628396925
0.002,0.007,0.001,0.001,0.01,0.001,0.002236044404637142
0.001,0.001,0.001,0.001,0.001,0.001,4.302056239701467e-07
0.002,0.002,0.001,0.001,0.001,0.001,0.0006993228021190694
0.001,0.01,0.001,0.001,0.001,0.001,0.0024951595326604416
0.059,0.081,0.007,0.007,0.064,0.002,0.07895033223710288
0.005,0.0215,0.001,0.001,0.0275,0.001,0.019050323464024743
0.001,0.005,0.001,0.001,0.002,0.001,0.000215619636915218
0.011,0.056,0.003,0.002,0.044,0.001,0.039180821491877973
0.001,0.003,0.001,0.001,0.001,0.001,3.83994864906888e-05
0.001,0.015,0.001,0.001,0.002,0.001,0.0054500847115017195
0.011,0.0205,0.001,0.001,0.019,0.001,0.018165891376965167
0.004,0.022,0.001,0.001,0.019,0.001,0.02138408721633158
0.012,0.029,0.006,0.003,0.039,0.003,0.02802894807282838
0.005,0.074,0.001,0.001,0.047,0.001,0.08613991120802708
0.001,0.011,0.001,0.001,0.004,0.001,0.0033423903691811667
0.003,0.003,0.001,0.001,0.002,0.001,0.0010971905500123912
0.0665,0.006,0.001,0.003,0.001,0.001,0.00426646714607329
0.0765,0.001,0.002,0.001,0.001,0.001,4.088257417541559e-06
0.001,0.001,0.001,0.001,0.001,0.001,9.143906129779485e-05
0.002,0.01,0.001,0.001,0.008,0.001,0.0023198919668666134
0.001,0.2345,0.002,0.001,0.996,0.001,0.30425205170492886
0.001,0.028,0.001,0.001,0.02,0.001,0.01680908026967619
0.019,0.0355,0.003,0.003,0.0555,0.001,0.02927670872296542
0.001,0.025,0.001,0.001,0.002,0.001,0.01686071751424961
0.026,0.012,0.001,0.001,0.006,0.001,0.003718230167286351
0.001,0.04,0.001,0.001,0.004,0.001,0.02547183914324407
0.004,0.026,0.002,0.001,0.011,0.001,0.01089717859474562
0.002,0.014,0.001,0.001,0.006,0.001,0.004037139972753309
0.001,0.001,0.001,0.001,0.001,0.001,0.0001693593541204924
0.001,0.002,0.001,0.001,0.002,0.001,0.000762389191728677
0.001,0.01,0.001,0.001,0.004,0.001,0.003427641343923985
0.003,0.168,0.001,0.001,0.271,0.001,0.22776857206066886
0.001,0.001,0.001,0.001,0.001,0.001,2.442299278182757e-08
0.051,0.033,0.031,0.0295,0.0355,0.031,0.013385314739867852
0.001,0.011,0.001,0.001,0.004,0.001,0.0016911812228331713
0.001,0.001,0.001,0.001,0.001,0.001,4.281807925990996e-06
0.009,0.094,0.001,0.001,0.469,0.001,0.1000033662251815
0.002,0.004,0.001,0.001,0.004,0.001,0.0026849060272423815
0.001,0.002,0.001,0.001,0.002,0.001,0.00048352017732269253
0.001,0.002,0.001,0.001,0.001,0.001,0.0015076404157674224
0.001,0.022,0.001,0.001,0.019,0.001,0.008062052356631459
0.083,0.198,0.032,0.006,0.3695,0.003,0.2056914926287719
0.115,0.5815,0.041,0.005,0.9955,0.001,0.5844122043171778
0.0335,0.017,0.002,0.001,0.033,0.001,0.011332541158166247
0.001,0.001,0.001,0.001,0.001,0.001,3.2065332383706356e-06
0.014,0.01,0.001,0.001,0.007,0.001,0.004079437680886314
0.011,0.009,0.002,0.001,0.006,0.001,0.0027651323261028513
0.008,0.05,0.003,0.001,0.037,0.001,0.03381742482177298
0.001,0.049,0.001,0.001,0.265,0.001,0.03235123941891949
0.001,0.003,0.001,0.001,0.002,0.001,0.0010734350627803655
0.001,0.002,0.001,0.001,0.001,0.001,0.0012807327537654547
0.0375,0.308,0.004,0.001,1.0,0.001,0.33221351206416594
0.0475,0.005,0.001,0.005,0.004,0.001,0.0012005340776398187
0.001,0.0245,0.001,0.001,0.0285,0.001,0.017258732805432532
0.002,0.004,0.001,0.001,0.002,0.001,0.0035170535749994535
0.001,0.002,0.001,0.001,0.001,0.001,0.00014994917440378755
0.001,0.011,0.001,0.001,0.002,0.001,0.005831283897928044
0.001,0.007,0.001,0.001,0.001,0.001,0.0008776257882621306
0.001,0.001,0.001,0.001,0.001,0.001,1.8076855601613015e-07
0.005,0.0265,0.002,0.002,0.016,0.001,0.014152863100556731
0.012,0.013,0.001,0.002,0.009,0.001,0.0021681942118028483
0.002,0.002,0.001,0.001,0.002,0.001,0.0003317012205155361
0.014,0.002,0.001,0.001,0.001,0.001,6.9243943711178775e-06
0.003,0.016,0.001,0.001,0.024,0.001,0.007712759407878118
0.012,0.009,0.001,0.001,0.006,0.001,0.0017635042896098814
0.001,0.001,0.001,0.001,0.001,0.001,5.431143677687592e-06
0.022,0.094,0.001,0.001,0.4025,0.001,0.08680820470181874
0.001,0.01,0.001,0.001,0.013,0.001,0.005445590760716538
0.003,0.006,0.001,0.001,0.003,0.001,0.0006302522780020403
0.1135,0.58,0.055,0.002,0.998,0.001,0.6591204330100668
0.029,0.017,0.001,0.008,0.012,0.001,0.017091309224692427
0.003,0.001,0.001,0.001,0.001,0.001,3.105575859500034e-05
0.153,0.472,0.0325,0.001,0.997,0.001,0.4811384577748401
0.001,0.001,0.001,0.001,0.001,0.001,3.7661828373917344e-05
0.054,0.015,0.003,0.001,0.004,0.002,0.00196945608913922
0.003,0.0355,0.001,0.001,0.031,0.001,0.03324960053679436
0.025,0.001,0.001,0.001,0.001,0.001,6.834065447437813e-05
0.001,0.02,0.001,0.001,0.005,0.001,0.013445040364607683
0.003,0.02,0.001,0.001,0.0385,0.001,0.015422624177351327
0.001,0.017,0.001,0.001,0.01,0.001,0.01643693255504428
0.001,0.005,0.001,0.001,0.002,0.001,0.0002160994692557658
0.005,0.0155,0.001,0.001,0.021,0.001,0.008196480871664883
0.003,0.002,0.001,0.001,0.002,0.001,4.063376609943016e-05
0.009,0.001,0.001,0.001,0.001,0.001,1.602289411591958e-05
0.001,0.001,0.001,0.001,0.001,0.001,4.468061384675036e-05
0.007,0.007,0.001,0.001,0.01,0.001,0.00572916106012047
0.01,0.034,0.003,0.001,0.015,0.001,0.020978747188517166
0.04,0.265,0.004,0.002,0.259,0.001,0.2993681735610401
0.005,0.024,0.001,0.001,0.011,0.001,0.015737751746195836
0.053,0.01,0.008,0.006,0.016,0.0045,0.0003184870205999633
0.001,0.001,0.001,0.001,0.001,0.001,0.00047224106444569843
0.001,0.001,0.001,0.001,0.001,0.001,0.00023734507978741517
0.01,0.049,0.001,0.001,0.018,0.001,0.031587758424908685
0.0855,0.092,0.009,0.001,0.093,0.001,0.09438488331202873
0.001,0.008,0.001,0.001,0.006,0.001,0.004547238635422324
0.001,0.001,0.001,0.001,0.001,0.001,0.00068801771165065
0.001,0.007,0.001,0.001,0.004,0.001,0.002594544477383721
0.005,0.005,0.001,0.001,0.003,0.001,0.0006835321351348798
0.008,0.025,0.001,0.002,0.0175,0.001,0.013567263447243752
0.0515,0.2415,0.005,0.001,0.436,0.001,0.26720700673946074
