OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.13,0.106,0.1185,0.119,0.122,0.117,4.7872121489323015e-05
0.1,0.053,0.069,0.12,0.06,0.096,0.00272006847283718
0.003,0.005,0.004,0.002,0.003,0.003,7.433016748226672e-06
0.007,0.002,0.003,0.011,0.003,0.009,2.6909240958965537e-06
0.021,0.017,0.017,0.022,0.016,0.018,0.0009093462828326775
0.091,0.0745,0.083,0.092,0.085,0.091,7.375258462730491e-05
0.045,0.034,0.033,0.06,0.04,0.045,0.00800424392473392
0.014,0.012,0.011,0.01,0.016,0.009,1.3551884405081893e-07
0.162,0.128,0.141,0.171,0.133,0.162,0.011432656793515152
0.045,0.034,0.039,0.065,0.029,0.05,0.0008071090296813272
0.573,0.468,0.489,0.682,0.485,0.6335,0.4159928069654608
0.038,0.052,0.05,0.042,0.054,0.039,0.00196024933444469
0.067,0.0445,0.043,0.067,0.056,0.048,0.0005119695942156721
0.027,0.021,0.022,0.034,0.022,0.025,0.0001706412140572831
0.051,0.0475,0.044,0.062,0.055,0.05,0.008652522205229761
0.013,0.029,0.022,0.008,0.03,0.012,3.2684984101245935e-05
0.028,0.023,0.025,0.045,0.022,0.029,0.0024957730261923315
0.03,0.016,0.016,0.038,0.02,0.029,0.0008906648482721646
0.009,0.013,0.009,0.008,0.015,0.006,0.0003362905465563501
0.146,0.102,0.113,0.166,0.109,0.135,0.007616684540890741
0.082,0.052,0.056,0.084,0.056,0.067,1.0688758300939058e-05
0.103,0.1,0.099,0.11,0.09,0.107,0.0008010106183651136
0.006,0.008,0.007,0.01,0.006,0.009,1.4336172786495642e-05
0.004,0.003,0.003,0.006,0.003,0.003,3.934066199704725e-05
0.001,0.002,0.001,0.001,0.001,0.001,1.272042768893523e-05
0.065,0.047,0.049,0.07,0.046,0.055,0.001785670835048685
0.122,0.09,0.091,0.137,0.091,0.102,0.00612990347839464
0.087,0.068,0.074,0.095,0.073,0.078,5.4448005645379513e-05
0.013,0.016,0.016,0.018,0.012,0.017,2.378428365847078e-05
0.116,0.0885,0.096,0.112,0.089,0.099,0.0012276774669734251
0.445,0.4685,0.449,0.477,0.472,0.452,0.422240891517323
0.012,0.011,0.012,0.01,0.014,0.01,6.333425098953763e-07
0.022,0.015,0.015,0.024,0.016,0.017,0.00029802751935480506
0.003,0.004,0.004,0.005,0.004,0.005,0.00021686276378751876
0.026,0.016,0.016,0.025,0.014,0.018,0.0003086406415400182
0.026,0.019,0.019,0.032,0.022,0.022,0.0002807537968356492
0.009,0.008,0.008,0.011,0.008,0.01,5.427422898296077e-06
0.015,0.02,0.017,0.018,0.026,0.014,0.00147309055988051
0.001,0.001,0.001,0.001,0.001,0.001,3.3461165601526205e-08
0.006,0.005,0.005,0.006,0.007,0.004,9.731986943430944e-06
0.014,0.009,0.013,0.014,0.011,0.016,5.1516422706389707e-05
0.004,0.002,0.003,0.005,0.002,0.004,8.298395966165644e-06
0.0695,0.065,0.067,0.09,0.064,0.075,0.0006112202833951656
0.01,0.008,0.008,0.012,0.009,0.008,0.0002075389261974362
0.075,0.056,0.064,0.094,0.06,0.079,0.003776723315162431
0.072,0.051,0.056,0.095,0.054,0.073,0.004594102765406273
0.179,0.098,0.11,0.194,0.1065,0.151,0.03399178535058116
0.187,0.175,0.175,0.205,0.205,0.1955,0.0773744487246567
0.021,0.018,0.019,0.023,0.022,0.021,2.1679428614056573e-05
0.013,0.009,0.01,0.016,0.011,0.014,6.183303916704548e-05
0.027,0.012,0.013,0.03,0.011,0.023,0.0003409337158393965
0.079,0.0995,0.083,0.064,0.114,0.067,0.029652442788045658
0.074,0.063,0.061,0.081,0.064,0.074,0.010965586621969817
0.001,0.001,0.001,0.001,0.001,0.001,5.482951084627392e-05
0.028,0.024,0.023,0.045,0.023,0.033,0.0031716206093264036
0.01,0.005,0.006,0.011,0.006,0.007,9.570275467538865e-05
0.104,0.08,0.088,0.125,0.088,0.113,0.029627472731808806
0.019,0.005,0.005,0.021,0.013,0.012,0.0004534491095663268
0.048,0.034,0.037,0.056,0.038,0.047,0.0031828431545465967
0.002,0.001,0.002,0.002,0.001,0.002,2.593491134882108e-06
0.064,0.032,0.033,0.081,0.029,0.053,0.00536010486476281
0.068,0.055,0.058,0.07,0.06,0.067,2.8102237986494094e-05
