OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.61,0.501,0.506,0.4385,0.4365,0.4725,0.46450892222092266
0.5,0.3615,0.4345,0.665,0.402,0.5805,0.325063679208236
0.548,0.638,0.609,0.581,0.6075,0.6525,0.6158172189089439
0.718,0.2175,0.537,0.6715,0.517,0.742,0.17064370650547858
0.543,0.5265,0.398,0.4685,0.505,0.385,0.4811295817174267
0.222,0.5275,0.2695,0.247,0.4275,0.2145,0.49227938437763563
0.4955,0.041,0.463,0.3825,0.114,0.3105,0.023843608461636853
0.366,0.217,0.164,0.332,0.218,0.192,0.14796312310533857
0.3325,0.3815,0.254,0.293,0.336,0.276,0.3319195513193315
0.3785,0.166,0.209,0.5595,0.213,0.367,0.1157170730918646
0.5915,0.784,0.5805,0.639,0.6825,0.634,0.8856268009811058
0.635,0.7935,0.6985,0.529,0.721,0.627,0.9408201631833024
0.581,0.706,0.5945,0.6505,0.5985,0.739,0.8079838102083888
0.362,0.619,0.36,0.112,0.7695,0.088,0.6093493931847023
0.5895,0.6835,0.5715,0.543,0.68,0.474,0.7112686553772609
0.2785,0.393,0.271,0.1525,0.4155,0.2025,0.34184544314334575
0.4065,0.096,0.2215,0.531,0.164,0.4105,0.08963333237249234
0.301,0.5165,0.428,0.518,0.4025,0.5805,0.46989261530377435
0.864,0.4345,0.874,0.687,0.6725,0.7815,0.4038978038086476
0.167,0.439,0.106,0.118,0.309,0.089,0.36395171084261246
0.816,0.303,0.762,0.654,0.645,0.773,0.2513994738946749
0.507,0.584,0.5335,0.7115,0.505,0.702,0.5697707220974022
0.655,0.784,0.782,0.664,0.75,0.6785,0.9125840985026888
0.661,0.722,0.83,0.7025,0.697,0.7865,0.730708836978089
0.84,0.131,0.939,0.4545,0.946,0.486,0.09374461270319012
0.3475,0.5315,0.265,0.612,0.378,0.485,0.5499659208947126
0.335,0.164,0.213,0.429,0.167,0.2855,0.12817004169945753
0.767,0.396,0.539,0.8175,0.453,0.611,0.30255463353552975
0.6035,0.772,0.701,0.643,0.6365,0.7495,0.9554821789402508
0.19,0.3975,0.246,0.138,0.469,0.128,0.35830881225156896
0.808,0.3395,0.6285,0.726,0.544,0.7665,0.27768075945265186
0.572,0.7405,0.816,0.5755,0.784,0.5685,0.7361269609700467
0.67,0.8,0.6855,0.6355,0.722,0.745,0.9604759025317278
0.52,0.392,0.4835,0.5175,0.389,0.5245,0.3498401460148438
0.786,0.056,0.6395,0.577,0.17,0.477,0.026647238735229884
0.324,0.7665,0.209,0.47,0.4885,0.2845,0.7929222984582782
0.348,0.194,0.269,0.489,0.213,0.331,0.16262080580401794
0.43,0.563,0.393,0.485,0.4595,0.453,0.5423750343701829
0.632,0.671,0.6895,0.6295,0.627,0.7325,0.6756277678094992
0.646,0.7285,0.7485,0.588,0.683,0.7445,0.7730952789459493
0.446,0.565,0.49,0.615,0.509,0.561,0.49587114200188276
0.785,0.5115,0.8255,0.4965,0.8695,0.6265,0.4792607167298524
0.5445,0.7795,0.5815,0.6495,0.652,0.615,0.9545597775359356
0.566,0.102,0.464,0.549,0.2475,0.5585,0.05900038604912286
0.455,0.307,0.287,0.562,0.3065,0.513,0.2860388629071864
0.4375,0.4755,0.567,0.54,0.451,0.59,0.46033453140460234
0.6745,0.191,0.853,0.397,0.2115,0.3825,0.143577338193187
0.3755,0.429,0.445,0.543,0.3875,0.582,0.4054931162118288
0.298,0.327,0.2005,0.311,0.2615,0.2695,0.27900068123371524
0.5575,0.4775,0.691,0.609,0.8175,0.5885,0.35552471862020496
0.657,0.791,0.7235,0.703,0.696,0.772,0.9258213194276863
0.36,0.026,0.195,0.015,0.009,0.005,0.008562316959428502
0.234,0.4695,0.116,0.3465,0.249,0.319,0.3864253112480397
0.288,0.42,0.228,0.4045,0.279,0.375,0.391755663766589
0.507,0.617,0.493,0.459,0.6385,0.441,0.6005824208310473
0.577,0.7295,0.7245,0.572,0.6155,0.7155,0.7817083686556515
0.4045,0.333,0.366,0.575,0.31,0.5445,0.27736165764494236
0.248,0.225,0.209,0.3345,0.216,0.227,0.17867174148006962
0.552,0.509,0.5885,0.714,0.5445,0.742,0.47144723739525907
0.688,0.748,0.7785,0.7105,0.7135,0.7495,0.8493844068411947
0.3995,0.564,0.509,0.42,0.477,0.499,0.5254910751223668
0.6265,0.412,0.5665,0.61,0.473,0.7095,0.34936617674827564
0.4705,0.313,0.388,0.444,0.314,0.439,0.25848111118950057
0.304,0.612,0.299,0.346,0.417,0.2655,0.5745459528705137
0.5175,0.718,0.523,0.5225,0.648,0.4435,0.7602747287519143
0.658,0.7065,0.7105,0.67,0.655,0.7475,0.7178300075966896
0.224,0.2075,0.262,0.339,0.162,0.266,0.15213356785710255
0.174,0.3705,0.196,0.108,0.478,0.096,0.32475195464612394
0.6795,0.46,0.707,0.6265,0.5125,0.715,0.4433623629687439
0.7065,0.455,0.568,0.7085,0.623,0.777,0.41222326854040714
0.778,0.5405,0.7835,0.652,0.6945,0.7595,0.47051016759112896
0.672,0.6055,0.716,0.6555,0.5985,0.7795,0.6130829280792858
0.399,0.674,0.44,0.378,0.666,0.367,0.6967581779980336
0.6585,0.6,0.6715,0.6475,0.638,0.628,0.5610810709165887
0.821,0.718,0.857,0.511,0.837,0.6545,0.7695523711245442
0.253,0.202,0.146,0.352,0.1465,0.173,0.14488148962477407
0.621,0.73,0.6,0.618,0.6535,0.599,0.7326852848233677
0.601,0.464,0.734,0.664,0.4615,0.651,0.44535191542654595
0.404,0.3425,0.645,0.643,0.5105,0.7395,0.2979028855086538
0.4295,0.598,0.5135,0.614,0.503,0.668,0.5423610660086582
0.6685,0.6605,0.7475,0.672,0.632,0.7535,0.6570544070871964
0.2575,0.019,0.052,0.3255,0.037,0.136,0.0073245112086114846
0.668,0.8015,0.7675,0.6785,0.7145,0.8055,0.9584529019795951
0.562,0.7875,0.66,0.4965,0.657,0.4785,0.9142044937248168
0.2965,0.7325,0.221,0.7015,0.51,0.759,0.7475674913542383
0.149,0.416,0.17,0.425,0.167,0.316,0.39080851231221336
0.537,0.092,0.302,0.506,0.14,0.317,0.06644033787303505
0.228,0.344,0.231,0.2245,0.2935,0.2255,0.27582564310489566
0.512,0.7575,0.546,0.5175,0.684,0.472,0.7882449782394957
0.291,0.357,0.317,0.431,0.3055,0.316,0.30442391484511583
0.765,0.73,0.794,0.614,0.834,0.7085,0.773264422871558
0.436,0.225,0.2475,0.5225,0.272,0.369,0.17108902875794688
