OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.09,0.2965,0.057,0.022,0.4195,0.019,0.28937897196975615
0.188,0.4745,0.214,0.06,0.896,0.108,0.5709201889325131
0.165,0.335,0.087,0.027,0.2985,0.048,0.3187074762575119
0.41,0.1565,0.1575,0.019,0.137,0.0355,0.1631495284636122
0.2475,0.208,0.036,0.106,0.172,0.051,0.21636824287894182
0.122,0.0265,0.009,0.092,0.018,0.008,0.023030501105465305
0.502,0.562,0.191,0.1415,0.6365,0.154,0.5883930393166582
0.41,0.1305,0.119,0.034,0.095,0.0515,0.13920229342658097
0.5825,0.117,0.3,0.187,0.098,0.112,0.12197481121597903
0.512,0.4145,0.2345,0.823,0.3025,0.2405,0.42242215969748764
0.006,0.1805,0.008,0.001,0.082,0.002,0.26606132720582903
0.0295,0.043,0.009,0.001,0.012,0.001,0.04241566584927441
0.001,0.008,0.001,0.001,0.004,0.001,0.006867257734526782
0.011,0.249,0.005,0.032,0.0895,0.003,0.24073002849855762
0.018,0.163,0.006,0.0295,0.021,0.003,0.15133114149476787
0.035,0.006,0.006,0.014,0.006,0.003,0.003057519804183354
0.046,0.003,0.002,0.004,0.001,0.001,0.0031967685378771903
0.4075,0.7965,0.439,0.1285,0.9375,0.221,0.8167141293239341
0.723,0.438,0.8745,0.5995,0.994,0.364,0.43849709685255145
0.267,0.0305,0.061,0.2045,0.029,0.041,0.02660399816711481
0.5805,0.881,0.5265,0.7075,0.666,0.868,0.9123139048492791
0.012,0.057,0.011,0.005,0.1045,0.002,0.05836933782121056
0.1865,0.2815,0.091,0.024,0.3585,0.019,0.2684318407827192
0.3565,0.4925,0.1765,0.149,0.6195,0.08,0.5084897729680213
0.262,0.4685,0.115,0.2555,0.364,0.0455,0.4595880292129848
0.088,0.2595,0.051,0.013,0.3885,0.013,0.27444135739310566
0.357,0.5655,0.2975,0.287,0.4555,0.236,0.5581461543449677
0.437,0.132,0.1565,0.391,0.074,0.122,0.14368837653067215
0.7705,0.551,0.409,0.4195,0.6755,0.278,0.5679225432755808
0.1285,0.295,0.19,0.1295,0.257,0.131,0.32238043656319215
0.036,0.001,0.003,0.004,0.001,0.001,0.000643708884316937
0.37,0.4295,0.3615,0.4785,0.307,0.2075,0.5033536646152591
0.735,0.4015,0.943,0.429,0.999,0.2755,0.45908923699281157
0.2075,0.5545,0.172,0.088,0.828,0.051,0.5904294565740046
0.5455,0.8565,0.5995,0.2465,0.928,0.291,0.8819405596224922
0.8495,0.6685,0.914,0.255,0.996,0.128,0.6652675887197266
0.047,0.006,0.016,0.005,0.004,0.004,0.0012717517594830062
0.011,0.044,0.004,0.004,0.033,0.002,0.042106543440174574
0.2035,0.232,0.2625,0.346,0.1895,0.3475,0.2792420114482678
0.2435,0.595,0.238,0.21,0.6905,0.123,0.6208806381363983
0.4645,0.3575,0.127,0.323,0.2785,0.116,0.3668426051454493
0.5535,0.7945,0.5025,0.9585,0.699,0.4795,0.8313276629526108
0.116,0.1635,0.026,0.223,0.097,0.022,0.16784606651031672
0.4505,0.0985,0.3225,0.206,0.096,0.135,0.09124427914771673
0.4985,0.518,0.168,0.3115,0.405,0.158,0.5077042032686707
0.512,0.8835,0.56,0.825,0.809,0.729,0.9690090950834036
0.423,0.5045,0.2315,0.065,0.8,0.0415,0.491882403133556
0.2085,0.275,0.1125,0.146,0.2285,0.077,0.2632244716110417
0.1525,0.1865,0.143,0.895,0.1735,0.172,0.16514993146979537
0.229,0.798,0.212,0.059,0.9175,0.039,0.8142744578384848
0.262,0.6,0.103,0.052,0.8455,0.031,0.6249326201631638
0.625,0.892,0.646,0.371,0.8865,0.517,0.9674121392791941
0.5525,0.3825,0.241,0.4875,0.4905,0.186,0.46845563332706475
0.5015,0.8875,0.5,0.115,0.9575,0.0795,0.9765328808479508
0.8695,0.7665,0.946,0.378,0.999,0.3465,0.7642884795508089
0.018,0.057,0.016,0.0065,0.056,0.006,0.049164056215766624
0.375,0.5185,0.281,0.893,0.704,0.2165,0.5357219067866259
0.986,0.288,0.869,0.7895,0.3695,0.543,0.28585657982029783
0.192,0.411,0.123,0.025,0.521,0.02,0.4162108330848663
0.7,0.3505,0.6015,0.544,0.3095,0.3665,0.4188086361417257
0.3235,0.3395,0.119,0.2415,0.34,0.055,0.29678461807927053
0.2505,0.286,0.12,0.025,0.3465,0.022,0.312867656924888
0.2225,0.5835,0.4015,0.21,0.4305,0.2805,0.5661175768343523
0.173,0.2545,0.078,0.0835,0.2955,0.024,0.24608074940464328
0.611,0.5155,0.7145,0.558,0.935,0.431,0.5361012530679353
0.6725,0.634,0.858,0.6085,0.9115,0.7565,0.6421445624317011
0.008,0.035,0.002,0.005,0.011,0.001,0.024843960452172884
0.8305,0.072,0.1175,0.282,0.0975,0.105,0.10104135104716828
0.525,0.7975,0.4585,0.2125,0.9675,0.098,0.8102910274477825
0.1585,0.071,0.092,0.169,0.074,0.052,0.06329809518613044
0.019,0.117,0.014,0.012,0.1,0.005,0.11216542272077272
