OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.149,0.153,0.146,0.156,0.154,0.138,0.29648449520220715
0.009,0.019,0.014,0.008,0.02,0.011,0.0019234192846585194
0.025,0.041,0.023,0.026,0.045,0.022,0.01958088821503934
0.005,0.005,0.004,0.003,0.007,0.003,0.0008481992649171436
0.053,0.057,0.047,0.046,0.064,0.034,0.03997874148463563
0.008,0.01,0.01,0.008,0.009,0.007,9.362824298480848e-15
0.0445,0.0285,0.022,0.029,0.047,0.02,0.004420383414644159
0.004,0.003,0.003,0.007,0.003,0.003,4.3528184988147085e-06
0.1,0.0995,0.097,0.089,0.105,0.09,0.07153607978090915
0.018,0.033,0.013,0.003,0.032,0.001,0.003897298918951738
0.409,0.3905,0.328,0.389,0.446,0.312,0.34808658588200925
0.068,0.0615,0.0635,0.0505,0.0685,0.053,0.014835616457454364
0.33,0.331,0.412,0.338,0.342,0.409,0.30061302399173573
0.369,0.39,0.347,0.354,0.4175,0.343,0.33638947428433785
0.001,0.001,0.001,0.001,0.002,0.001,7.53220647683969e-05
0.03,0.022,0.013,0.01,0.03,0.008,0.002243947534184879
0.5995,0.6475,0.702,0.6485,0.739,0.749,0.7122013260633218
0.093,0.092,0.092,0.08,0.118,0.08,0.032744893621516134
0.109,0.05,0.056,0.065,0.063,0.054,0.0027503516381156526
0.045,0.068,0.022,0.021,0.091,0.012,0.0381480508859436
0.004,0.002,0.002,0.005,0.002,0.002,1.6589842596255043e-05
0.064,0.053,0.037,0.035,0.056,0.0335,0.020358172051119495
0.04,0.013,0.018,0.037,0.016,0.022,0.00016243121295245004
0.001,0.001,0.001,0.001,0.001,0.001,3.220940080603265e-05
0.019,0.055,0.033,0.013,0.063,0.014,0.011573526467037437
0.05,0.078,0.012,0.005,0.1105,0.004,0.04685313435842002
0.1085,0.0975,0.0985,0.108,0.106,0.099,0.15573036170866014
0.078,0.059,0.055,0.09,0.064,0.0555,0.021924192949419
0.334,0.612,0.3505,0.571,0.5675,0.361,0.6826255393212991
0.035,0.033,0.037,0.032,0.0375,0.036,0.0020500358444345843
0.018,0.036,0.018,0.018,0.047,0.015,0.003419372741871364
0.869,0.3915,0.875,0.095,0.955,0.075,0.6532018868621111
0.109,0.227,0.059,0.012,0.1815,0.005,0.3398477124387169
0.004,0.016,0.005,0.002,0.022,0.003,0.004288276109678064
0.029,0.018,0.018,0.026,0.022,0.017,0.005325984136808662
0.049,0.048,0.049,0.049,0.054,0.045,2.270745620619808e-05
0.746,0.095,0.208,0.287,0.487,0.14,0.027994478171776548
0.555,0.5205,0.461,0.6455,0.496,0.523,0.47199231896017124
0.016,0.005,0.01,0.006,0.008,0.007,3.33726881982349e-05
0.134,0.091,0.099,0.082,0.26,0.08,0.07482491520263802
0.231,0.101,0.06,0.026,0.184,0.012,0.05743668975541229
0.127,0.1155,0.109,0.053,0.16,0.053,0.29129858658999497
0.025,0.014,0.0145,0.022,0.019,0.014,0.0002417819739407193
0.027,0.007,0.005,0.015,0.01,0.006,0.0019122694615295148
0.011,0.014,0.01,0.01,0.015,0.007,2.042774151014646e-06
0.006,0.005,0.001,0.003,0.003,0.001,6.096558957120688e-05
0.036,0.082,0.042,0.012,0.153,0.015,0.05486418925706212
0.151,0.458,0.143,0.002,0.921,0.005,0.4695443166528811
0.186,0.385,0.105,0.06,0.363,0.068,0.3316472715772303
0.2385,0.145,0.161,0.238,0.152,0.184,0.13775217755441196
0.007,0.085,0.011,0.002,0.094,0.002,0.04328683542069748
0.073,0.052,0.046,0.051,0.081,0.037,0.01790985650379357
0.092,0.0695,0.057,0.058,0.076,0.062,0.01498332352696535
0.012,0.021,0.014,0.007,0.041,0.008,0.004499977361120545
0.002,0.005,0.002,0.001,0.006,0.001,0.00010067277386731168
0.319,0.442,0.3115,0.326,0.459,0.277,0.4093918226676808
0.014,0.0315,0.013,0.011,0.029,0.011,0.0065343882113949175
0.1045,0.059,0.067,0.074,0.076,0.06,0.009856018129363044
0.031,0.021,0.033,0.029,0.023,0.027,6.808856108768891e-05
0.02,0.086,0.011,0.005,0.089,0.004,0.04982561047659597
0.039,0.099,0.051,0.021,0.117,0.025,0.05302402768321037
0.008,0.015,0.005,0.007,0.019,0.002,0.0005616623506709723
0.143,0.0565,0.064,0.068,0.085,0.044,0.003415604878104635
0.01,0.025,0.011,0.003,0.026,0.003,0.0062849326685278225
0.022,0.045,0.018,0.007,0.044,0.005,0.01346140967580141
0.019,0.062,0.017,0.006,0.076,0.006,0.02441809420806076
0.009,0.035,0.012,0.003,0.032,0.003,0.0034804867421277053
0.014,0.03,0.013,0.004,0.038,0.005,0.006031504355766122
0.246,0.374,0.214,0.024,0.896,0.046,0.48285605125010744
0.025,0.094,0.007,0.002,0.116,0.002,0.09010286616876681
