OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.025,0.009,0.008,0.027,0.009,0.012,0.0006999993053095249
0.004,0.003,0.003,0.004,0.003,0.003,1.0524224268649478e-05
0.019,0.019,0.018,0.013,0.059,0.016,0.0005665942870839446
0.04,0.03,0.028,0.024,0.067,0.022,0.0021088051327519874
0.4585,0.563,0.49,0.4655,0.5645,0.465,0.4625000226030802
0.1485,0.174,0.107,0.108,0.176,0.096,0.07420044594817046
0.047,0.071,0.032,0.056,0.074,0.034,0.014454332780422883
0.5015,0.566,0.495,0.32,0.625,0.274,0.6955873209213882
0.005,0.043,0.004,0.002,0.039,0.002,0.011880379366670121
0.026,0.019,0.019,0.028,0.02,0.026,0.00011940860542716919
0.046,0.036,0.037,0.04,0.039,0.037,0.0012851167129752877
0.009,0.005,0.005,0.008,0.007,0.006,4.6762614073882485e-06
0.405,0.414,0.342,0.307,0.488,0.297,0.2839856720371898
0.107,0.148,0.103,0.055,0.174,0.045,0.039926687762921215
0.058,0.179,0.06,0.013,0.329,0.012,0.08649796619249578
0.5625,0.651,0.5335,0.644,0.5575,0.662,0.7755086351384702
0.079,0.088,0.072,0.051,0.103,0.059,0.02096890908628234
0.009,0.009,0.006,0.005,0.007,0.006,0.00017844977361217225
0.039,0.05,0.035,0.019,0.078,0.018,0.0044861057630579204
0.048,0.053,0.039,0.042,0.057,0.036,0.009550456319824282
0.0905,0.067,0.056,0.064,0.098,0.054,0.020629078909610812
0.047,0.052,0.044,0.037,0.054,0.034,0.0012832709720583474
0.01,0.009,0.007,0.009,0.009,0.009,9.263417886910915e-05
0.06,0.048,0.038,0.035,0.122,0.031,0.0031079161927220615
0.024,0.039,0.029,0.024,0.057,0.021,0.004054076792037203
0.012,0.009,0.01,0.012,0.01,0.01,0.0006050078211210865
0.068,0.051,0.048,0.055,0.061,0.053,0.008627523107900829
0.158,0.213,0.158,0.16,0.215,0.139,0.05594268279791974
0.281,0.35,0.287,0.232,0.4035,0.217,0.24796795255217918
0.102,0.122,0.101,0.065,0.181,0.071,0.024960845084410186
0.618,0.5765,0.554,0.608,0.546,0.6275,0.5483314399825929
0.018,0.012,0.011,0.007,0.023,0.007,0.00036499587018843743
0.073,0.034,0.042,0.078,0.04,0.059,0.004058202071328776
0.001,0.001,0.001,0.001,0.002,0.001,2.600333974495639e-05
0.037,0.024,0.022,0.028,0.037,0.024,0.0006572186968701065
0.093,0.086,0.087,0.09,0.099,0.088,0.00010333739066446506
0.086,0.099,0.073,0.073,0.103,0.057,0.02872745404723563
