OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.114,0.099,0.093,0.129,0.087,0.091,0.08409584044826326
0.313,0.5765,0.3035,0.405,0.5265,0.233,0.5580563945475963
0.012,0.001,0.003,0.005,0.002,0.001,0.0008258807679185485
0.0805,0.016,0.008,0.075,0.01,0.009,0.007987034126140165
0.094,0.1045,0.022,0.0645,0.0945,0.0275,0.09377028716682148
0.2645,0.107,0.119,0.134,0.083,0.1435,0.08691851066772271
0.016,0.0615,0.007,0.009,0.0465,0.006,0.043354007918917345
0.011,0.001,0.001,0.011,0.001,0.001,0.00033362167362644616
0.0705,0.002,0.002,0.002,0.002,0.003,0.000519515616240011
0.008,0.064,0.007,0.008,0.056,0.005,0.05852948246007462
0.156,0.047,0.0895,0.126,0.043,0.109,0.045751729800651765
0.016,0.1375,0.02,0.025,0.145,0.007,0.1397570244280288
0.456,0.639,0.5145,0.485,0.654,0.4645,0.6321448477973104
0.946,0.009,0.29,0.733,0.024,0.2405,0.010649927997509558
0.1415,0.3795,0.203,0.19,0.2975,0.2175,0.36007217169957395
0.1835,0.3065,0.257,0.1885,0.3055,0.2255,0.2709510496479188
0.054,0.068,0.044,0.0415,0.06,0.032,0.060825312750504776
0.0685,0.05,0.011,0.1125,0.04,0.0115,0.03239932223888145
0.04,0.099,0.0785,0.0435,0.0765,0.075,0.08781979270368047
0.059,0.24,0.1835,0.074,0.211,0.1725,0.2299355426390082
0.01,0.014,0.004,0.0105,0.008,0.002,0.01636425606150397
0.031,0.2015,0.022,0.02,0.24,0.015,0.18219455122363776
0.04,0.2015,0.079,0.035,0.1605,0.083,0.23028818071889037
0.06,0.028,0.01,0.016,0.035,0.007,0.029580376606152006
0.219,0.275,0.1515,0.176,0.2525,0.1455,0.2667944007481326
0.6905,0.4535,0.3795,0.767,0.402,0.499,0.4543056989335069
0.147,0.2645,0.04,0.0425,0.3125,0.0295,0.26552784807598906
0.003,0.028,0.002,0.004,0.018,0.001,0.017363661106003517
0.469,0.5135,0.2725,0.4765,0.609,0.2615,0.505376949337909
0.026,0.208,0.042,0.014,0.218,0.015,0.20233653418242253
0.118,0.473,0.225,0.1105,0.3805,0.196,0.4362898297444783
0.0265,0.337,0.051,0.016,0.3635,0.029,0.33361873806710995
0.024,0.288,0.037,0.05,0.3345,0.019,0.2841954604339377
0.104,0.031,0.038,0.057,0.028,0.037,0.01881107942637421
0.006,0.016,0.003,0.007,0.012,0.005,0.01842865595920223
0.003,0.018,0.005,0.003,0.026,0.0035,0.013318413016799126
0.011,0.0405,0.007,0.007,0.066,0.004,0.03413505838783181
0.029,0.19,0.1175,0.023,0.183,0.09,0.17544829373325954
0.004,0.052,0.004,0.002,0.064,0.003,0.04589696299280258
0.037,0.059,0.052,0.023,0.0285,0.031,0.042907580159970996
0.012,0.088,0.011,0.007,0.151,0.008,0.09315230123493339
0.3605,0.614,0.316,0.3305,0.473,0.395,0.59548537606565
0.107,0.388,0.225,0.085,0.3865,0.164,0.366890812745454
0.1225,0.2405,0.192,0.139,0.1945,0.169,0.2434614150022441
0.462,0.7165,0.4225,0.47,0.5465,0.528,0.7008549065782299
0.6365,0.8645,0.6875,0.1565,0.9565,0.226,0.89938100849001
0.016,0.013,0.01,0.017,0.009,0.011,0.013360244739518407
0.0335,0.019,0.048,0.042,0.018,0.04,0.01559730989703457
0.4245,0.183,0.183,0.4015,0.1565,0.1895,0.1692652329838808
0.015,0.0945,0.027,0.0265,0.067,0.024,0.08382191699904816
0.087,0.267,0.0685,0.3205,0.1725,0.0825,0.273371214965726
0.052,0.04,0.013,0.039,0.033,0.011,0.03843876133612408
0.019,0.04,0.039,0.016,0.037,0.025,0.030040143263029215
0.5515,0.5275,0.4285,0.702,0.476,0.4735,0.5112296430935264
0.174,0.436,0.143,0.3285,0.3915,0.169,0.42148952912290205
0.403,0.064,0.017,0.033,0.053,0.018,0.06497155439723788
0.351,0.3815,0.313,0.3745,0.329,0.3715,0.35926225267166656
0.581,0.9005,0.731,0.4945,0.7945,0.724,0.9762315505047208
0.2255,0.1215,0.115,0.267,0.112,0.136,0.10248277405149185
0.5025,0.1985,0.1035,0.378,0.1475,0.2385,0.16599944645032777
0.008,0.168,0.054,0.015,0.0995,0.035,0.16042820815659042
