OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.059,0.051,0.042,0.041,0.0655,0.035,0.011333921882327033
0.069,0.064,0.054,0.05,0.074,0.044,0.013394748557279016
0.06,0.046,0.045,0.061,0.062,0.043,0.00956305943009756
0.009,0.01,0.01,0.008,0.013,0.009,0.0010844642302549085
0.071,0.057,0.061,0.073,0.06,0.069,0.013937563635455062
0.067,0.025,0.028,0.11,0.03,0.047,0.0040889141056727855
0.008,0.005,0.007,0.011,0.005,0.01,0.00011305680719782565
0.008,0.009,0.009,0.007,0.011,0.007,0.00022583462780730802
0.018,0.022,0.022,0.02,0.023,0.019,0.0007477767054914003
0.024,0.019,0.02,0.032,0.021,0.023,0.002411206212832277
0.144,0.118,0.128,0.178,0.122,0.156,0.04366857127470311
0.013,0.014,0.014,0.021,0.015,0.014,0.0007299286965736803
0.021,0.011,0.012,0.025,0.011,0.02,0.0010641411637577773
0.001,0.001,0.001,0.001,0.001,0.001,5.186499967826259e-07
0.015,0.012,0.013,0.019,0.013,0.013,0.0009259168286121988
0.048,0.04,0.036,0.054,0.041,0.048,0.005860391514940199
0.005,0.013,0.011,0.002,0.012,0.005,0.000703275714237578
0.006,0.002,0.002,0.007,0.002,0.004,4.308425230966446e-05
0.068,0.083,0.056,0.045,0.13,0.034,0.026231466535960746
0.596,0.68,0.6835,0.585,0.67,0.6155,0.9294171990876231
0.043,0.043,0.041,0.052,0.04,0.049,0.0062884397013130994
0.009,0.011,0.0095,0.011,0.012,0.012,0.0017304288926283916
0.559,0.5805,0.573,0.5675,0.593,0.5495,0.59681388401105
0.054,0.058,0.051,0.061,0.062,0.052,0.00813678320820554
0.016,0.007,0.008,0.025,0.007,0.013,0.0001759869971838353
0.001,0.001,0.001,0.002,0.001,0.001,6.575641441866713e-06
0.016,0.005,0.005,0.021,0.004,0.008,0.0003400300671607151
0.066,0.125,0.07,0.016,0.182,0.022,0.04664826513488091
0.109,0.204,0.099,0.04,0.339,0.039,0.08884461696408444
0.003,0.004,0.004,0.003,0.003,0.003,5.01683731924507e-05
0.444,0.499,0.427,0.5025,0.433,0.48,0.40293237039224306
0.025,0.029,0.031,0.026,0.041,0.026,0.004367685375176027
0.0605,0.044,0.042,0.074,0.048,0.048,0.008142817243000979
0.06,0.063,0.057,0.075,0.07,0.058,0.013629769499934176
0.003,0.002,0.002,0.005,0.002,0.003,3.6165429370400496e-06
0.073,0.042,0.049,0.108,0.046,0.079,0.00857771402650394
0.005,0.003,0.003,0.006,0.003,0.004,0.00015717488190097192
0.016,0.02,0.02,0.012,0.023,0.017,0.0029431922272145847
0.004,0.005,0.002,0.004,0.008,0.003,0.0003525467618468516
0.171,0.125,0.138,0.182,0.173,0.148,0.04128271135981497
0.081,0.054,0.058,0.111,0.059,0.069,0.012544265074487986
0.053,0.061,0.047,0.063,0.072,0.046,0.014305514660618995
0.048,0.046,0.049,0.061,0.052,0.047,0.008862377401081941
0.431,0.581,0.464,0.217,0.833,0.212,0.5638434670022981
0.073,0.116,0.081,0.073,0.1785,0.056,0.04545833890980452
0.266,0.089,0.128,0.355,0.107,0.239,0.02353321196808216
