OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.001,0.001,0.001,0.001,0.001,0.001,1.8946033427674037e-06
0.007,0.037,0.005,0.001,0.053,0.001,0.01604574211628142
0.001,0.001,0.001,0.001,0.001,0.001,1.831398030790298e-08
0.011,0.003,0.003,0.014,0.003,0.002,0.00041541089109138835
0.004,0.002,0.002,0.001,0.002,0.001,7.018305620995427e-05
0.076,0.174,0.083,0.006,0.2985,0.014,0.11672714922962443
0.6755,0.636,0.8,0.005,0.993,0.01,0.6648956158833179
0.003,0.001,0.001,0.001,0.001,0.001,0.00026143927695810215
0.086,0.189,0.051,0.014,0.686,0.008,0.1421592066875826
0.003,0.009,0.006,0.001,0.015,0.002,0.0027156501240125632
0.002,0.002,0.001,0.001,0.002,0.001,2.7955331358079392e-05
0.002,0.022,0.002,0.001,0.069,0.001,0.01540897266183902
0.001,0.004,0.001,0.001,0.055,0.001,0.0014298303944141949
0.1495,0.344,0.103,0.02,0.898,0.018,0.2778360325233916
0.065,0.192,0.0525,0.003,0.21,0.005,0.1400792276478471
0.001,0.001,0.001,0.001,0.001,0.001,1.580291949673504e-05
0.001,0.001,0.001,0.001,0.001,0.001,7.986019431539076e-05
0.003,0.001,0.001,0.001,0.004,0.001,7.571420126281273e-05
0.002,0.001,0.001,0.001,0.001,0.001,0.00010040613439617132
0.006,0.006,0.006,0.001,0.008,0.002,0.0008908928209680364
0.008,0.003,0.003,0.004,0.004,0.003,0.000584729404928746
0.001,0.007,0.001,0.001,0.01,0.001,0.0012967517850052367
0.037,0.031,0.033,0.026,0.067,0.027,0.018636059904547184
0.001,0.001,0.001,0.001,0.001,0.001,8.635958089568505e-06
0.005,0.007,0.006,0.003,0.009,0.002,0.0017931207371053265
0.023,0.039,0.018,0.012,0.09,0.007,0.023958690671911354
0.001,0.002,0.002,0.001,0.003,0.001,8.706528158493838e-05
0.003,0.003,0.001,0.003,0.003,0.001,0.000535419214349457
0.002,0.001,0.001,0.001,0.002,0.001,0.00025774462539799524
0.032,0.017,0.014,0.007,0.043,0.005,0.008178550004758143
0.2025,0.357,0.137,0.033,0.911,0.034,0.3032528310474072
0.018,0.006,0.004,0.005,0.007,0.004,0.0021366264071311456
0.056,0.018,0.01,0.005,0.007,0.005,0.0131960206534621
0.018,0.044,0.03,0.008,0.172,0.012,0.0286255359415395
0.001,0.004,0.001,0.001,0.004,0.001,0.0010552803010235063
0.023,0.005,0.003,0.006,0.008,0.004,0.0009099087410068408
0.005,0.046,0.009,0.001,0.0765,0.002,0.030850200122445683
0.001,0.001,0.001,0.001,0.001,0.001,0.0001529145250474723
0.001,0.004,0.001,0.001,0.003,0.001,0.000582792695845895
0.001,0.001,0.001,0.001,0.001,0.001,3.083872152418168e-06
0.007,0.007,0.006,0.002,0.013,0.005,0.002270150390621104
0.304,0.451,0.08,0.002,0.2175,0.003,0.4385861705330196
0.002,0.016,0.002,0.001,0.035,0.001,0.003905713164153411
0.032,0.005,0.008,0.051,0.005,0.015,0.0022837400818131195
0.001,0.006,0.001,0.001,0.007,0.001,0.0019897205117772043
0.021,0.374,0.013,0.001,0.491,0.001,0.33075544654065925
0.008,0.09,0.008,0.001,0.091,0.001,0.06342710203738415
0.008,0.02,0.005,0.001,0.041,0.001,0.012210597956091382
0.001,0.006,0.001,0.001,0.036,0.001,0.002661276082820124
0.002,0.059,0.006,0.001,0.159,0.001,0.03172148309432101
0.019,0.114,0.033,0.001,0.421,0.001,0.07847405177925998
0.015,0.231,0.009,0.001,0.465,0.001,0.15582570586668198
0.002,0.001,0.001,0.002,0.001,0.001,6.176308301900465e-05
0.023,0.102,0.004,0.018,0.133,0.004,0.07237863764877879
0.515,0.81,0.664,0.055,0.949,0.099,0.9595470976086853
0.015,0.017,0.007,0.005,0.029,0.006,0.004976704853914336
0.001,0.001,0.001,0.001,0.001,0.001,3.21471324310664e-05
0.003,0.004,0.002,0.007,0.005,0.002,0.001165087402094326
0.007,0.096,0.005,0.002,0.213,0.002,0.07527362348640221
0.048,0.298,0.046,0.008,0.419,0.012,0.2185146671900459
0.002,0.002,0.002,0.001,0.003,0.001,9.835564352284085e-05
0.001,0.001,0.001,0.001,0.001,0.001,6.150267716589619e-09
0.002,0.005,0.001,0.001,0.003,0.001,0.0008509613833046309
0.001,0.001,0.001,0.001,0.001,0.001,7.106627945452641e-05
0.002,0.002,0.001,0.001,0.003,0.001,0.00023439630209487025
0.0575,0.08,0.028,0.005,0.191,0.004,0.04328069550526326
0.002,0.024,0.004,0.002,0.046,0.002,0.008847538202169622
0.196,0.5625,0.192,0.018,0.9195,0.016,0.5246755948293667
0.073,0.241,0.026,0.001,0.2875,0.001,0.19238728650826378
0.023,0.01,0.01,0.009,0.021,0.006,0.004779335745961592
0.012,0.022,0.005,0.002,0.034,0.001,0.008246522987356873
0.003,0.018,0.003,0.001,0.18,0.001,0.01279654642418223
0.003,0.008,0.001,0.001,0.01,0.001,0.003594519080821784
0.001,0.004,0.001,0.001,0.003,0.001,0.0009548196614369239
