OLS__L1,OLS__L2,OLS__Huber,Huber__L1,Huber__L2,Huber__Huber,t-test
0.205,0.7945,0.1385,0.097,0.4595,0.212,0.9616047588740603
0.2645,0.703,0.346,0.477,0.532,0.5655,0.9234035839874349
0.231,0.608,0.469,0.852,0.5995,0.718,0.9020008987831691
0.6965,0.3605,0.274,0.804,0.299,0.3965,0.7317549188217416
0.859,0.3165,0.825,0.605,0.423,0.4765,0.6119676635361371
0.42,0.548,0.4385,0.5485,0.526,0.8095,0.8415903621276094
0.3555,0.6955,0.3905,0.6975,0.508,0.5795,0.8978922922585744
0.821,0.2725,0.958,0.642,0.9475,0.7545,0.29678051446695214
0.3095,0.907,0.3225,0.667,0.6085,0.8905,0.9941386003437527
0.5085,0.6725,0.251,0.331,0.5815,0.3155,0.9628397949093739
0.3945,0.7785,0.4805,0.6475,0.6105,0.8625,0.866089819129142
0.842,0.1685,0.928,0.606,0.9225,0.629,0.24397505828867386
0.5305,0.708,0.407,0.2125,0.6395,0.2025,0.9774190890971873
0.3435,0.5575,0.752,0.854,0.503,0.776,0.8843026428575784
0.329,0.6155,0.282,0.8305,0.5175,0.7675,0.9185902814941114
0.151,0.161,0.152,0.155,0.164,0.151,0.42275661770328377
0.144,0.7645,0.1875,0.21,0.57,0.1675,0.9208778842748193
0.2995,0.845,0.3425,0.442,0.6525,0.386,0.9619690030308053
0.5885,0.5275,0.681,0.364,0.7195,0.5395,0.9042583433664919
0.717,0.18,0.844,0.6425,0.6045,0.8885,0.5119477791061717
0.7635,0.366,0.857,0.55,0.859,0.704,0.6661379727306707
0.2335,0.675,0.148,0.6205,0.49,0.5695,0.9314036906521959
0.145,0.3905,0.2405,0.2685,0.22,0.291,0.7112503190891748
0.78,0.242,0.814,0.493,0.4115,0.837,0.5265005592394891
0.351,0.8975,0.531,0.82,0.6875,0.809,0.9517946550841435
0.703,0.6425,0.74,0.896,0.35,0.6165,0.7271395676788406
0.976,0.0325,0.9785,0.53,0.1015,0.646,0.0018284122008457707
0.4,0.7555,0.5205,0.6895,0.604,0.8155,0.944027820541454
0.874,0.184,0.8625,0.273,0.197,0.3425,0.5662730104121232
0.5875,0.673,0.5285,0.48,0.6365,0.7275,0.9628810207241001
0.4975,0.5145,0.246,0.438,0.47,0.376,0.7832568654905546
0.9055,0.604,0.937,0.341,0.953,0.3295,0.8722855361272486
0.337,0.864,0.487,0.7495,0.643,0.9185,0.9630640686307583
0.5125,0.7425,0.553,0.815,0.6725,0.697,0.9647797452629154
0.3315,0.773,0.1965,0.3515,0.5015,0.641,0.9562571921079429
0.566,0.736,0.6785,0.6775,0.6065,0.7395,0.9112423200077017
0.2385,0.8245,0.2915,0.689,0.597,0.8915,0.9275506210799106
0.976,0.028,0.974,0.573,0.1335,0.715,0.004891863802743139
0.56,0.076,0.2445,0.503,0.107,0.571,0.24644593591058556
0.608,0.466,0.475,0.9215,0.484,0.816,0.8891777047922645
0.833,0.3035,0.743,0.544,0.3155,0.553,0.5591502196900888
0.117,0.291,0.051,0.0625,0.498,0.041,0.8831751096308332
0.559,0.8325,0.4915,0.671,0.6305,0.718,0.9967053586010174
0.484,0.789,0.532,0.7985,0.668,0.5815,0.9196262600514571
0.263,0.815,0.298,0.3125,0.785,0.272,0.9656851019984678
0.4145,0.779,0.3885,0.793,0.553,0.805,0.9724328640821639
0.363,0.375,0.8275,0.6345,0.3165,0.541,0.813260790429899
0.7455,0.4905,0.719,0.6085,0.4635,0.6675,0.784681808729583
0.6725,0.07,0.025,0.248,0.0655,0.302,0.24336327023034818
0.5315,0.569,0.4625,0.532,0.596,0.454,0.8227533050942847
0.398,0.561,0.682,0.5065,0.852,0.602,0.850374118539486
0.2975,0.7905,0.2185,0.22,0.566,0.284,0.9468861233327712
0.1255,0.8365,0.242,0.1765,0.5335,0.2965,0.9578592979452689
0.347,0.787,0.468,0.2565,0.701,0.2385,0.9863594481686189
0.422,0.678,0.7265,0.7595,0.597,0.913,0.9418787996271393
0.2935,0.56,0.483,0.4395,0.3995,0.4095,0.9337122931914514
0.789,0.2375,0.4155,0.4485,0.237,0.4705,0.6109954782932966
0.068,0.3385,0.1075,0.098,0.175,0.0835,0.7625490742676567
0.905,0.145,0.931,0.1825,0.99,0.1215,0.40402072837679315
0.1945,0.645,0.177,0.7075,0.4715,0.4185,0.8279304208061853
0.806,0.2425,0.817,0.196,0.9605,0.296,0.4438138833064056
0.9215,0.3405,0.935,0.6725,0.906,0.469,0.8087701620860466
0.3465,0.789,0.5095,0.696,0.586,0.8255,0.9529577500082188
0.466,0.7,0.6155,0.504,0.821,0.5095,0.9390485322669113
0.3135,0.2625,0.2975,0.533,0.275,0.467,0.644475537076897
0.4,0.6205,0.5655,0.614,0.482,0.592,0.9181638192281716
0.763,0.732,0.789,0.852,0.709,0.7925,0.984937346951567
0.1735,0.319,0.1255,0.483,0.184,0.167,0.5782833483127826
0.4385,0.6345,0.4325,0.4475,0.596,0.4335,0.9623928053532032
0.968,0.028,0.955,0.553,0.925,0.7605,0.0015176962777509425
0.429,0.6535,0.443,0.339,0.7295,0.396,0.7212743774570207
0.3505,0.5395,0.552,0.5475,0.5205,0.614,0.9438692486648028
0.629,0.791,0.714,0.896,0.7505,0.778,0.9577374221030253
0.3245,0.8365,0.4235,0.359,0.722,0.2765,0.9901057952514882
0.454,0.7035,0.4845,0.41,0.594,0.685,0.8904174284146898
0.4535,0.599,0.7765,0.693,0.5655,0.866,0.766617177908241
0.798,0.369,0.8005,0.822,0.419,0.6575,0.7171699139436598
0.4275,0.699,0.338,0.8235,0.3175,0.3555,0.8853587155572935
0.3645,0.693,0.498,0.5175,0.3775,0.63,0.9679038163352874
0.208,0.328,0.2185,0.2515,0.2255,0.2365,0.6875900740284546
